msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004008,E07000030,6279,337,2553,0.1320015667841755,828.8378378378379,female,0-4,131,0.020863194776238256,0.0027539743985868755
E02004008,E07000030,6279,337,2553,0.1320015667841755,828.8378378378379,male,0-4,82,0.01305940436375219,0.0017238618372833875
E02003970,E07000026,8071,241,3139,0.07677604332589996,619.6594456833386,female,0-4,151,0.018708957997769792,0.001436399769819216
E02003970,E07000026,8071,241,3139,0.07677604332589996,619.6594456833386,male,0-4,151,0.018708957997769792,0.001436399769819216
E02005785,E07000166,16511,159,7348,0.021638541099618942,357.27395209580834,female,0-4,729,0.04415238325964509,0.0009553931598099576
E02005785,E07000166,16511,159,7348,0.021638541099618942,357.27395209580834,male,0-4,795,0.0481497183695718,0.0010418896598750566
E02004003,E07000029,11688,439,5279,0.08315968933510134,971.9704489486645,female,0-4,290,0.024811772758384667,0.0020633393144403995
E02004003,E07000029,11688,439,5279,0.08315968933510134,971.9704489486645,male,0-4,283,0.02421286789869952,0.0020135345723677
E02003971,E07000026,7846,253,3098,0.08166559070367979,640.7482246610716,female,0-4,164,0.020902370634718326,0.0017070044449915224
E02003971,E07000026,7846,253,3098,0.08166559070367979,640.7482246610716,male,0-4,149,0.01899056844251848,0.0015508759896569319
E02001730,E08000021,19868,3241,3610,0.8977839335180056,17837.171191135734,female,0-4,137,0.0068955103684316486,0.0061906784221847574
E02001730,E08000021,19868,3241,3610,0.8977839335180056,17837.171191135734,male,0-4,150,0.007549828870545601,0.006778115060786231
E02004012,E07000030,5494,163,2205,0.07392290249433106,406.13242630385486,female,0-4,93,0.016927557335274845,0.0012513341703627209
E02004012,E07000030,5494,163,2205,0.07392290249433106,406.13242630385486,male,0-4,88,0.016017473607571896,0.0011840581396980584
E02004013,E07000030,9838,295,4281,0.06890913338005139,677.9280541929455,female,0-4,179,0.01819475503151047,0.0012537848012837162
E02004013,E07000030,9838,295,4281,0.06890913338005139,677.9280541929455,male,0-4,246,0.025005082333807684,0.0017230785537195204
E02004014,E07000030,7681,157,3422,0.04587960257159556,352.4012273524255,female,0-4,164,0.02135138653821117,0.000979593128725644
E02004014,E07000030,7681,157,3422,0.04587960257159556,352.4012273524255,male,0-4,163,0.021221195156880614,0.0009736199998919511
E02004021,E07000031,5256,9,2422,0.0037159372419488025,19.530966143682907,female,0-4,88,0.0167427701674277,6.221508319853399e-05
E02004021,E07000031,5256,9,2422,0.0037159372419488025,19.530966143682907,male,0-4,92,0.01750380517503805,6.504304152574007e-05
E02004024,E07000031,7240,11,3397,0.0032381513099793936,23.444215484250808,female,0-4,113,0.015607734806629834,5.054020690989937e-05
E02004024,E07000031,7240,11,3397,0.0032381513099793936,23.444215484250808,male,0-4,143,0.019751381215469613,6.395796095677532e-05
E02004019,E07000031,7896,10,3468,0.0028835063437139563,22.768166089965398,female,0-4,138,0.017477203647416412,5.039562758770592e-05
E02004019,E07000031,7896,10,3468,0.0028835063437139563,22.768166089965398,male,0-4,161,0.020390070921985817,5.879489885232358e-05
E02004015,E07000031,6374,9,2801,0.0032131381649410924,20.48054266333452,female,0-4,93,0.014590524003765296,4.6881369522987385e-05
E02004015,E07000031,6374,9,2801,0.0032131381649410924,20.48054266333452,male,0-4,108,0.016943834326953247,5.444288073637245e-05
E02004007,E07000029,9903,53,5159,0.010273308780771467,101.73657685597983,female,0-4,232,0.023427244269413307,0.00024067531426224175
E02004007,E07000029,9903,53,5159,0.010273308780771467,101.73657685597983,male,0-4,211,0.02130667474502676,0.00021889004874712506
E02004018,E07000031,8490,8,3534,0.0022637238256932655,19.219015280135824,female,0-4,183,0.0215547703180212,4.8794047126250595e-05
E02004018,E07000031,8490,8,3534,0.0022637238256932655,19.219015280135824,male,0-4,226,0.026619552414605417,6.025931503023298e-05
E02003980,E07000027,6518,10,3528,0.002834467120181406,18.475056689342402,female,0-4,225,0.03451979134703897,9.784521356870456e-05
E02003980,E07000027,6518,10,3528,0.002834467120181406,18.475056689342402,male,0-4,209,0.03206505062902731,9.088733171493e-05
E02003983,E07000027,7551,8,3701,0.0021615779519048904,16.32207511483383,female,0-4,251,0.03324063038008211,7.185221373700536e-05
E02003983,E07000027,7551,8,3701,0.0021615779519048904,16.32207511483383,male,0-4,229,0.030327108992186467,6.555441014252681e-05
E02004026,E07000031,8067,9,3807,0.002364066193853428,19.070921985815602,female,0-4,180,0.022313127556712532,5.274971053596343e-05
E02004026,E07000031,8067,9,3807,0.002364066193853428,19.070921985815602,male,0-4,209,0.025908020329738442,6.124827501120198e-05
E02004020,E07000031,8700,11,3805,0.0028909329829172143,25.151116951379766,female,0-4,194,0.022298850574712644,6.446448260757926e-05
E02004020,E07000031,8700,11,3805,0.0028909329829172143,25.151116951379766,male,0-4,200,0.022988505747126436,6.645822949234976e-05
E02003978,E07000027,5633,11,2760,0.003985507246376811,22.45036231884058,female,0-4,130,0.0230782886561335,9.197868667299583e-05
E02003978,E07000027,5633,11,2760,0.003985507246376811,22.45036231884058,male,0-4,125,0.022190662169359134,8.84410448778806e-05
E02004016,E07000031,8314,11,3584,0.0030691964285714285,25.517299107142858,female,0-4,167,0.02008660091412076,6.164972378775904e-05
E02004016,E07000031,8314,11,3584,0.0030691964285714285,25.517299107142858,male,0-4,185,0.022251623767139763,6.829460419602048e-05
E02003972,E07000026,9092,327,3878,0.08432181536874678,766.6539453326457,female,0-4,219,0.024087109546854377,0.0020310688039766327
E02003972,E07000026,9092,327,3878,0.08432181536874678,766.6539453326457,male,0-4,275,0.030246370435547735,0.002550428863440977
E02004315,E06000047,13131,372,3813,0.0975609756097561,1281.0731707317073,female,0-4,278,0.021171274084228163,0.0020654901545588454
E02004315,E06000047,13131,372,3813,0.0975609756097561,1281.0731707317073,male,0-4,297,0.022618231665524333,0.0022066567478560327
E02005774,E07000165,9407,8,4418,0.0018107741059302852,17.033952014486193,female,0-4,274,0.029127245668119486,5.274286223290083e-05
E02005774,E07000165,9407,8,4418,0.0018107741059302852,17.033952014486193,male,0-4,304,0.032316360157329645,5.8517628170809676e-05
E02003976,E07000026,6695,235,2786,0.08435032304379038,564.7254127781766,female,0-4,90,0.01344286781179985,0.0011339102425602888
E02003976,E07000026,6695,235,2786,0.08435032304379038,564.7254127781766,male,0-4,83,0.01239731142643764,0.0010457172236944885
