msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004008,E07000030,6279,10,2553,0.0039169604386995694,24.594594594594597,female,0-4,131,0.020863194776238256,8.172030856340876e-05
E02004008,E07000030,6279,10,2553,0.0039169604386995694,24.594594594594597,male,0-4,82,0.01305940436375219,5.115317024579785e-05
E02005785,E07000166,16511,1613,7348,0.21951551442569406,3624.4206586826344,female,0-4,729,0.04415238325964509,0.009692133124361393
E02005785,E07000166,16511,1613,7348,0.21951551442569406,3624.4206586826344,male,0-4,795,0.0481497183695718,0.010569610197348844
E02001730,E08000021,19868,14,3610,0.003878116343490305,77.05041551246538,female,0-4,137,0.0068955103684316486,2.674159145652163e-05
E02001730,E08000021,19868,14,3610,0.003878116343490305,77.05041551246538,male,0-4,150,0.007549828870545601,2.9279114733417844e-05
E02004013,E07000030,9838,15,4281,0.00350385423966363,34.47091800981079,female,0-4,179,0.01819475503151047,6.375176955679912e-05
E02004013,E07000030,9838,15,4281,0.00350385423966363,34.47091800981079,male,0-4,246,0.025005082333807684,8.761416374845019e-05
E02004014,E07000030,7681,20,3422,0.0058445353594389245,44.89187609585038,female,0-4,164,0.02135138653821117,0.00012478893359562344
E02004014,E07000030,7681,20,3422,0.0058445353594389245,44.89187609585038,male,0-4,163,0.021221195156880614,0.00012402802546394282
E02004315,E06000047,13131,2721,3813,0.7136113296616837,9370.43036978757,female,0-4,278,0.021171274084228163,0.015108061049878005
E02004315,E06000047,13131,2721,3813,0.7136113296616837,9370.43036978757,male,0-4,297,0.022618231665524333,0.01614062637343082
E02004324,E06000047,5649,300,2712,0.11061946902654868,624.8893805309734,female,0-4,106,0.018764383076650733,0.0020757060925498598
E02004324,E06000047,5649,300,2712,0.11061946902654868,624.8893805309734,male,0-4,142,0.025137192423437777,0.0027806628786988695
E02001809,E08000024,6437,114,3218,0.035425730267246734,228.03542573026724,female,0-4,152,0.02361348454248874,0.0008365249340720062
E02001809,E08000024,6437,114,3218,0.035425730267246734,228.03542573026724,male,0-4,147,0.02283672518253845,0.000809007666503848
E02001799,E08000024,9738,103,5162,0.01995350639287098,194.3072452537776,female,0-4,321,0.03296364756623537,0.0006577403524452235
E02001799,E08000024,9738,103,5162,0.01995350639287098,194.3072452537776,male,0-4,338,0.03470938591086466,0.000692573953665064
E02001810,E08000024,8429,236,3851,0.06128278369254739,516.5525837444819,female,0-4,193,0.022897140823347966,0.0014032005282550298
E02001810,E08000024,8429,236,3851,0.06128278369254739,516.5525837444819,male,0-4,218,0.02586309170720133,0.0015849622547129353
E02001815,E08000024,9981,464,4560,0.10175438596491228,1015.6105263157895,female,0-4,202,0.02023845306081555,0.0020593513640829856
E02001815,E08000024,9981,464,4560,0.10175438596491228,1015.6105263157895,male,0-4,208,0.020839595230938784,0.00212052021648149
E02001800,E08000024,6927,110,3307,0.033262775929845785,230.41124886604175,female,0-4,174,0.025119099177132957,0.0008355309674885472
E02001800,E08000024,6927,110,3307,0.033262775929845785,230.41124886604175,male,0-4,190,0.027428901400317597,0.0009123614012805975
E02001807,E08000024,7985,143,3912,0.03655419222903886,291.88522494887525,female,0-4,240,0.03005635566687539,0.0010986858027513245
E02001807,E08000024,7985,143,3912,0.03655419222903886,291.88522494887525,male,0-4,319,0.03994990607388854,0.0014603365461569688
E02004326,E06000047,6870,1578,3834,0.41158059467918623,2827.5586854460093,female,0-4,235,0.03420669577874818,0.014078812190627185
E02004326,E06000047,6870,1578,3834,0.41158059467918623,2827.5586854460093,male,0-4,232,0.033770014556040756,0.013899082673300029
E02004295,E06000047,7260,1557,3363,0.46297948260481714,3361.2310437109722,female,0-4,153,0.021074380165289255,0.00975700562514284
E02004295,E06000047,7260,1557,3363,0.46297948260481714,3361.2310437109722,male,0-4,159,0.021900826446280993,0.01013963329671707
E02004328,E06000047,7363,462,3871,0.11934900542495479,878.7667269439421,female,0-4,233,0.03164471003666983,0.003776764669837629
E02004328,E06000047,7363,462,3871,0.11934900542495479,878.7667269439421,male,0-4,237,0.0321879668613337,0.0038416018315515802
E02001797,E08000024,5831,74,2894,0.025570145127850726,149.0995162404976,female,0-4,132,0.022637626479163092,0.0005788473944222767
E02001797,E08000024,5831,74,2894,0.025570145127850726,149.0995162404976,male,0-4,106,0.01817870005144915,0.0004648319985512222
E02004327,E06000047,5849,226,3314,0.06819553409776705,398.87567893783944,female,0-4,131,0.022396990938621988,0.0015273747592421754
E02004327,E06000047,5849,226,3314,0.06819553409776705,398.87567893783944,male,0-4,131,0.022396990938621988,0.0015273747592421754
E02004329,E06000047,6397,350,3317,0.10551703346397347,674.9924630690383,female,0-4,96,0.015007034547444115,0.0015834977665376666
E02004329,E06000047,6397,350,3317,0.10551703346397347,674.9924630690383,male,0-4,150,0.023448491480381427,0.002474215260215104
E02004325,E06000047,8544,524,5234,0.10011463507833397,855.3794421092855,female,0-4,308,0.03604868913857678,0.0036090013581609156
E02004325,E06000047,8544,524,5234,0.10011463507833397,855.3794421092855,male,0-4,254,0.029728464419475655,0.0029762543667950407
E02001782,E08000023,9381,56,5677,0.009864364981504316,92.53760789149199,female,0-4,289,0.03080695021852681,0.0003038910009225826
E02001782,E08000023,9381,56,5677,0.009864364981504316,92.53760789149199,male,0-4,300,0.03197953309881676,0.00031545778642482625
E02001822,E08000024,7529,264,3372,0.07829181494661921,589.459074733096,female,0-4,164,0.021782441227254614,0.0017053868576498274
E02001822,E08000024,7529,264,3372,0.07829181494661921,589.459074733096,male,0-4,219,0.02908752822419976,0.0022773153769836112
E02001790,E08000023,6103,102,3348,0.03046594982078853,185.9336917562724,female,0-4,145,0.023758807144027526,0.0007238346262517346
E02001790,E08000023,6103,102,3348,0.03046594982078853,185.9336917562724,male,0-4,139,0.022775684089791904,0.0006938828486137319
E02001824,E08000024,8732,539,4213,0.1279373368146214,1117.1488250652742,female,0-4,220,0.025194686211635363,0.0032233410557966913
E02001824,E08000024,8732,539,4213,0.1279373368146214,1117.1488250652742,male,0-4,281,0.03218048557031608,0.004117085621267592
E02001780,E08000023,6002,77,3820,0.020157068062827226,120.98272251308902,female,0-4,173,0.02882372542485838,0.0005810017952131139
E02001780,E08000023,6002,77,3820,0.020157068062827226,120.98272251308902,male,0-4,182,0.03032322559146951,0.0006112273221317153
E02001770,E08000023,6455,79,3472,0.022753456221198155,146.87355990783408,female,0-4,120,0.018590240123934933,0.00042299221480151486
