date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,25.0,2.0,
2021-12-13,19.0,1.0,
2021-12-12,20.0,1.0,4.0
2021-12-11,19.0,1.0,3.0
2021-12-10,18.0,1.0,1.0
2021-12-09,21.0,1.0,3.0
2021-12-08,26.0,1.0,4.0
2021-12-07,26.0,1.0,2.0
2021-12-06,29.0,1.0,2.0
2021-12-05,28.0,0.0,2.0
2021-12-04,27.0,0.0,4.0
2021-12-03,25.0,0.0,5.0
2021-12-02,22.0,0.0,5.0
2021-12-01,24.0,0.0,1.0
2021-11-30,28.0,0.0,3.0
2021-11-29,32.0,0.0,2.0
2021-11-28,34.0,0.0,0.0
2021-11-27,33.0,0.0,0.0
2021-11-26,38.0,0.0,1.0
2021-11-25,38.0,0.0,4.0
2021-11-24,50.0,0.0,1.0
2021-11-23,56.0,0.0,0.0
2021-11-22,53.0,1.0,3.0
2021-11-21,48.0,0.0,8.0
2021-11-20,42.0,0.0,5.0
2021-11-19,47.0,0.0,6.0
2021-11-18,47.0,1.0,1.0
2021-11-17,55.0,2.0,3.0
2021-11-16,63.0,2.0,2.0
2021-11-15,60.0,2.0,5.0
2021-11-14,52.0,2.0,4.0
2021-11-13,52.0,2.0,5.0
2021-11-12,59.0,3.0,2.0
2021-11-11,64.0,3.0,2.0
2021-11-10,68.0,3.0,6.0
2021-11-09,63.0,3.0,6.0
2021-11-08,67.0,3.0,13.0
2021-11-07,58.0,3.0,1.0
2021-11-06,59.0,3.0,11.0
2021-11-05,63.0,3.0,3.0
2021-11-04,63.0,3.0,3.0
2021-11-03,60.0,3.0,5.0
2021-11-02,61.0,3.0,5.0
2021-11-01,56.0,2.0,3.0
2021-10-31,59.0,2.0,6.0
2021-10-30,60.0,2.0,1.0
2021-10-29,58.0,2.0,4.0
2021-10-28,57.0,2.0,3.0
2021-10-27,55.0,2.0,9.0
2021-10-26,54.0,3.0,5.0
2021-10-25,55.0,3.0,3.0
2021-10-24,43.0,2.0,5.0
2021-10-23,42.0,2.0,8.0
2021-10-22,44.0,2.0,2.0
2021-10-21,39.0,2.0,3.0
2021-10-20,39.0,3.0,9.0
2021-10-19,40.0,3.0,8.0
2021-10-18,43.0,3.0,5.0
2021-10-17,37.0,2.0,6.0
2021-10-16,31.0,2.0,2.0
2021-10-15,32.0,2.0,4.0
2021-10-14,29.0,2.0,3.0
2021-10-13,29.0,2.0,2.0
