date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,87,2.0,
2022-01-17,96,2.0,
2022-01-16,87,2.0,8.0
2022-01-15,91,2.0,5.0
2022-01-14,92,2.0,0.0
2022-01-13,104,2.0,2.0
2022-01-12,98,3.0,13.0
2022-01-11,97,3.0,20.0
2022-01-10,101,2.0,12.0
2022-01-09,80,1.0,17.0
2022-01-08,79,1.0,23.0
2022-01-07,71,1.0,7.0
2022-01-06,69,1.0,4.0
2022-01-05,72,2.0,10.0
2022-01-04,66,1.0,6.0
2022-01-03,59,1.0,7.0
2022-01-02,59,1.0,3.0
2022-01-01,61,1.0,0.0
2021-12-31,52,0.0,4.0
2021-12-30,48,2.0,12.0
2021-12-29,50,2.0,6.0
2021-12-28,43,3.0,6.0
2021-12-27,39,5.0,3.0
2021-12-26,33,4.0,5.0
2021-12-25,33,5.0,12.0
2021-12-24,29,6.0,4.0
2021-12-23,30,4.0,3.0
2021-12-22,22,2.0,16.0
2021-12-21,17,2.0,8.0
2021-12-20,17,2.0,2.0
2021-12-19,19,3.0,4.0
2021-12-18,20,3.0,1.0
2021-12-17,17,3.0,1.0
2021-12-16,20,3.0,1.0
2021-12-15,18,4.0,3.0
2021-12-14,18,5.0,2.0
2021-12-13,22,6.0,2.0
2021-12-12,22,6.0,1.0
2021-12-11,21,6.0,3.0
2021-12-10,19,5.0,3.0
2021-12-09,16,4.0,6.0
2021-12-08,17,4.0,2.0
2021-12-07,16,4.0,2.0
2021-12-06,17,5.0,1.0
2021-12-05,18,5.0,0.0
2021-12-04,17,5.0,1.0
2021-12-03,18,4.0,2.0
2021-12-02,19,6.0,2.0
2021-12-01,19,6.0,3.0
2021-11-30,19,5.0,6.0
2021-11-29,23,6.0,3.0
2021-11-28,24,6.0,1.0
2021-11-27,24,6.0,1.0
2021-11-26,28,5.0,9.0
2021-11-25,27,5.0,6.0
2021-11-24,27,6.0,3.0
2021-11-23,28,6.0,4.0
2021-11-22,33,7.0,4.0
2021-11-21,33,7.0,2.0
2021-11-20,33,7.0,2.0
2021-11-19,37,6.0,4.0
2021-11-18,38,7.0,3.0
2021-11-17,36,7.0,4.0
2021-11-16,39,6.0,5.0
2021-11-15,38,6.0,4.0
2021-11-14,36,6.0,2.0
2021-11-13,37,5.0,4.0
2021-11-12,35,4.0,3.0
2021-11-11,34,3.0,4.0
2021-11-10,36,2.0,5.0
2021-11-09,31,3.0,7.0
2021-11-08,32,4.0,4.0
2021-11-07,29,4.0,2.0
2021-11-06,28,4.0,5.0
2021-11-05,30,4.0,0.0
2021-11-04,31,4.0,9.0
2021-11-03,28,4.0,7.0
2021-11-02,29,4.0,2.0
2021-11-01,26,4.0,7.0
2021-10-31,28,4.0,1.0
2021-10-30,29,5.0,0.0
2021-10-29,26,5.0,3.0
2021-10-28,52,6.0,4.0
2021-10-27,31,4.0,0.0
2021-10-26,35,7.0,1.0
2021-10-25,39,7.0,4.0
2021-10-24,38,7.0,3.0
2021-10-23,35,7.0,3.0
2021-10-22,30,4.0,2.0
2021-10-21,33,5.0,2.0
2021-10-20,31,5.0,7.0
2021-10-19,0,0.0,0.0
2021-10-18,32,4.0,2.0
2021-10-17,32,4.0,0.0
2021-10-16,32,5.0,1.0
2021-10-15,30,5.0,3.0
2021-10-14,31,5.0,3.0
2021-10-13,36,5.0,2.0
2021-10-12,32,4.0,3.0
2021-10-11,32,4.0,5.0
2021-10-10,33,5.0,3.0
2021-10-09,32,4.0,1.0
2021-10-08,34,5.0,1.0
2021-10-07,33,4.0,2.0
2021-10-06,34,5.0,3.0
2021-10-05,32,4.0,3.0
2021-10-04,28,3.0,6.0
2021-10-03,27,3.0,5.0
2021-10-02,30,5.0,1.0
2021-10-01,31,5.0,3.0
2021-09-30,32,5.0,2.0
2021-09-29,30,4.0,5.0
2021-09-28,28,4.0,6.0
2021-09-27,30,4.0,1.0
2021-09-26,29,3.0,0.0
2021-09-25,26,3.0,6.0
2021-09-24,26,3.0,4.0
2021-09-23,23,4.0,6.0
2021-09-22,23,4.0,1.0
2021-09-21,25,4.0,6.0
2021-09-20,32,2.0,3.0
2021-09-19,33,3.0,2.0
2021-09-18,30,3.0,2.0
2021-09-17,35,1.0,3.0
2021-09-16,34,1.0,1.0
2021-09-15,31,3.0,6.0
2021-09-14,28,2.0,4.0
2021-09-13,29,2.0,6.0
2021-09-12,29,2.0,0.0
2021-09-11,31,2.0,1.0
2021-09-10,31,3.0,5.0
2021-09-09,26,3.0,6.0
2021-09-08,0,0.0,7.0
2021-09-07,23,3.0,0.0
2021-09-06,22,5.0,2.0
2021-09-05,20,5.0,1.0
2021-09-04,20,5.0,3.0
2021-09-03,19,4.0,0.0
2021-09-02,18,4.0,2.0
2021-09-01,15,4.0,2.0
2021-08-31,16,4.0,2.0
2021-08-30,13,3.0,4.0
2021-08-29,13,3.0,0.0
2021-08-28,13,2.0,1.0
2021-08-27,13,3.0,1.0
2021-08-26,12,3.0,4.0
2021-08-25,15,2.0,0.0
2021-08-24,13,3.0,2.0
2021-08-23,15,1.0,2.0
2021-08-22,16,1.0,0.0
2021-08-21,13,0.0,4.0
2021-08-20,13,0.0,2.0
2021-08-19,13,0.0,1.0
2021-08-18,13,1.0,1.0
2021-08-17,13,1.0,1.0
2021-08-16,14,1.0,2.0
2021-08-15,13,0.0,1.0
2021-08-14,16,0.0,0.0
2021-08-13,17,0.0,0.0
2021-08-12,15,0.0,3.0
2021-08-11,13,0.0,3.0
2021-08-10,12,0.0,1.0
2021-08-09,12,1.0,2.0
2021-08-08,11,1.0,2.0
2021-08-07,9,2.0,1.0
2021-08-06,9,2.0,0.0
2021-08-05,11,2.0,0.0
2021-08-04,11,1.0,3.0
2021-08-03,14,1.0,1.0
2021-08-02,15,1.0,3.0
2021-08-01,14,1.0,1.0
2021-07-31,14,1.0,1.0
2021-07-30,15,2.0,1.0
2021-07-29,15,3.0,1.0
2021-07-28,12,3.0,6.0
2021-07-27,12,2.0,4.0
2021-07-26,15,3.0,1.0
2021-07-25,14,3.0,1.0
2021-07-24,9,4.0,4.0
2021-07-23,11,4.0,0.0
2021-07-22,11,4.0,1.0
2021-07-21,12,3.0,1.0
2021-07-20,17,4.0,1.0
2021-07-19,15,5.0,2.0
2021-07-18,14,5.0,2.0
2021-07-17,13,5.0,1.0
2021-07-16,14,5.0,0.0
2021-07-15,13,4.0,1.0
2021-07-14,11,4.0,3.0
2021-07-13,11,3.0,4.0
2021-07-12,13,4.0,1.0
2021-07-11,11,3.0,3.0
2021-07-10,10,2.0,3.0
2021-07-09,7,3.0,2.0
2021-07-08,7,2.0,2.0
2021-07-07,6,3.0,1.0
2021-07-06,5,3.0,2.0
2021-07-05,5,2.0,1.0
2021-07-04,3,0.0,0.0
2021-07-03,4,1.0,1.0
2021-07-02,4,1.0,0.0
2021-07-01,5,1.0,1.0
2021-06-30,5,1.0,0.0
2021-06-29,7,1.0,1.0
2021-06-28,9,1.0,1.0
2021-06-27,7,2.0,5.0
2021-06-26,5,2.0,2.0
2021-06-25,4,1.0,3.0
2021-06-24,2,1.0,1.0
2021-06-23,4,1.0,0.0
2021-06-22,4,1.0,1.0
2021-06-21,4,0.0,2.0
2021-06-20,3,0.0,2.0
2021-06-19,3,1.0,1.0
2021-06-18,3,1.0,0.0
2021-06-17,3,2.0,0.0
2021-06-16,3,2.0,0.0
2021-06-15,3,2.0,0.0
2021-06-14,3,2.0,1.0
2021-06-13,5,2.0,0.0
2021-06-12,5,2.0,0.0
2021-06-11,4,1.0,1.0
2021-06-10,3,1.0,1.0
2021-06-09,4,0.0,0.0
2021-06-08,4,0.0,1.0
2021-06-07,3,0.0,1.0
2021-06-06,2,0.0,1.0
2021-06-05,2,0.0,0.0
2021-06-04,2,0.0,0.0
