date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,135.0,13.0,
2021-12-13,133.0,11.0,
2021-12-12,119.0,10.0,20.0
2021-12-11,109.0,9.0,18.0
2021-12-10,100.0,9.0,16.0
2021-12-09,109.0,9.0,17.0
2021-12-08,101.0,8.0,24.0
2021-12-07,98.0,10.0,21.0
2021-12-06,92.0,9.0,16.0
2021-12-05,85.0,12.0,19.0
2021-12-04,82.0,9.0,19.0
2021-12-03,90.0,10.0,14.0
2021-12-02,83.0,11.0,11.0
2021-12-01,79.0,11.0,9.0
2021-11-30,78.0,13.0,15.0
2021-11-29,85.0,13.0,15.0
2021-11-28,86.0,19.0,11.0
2021-11-27,86.0,9.0,16.0
2021-11-26,90.0,14.0,9.0
2021-11-25,93.0,13.0,10.0
2021-11-24,96.0,12.0,17.0
2021-11-23,93.0,12.0,6.0
2021-11-22,98.0,13.0,16.0
2021-11-21,93.0,8.0,12.0
2021-11-20,84.0,8.0,10.0
2021-11-19,96.0,9.0,9.0
2021-11-18,95.0,11.0,11.0
2021-11-17,95.0,11.0,12.0
2021-11-16,101.0,11.0,8.0
2021-11-15,97.0,12.0,13.0
2021-11-14,88.0,12.0,13.0
2021-11-13,82.0,11.0,16.0
2021-11-12,88.0,13.0,14.0
2021-11-11,94.0,13.0,8.0
2021-11-10,114.0,13.0,11.0
2021-11-09,111.0,14.0,11.0
2021-11-08,118.0,15.0,18.0
2021-11-07,108.0,12.0,8.0
2021-11-06,108.0,12.0,12.0
2021-11-05,112.0,13.0,16.0
2021-11-04,119.0,13.0,13.0
2021-11-03,118.0,12.0,14.0
2021-11-02,124.0,13.0,21.0
2021-11-01,126.0,10.0,15.0
2021-10-31,76.0,3.0,12.0
2021-10-30,116.0,10.0,12.0
2021-10-29,123.0,9.0,18.0
2021-10-28,116.0,7.0,12.0
2021-10-27,129.0,10.0,22.0
2021-10-26,116.0,10.0,14.0
2021-10-25,118.0,11.0,13.0
2021-10-24,108.0,10.0,23.0
2021-10-23,106.0,11.0,13.0
2021-10-22,105.0,10.0,6.0
2021-10-21,107.0,9.0,16.0
2021-10-20,100.0,11.0,15.0
2021-10-19,96.0,11.0,13.0
2021-10-18,80.0,8.0,13.0
2021-10-17,72.0,6.0,15.0
2021-10-16,66.0,7.0,10.0
2021-10-15,72.0,9.0,9.0
2021-10-14,69.0,9.0,5.0
2021-10-13,73.0,6.0,10.0
2021-10-12,66.0,7.0,9.0
2021-10-11,55.0,5.0,13.0
2021-10-10,56.0,6.0,14.0
2021-10-09,52.0,6.0,11.0
2021-10-08,54.0,5.0,6.0
2021-10-07,51.0,4.0,6.0
2021-10-06,63.0,5.0,8.0
2021-10-05,52.0,3.0,13.0
2021-10-04,57.0,5.0,8.0
2021-10-03,58.0,2.0,6.0
2021-10-02,59.0,1.0,5.0
2021-10-01,59.0,6.0,9.0
2021-09-30,60.0,2.0,3.0
2021-09-29,65.0,1.0,9.0
2021-09-28,63.0,1.0,3.0
2021-09-27,73.0,2.0,13.0
2021-09-26,76.0,4.0,5.0
2021-09-25,70.0,1.0,11.0
2021-09-24,70.0,2.0,9.0
2021-09-23,69.0,5.0,7.0
2021-09-22,73.0,5.0,8.0
2021-09-21,86.0,8.0,9.0
2021-09-20,89.0,8.0,11.0
2021-09-19,88.0,4.0,9.0
2021-09-18,83.0,4.0,18.0
2021-09-17,88.0,10.0,8.0
2021-09-16,98.0,10.0,8.0
2021-09-15,90.0,11.0,5.0
2021-09-14,93.0,9.0,22.0
2021-09-13,95.0,9.0,10.0
2021-09-12,87.0,6.0,20.0
2021-09-11,95.0,6.0,19.0
2021-09-10,86.0,8.0,11.0
2021-09-09,46.0,5.0,8.0
2021-09-08,83.0,10.0,4.0
2021-09-07,93.0,8.0,7.0
2021-09-06,90.0,9.0,16.0
2021-09-05,87.0,7.0,14.0
2021-09-04,91.0,10.0,9.0
2021-09-03,85.0,10.0,7.0
2021-09-02,93.0,10.0,18.0
2021-09-01,91.0,9.0,7.0
2021-08-31,91.0,10.0,11.0
2021-08-30,89.0,7.0,13.0
2021-08-29,83.0,9.0,17.0
2021-08-28,82.0,8.0,5.0
2021-08-27,81.0,11.0,10.0
2021-08-26,69.0,9.0,13.0
2021-08-25,65.0,9.0,9.0
2021-08-24,62.0,9.0,14.0
2021-08-23,54.0,10.0,16.0
2021-08-22,49.0,9.0,9.0
2021-08-21,45.0,9.0,14.0
2021-08-20,47.0,12.0,13.0
2021-08-19,53.0,12.0,7.0
2021-08-18,67.0,11.0,12.0
2021-08-17,83.0,13.0,4.0
2021-08-16,66.0,13.0,11.0
2021-08-15,56.0,9.0,9.0
2021-08-14,58.0,9.0,9.0
2021-08-13,58.0,11.0,14.0
2021-08-12,59.0,8.0,8.0
2021-08-11,50.0,5.0,12.0
2021-08-10,51.0,6.0,10.0
2021-08-09,51.0,4.0,10.0
2021-08-08,45.0,6.0,10.0
2021-08-07,43.0,2.0,2.0
2021-08-06,50.0,2.0,8.0
2021-08-05,48.0,2.0,2.0
2021-08-04,60.0,1.0,4.0
2021-08-03,67.0,1.0,6.0
2021-08-02,74.0,4.0,11.0
2021-08-01,75.0,3.0,7.0
2021-07-31,72.0,3.0,6.0
2021-07-30,71.0,4.0,7.0
2021-07-29,83.0,6.0,5.0
2021-07-28,73.0,2.0,5.0
2021-07-27,46.0,1.0,15.0
2021-07-26,76.0,3.0,9.0
2021-07-25,79.0,2.0,9.0
2021-07-24,63.0,1.0,17.0
2021-07-23,57.0,1.0,4.0
2021-07-22,55.0,1.0,5.0
2021-07-21,49.0,1.0,2.0
2021-07-20,44.0,1.0,10.0
2021-07-19,50.0,1.0,11.0
2021-07-18,43.0,0.0,12.0
2021-07-17,36.0,0.0,8.0
2021-07-16,41.0,0.0,5.0
2021-07-15,33.0,0.0,7.0
2021-07-14,34.0,0.0,5.0
2021-07-13,34.0,0.0,5.0
2021-07-12,38.0,0.0,12.0
2021-07-11,26.0,0.0,6.0
2021-07-10,23.0,0.0,9.0
2021-07-09,19.0,0.0,6.0
2021-07-08,14.0,0.0,7.0
2021-07-07,17.0,0.0,5.0
2021-07-06,16.0,0.0,2.0
2021-07-05,17.0,1.0,0.0
2021-07-04,13.0,1.0,5.0
2021-07-03,10.0,1.0,4.0
2021-07-02,11.0,1.0,1.0
2021-07-01,11.0,0.0,0.0
2021-06-30,15.0,0.0,0.0
2021-06-29,14.0,0.0,1.0
2021-06-28,8.0,0.0,2.0
2021-06-27,8.0,0.0,1.0
2021-06-26,8.0,0.0,0.0
2021-06-25,6.0,0.0,1.0
2021-06-24,6.0,0.0,1.0
2021-06-23,7.0,0.0,0.0
2021-06-22,8.0,0.0,0.0
2021-06-21,10.0,1.0,0.0
2021-06-20,8.0,0.0,2.0
2021-06-19,8.0,0.0,0.0
2021-06-18,8.0,0.0,0.0
2021-06-17,9.0,0.0,2.0
2021-06-16,7.0,0.0,2.0
2021-06-15,2.0,0.0,4.0
2021-06-14,3.0,0.0,3.0
2021-06-13,5.0,0.0,2.0
2021-06-12,5.0,0.0,0.0
2021-06-11,5.0,0.0,0.0
2021-06-10,7.0,0.0,1.0
2021-06-09,7.0,1.0,1.0
2021-06-08,11.0,1.0,0.0
2021-06-07,12.0,1.0,0.0
2021-06-06,12.0,1.0,0.0
2021-06-05,12.0,1.0,0.0
2021-06-04,13.0,1.0,0.0
2021-06-03,11.0,1.0,0.0
2021-06-02,10.0,1.0,1.0
2021-06-01,7.0,1.0,1.0
2021-05-31,8.0,1.0,0.0
2021-05-30,6.0,1.0,0.0
2021-05-29,6.0,1.0,0.0
2021-05-28,2.0,1.0,0.0
2021-05-27,2.0,1.0,0.0
2021-05-26,4.0,1.0,0.0
2021-05-25,4.0,1.0,0.0
2021-05-24,2.0,1.0,0.0
2021-05-23,2.0,1.0,0.0
2021-05-22,2.0,1.0,0.0
2021-05-21,2.0,0.0,1.0
2021-05-20,2.0,0.0,1.0
2021-05-19,2.0,0.0,1.0
2021-05-18,3.0,0.0,0.0
2021-05-17,6.0,0.0,0.0
2021-05-16,9.0,0.0,0.0
2021-05-15,6.0,0.0,1.0
2021-05-14,5.0,0.0,2.0
2021-05-13,5.0,0.0,1.0
2021-05-12,6.0,0.0,2.0
2021-05-11,6.0,0.0,0.0
2021-05-10,6.0,0.0,0.0
2021-05-09,6.0,0.0,2.0
2021-05-08,5.0,0.0,2.0
2021-05-07,5.0,0.0,0.0
2021-05-06,12.0,0.0,1.0
2021-05-05,11.0,0.0,0.0
2021-05-04,14.0,0.0,0.0
2021-05-03,10.0,0.0,0.0
2021-05-02,11.0,0.0,3.0
2021-05-01,12.0,0.0,1.0
2021-04-30,19.0,0.0,0.0
2021-04-29,20.0,2.0,0.0
2021-04-28,23.0,3.0,2.0
2021-04-27,24.0,4.0,2.0
2021-04-26,26.0,4.0,2.0
2021-04-25,23.0,3.0,5.0
