date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,80.0,4.0,
2022-01-17,86.0,4.0,
2022-01-16,84.0,4.0,9.0
2022-01-15,86.0,3.0,5.0
2022-01-14,91.0,3.0,8.0
2022-01-13,88.0,4.0,10.0
2022-01-12,93.0,3.0,10.0
2022-01-11,98.0,5.0,12.0
2022-01-10,100.0,5.0,12.0
2022-01-09,97.0,6.0,10.0
2022-01-08,96.0,6.0,7.0
2022-01-07,97.0,6.0,10.0
2022-01-06,101.0,5.0,13.0
2022-01-05,100.0,5.0,8.0
2022-01-04,82.0,5.0,19.0
2022-01-03,72.0,6.0,24.0
2022-01-02,,,16.0
2022-01-01,58.0,6.0,9.0
2021-12-31,61.0,7.0,0.0
2021-12-30,41.0,7.0,11.0
2021-12-29,50.0,7.0,12.0
2021-12-28,47.0,6.0,1.0
2021-12-27,44.0,6.0,8.0
2021-12-26,39.0,8.0,9.0
2021-12-25,34.0,7.0,7.0
2021-12-24,33.0,6.0,9.0
2021-12-23,33.0,6.0,9.0
2021-12-22,30.0,7.0,2.0
2021-12-21,30.0,7.0,7.0
2021-12-20,28.0,7.0,6.0
2021-12-19,29.0,7.0,2.0
2021-12-18,28.0,6.0,2.0
2021-12-17,27.0,7.0,6.0
2021-12-16,29.0,5.0,4.0
2021-12-15,30.0,6.0,4.0
2021-12-14,31.0,5.0,1.0
2021-12-13,29.0,5.0,6.0
2021-12-12,30.0,5.0,9.0
2021-12-11,30.0,6.0,6.0
2021-12-10,33.0,7.0,1.0
2021-12-09,32.0,7.0,1.0
2021-12-08,30.0,6.0,2.0
2021-12-07,27.0,6.0,3.0
2021-12-06,30.0,7.0,5.0
2021-12-05,26.0,6.0,3.0
2021-12-04,24.0,6.0,4.0
2021-12-03,22.0,6.0,2.0
2021-12-02,23.0,5.0,3.0
2021-12-01,22.0,5.0,2.0
2021-11-30,22.0,5.0,6.0
2021-11-29,21.0,4.0,5.0
2021-11-28,20.0,5.0,5.0
2021-11-27,20.0,5.0,1.0
2021-11-26,19.0,5.0,4.0
2021-11-25,17.0,5.0,1.0
2021-11-24,18.0,4.0,5.0
2021-11-23,15.0,3.0,4.0
2021-11-22,13.0,2.0,2.0
2021-11-21,13.0,2.0,3.0
2021-11-20,15.0,4.0,1.0
2021-11-19,20.0,5.0,1.0
2021-11-18,30.0,5.0,0.0
2021-11-17,30.0,5.0,1.0
2021-11-16,29.0,5.0,4.0
2021-11-15,27.0,5.0,4.0
2021-11-14,24.0,6.0,3.0
2021-11-13,23.0,5.0,6.0
2021-11-12,23.0,7.0,1.0
2021-11-11,25.0,6.0,4.0
2021-11-10,31.0,5.0,0.0
2021-11-09,35.0,5.0,1.0
2021-11-08,37.0,4.0,3.0
2021-11-07,35.0,6.0,2.0
2021-11-06,29.0,6.0,4.0
2021-11-05,36.0,8.0,5.0
2021-11-04,38.0,8.0,5.0
2021-11-03,35.0,7.0,7.0
2021-11-02,34.0,5.0,10.0
2021-11-01,39.0,5.0,4.0
2021-10-31,40.0,5.0,9.0
2021-10-30,39.0,5.0,1.0
2021-10-29,40.0,5.0,8.0
2021-10-28,42.0,4.0,4.0
2021-10-27,45.0,6.0,3.0
2021-10-26,44.0,6.0,4.0
2021-10-25,41.0,6.0,8.0
2021-10-24,40.0,6.0,3.0
2021-10-23,47.0,6.0,1.0
2021-10-22,44.0,6.0,5.0
2021-10-21,42.0,6.0,8.0
2021-10-20,41.0,7.0,8.0
2021-10-19,43.0,7.0,4.0
2021-10-18,38.0,5.0,3.0
2021-10-17,35.0,7.0,7.0
2021-10-16,33.0,6.0,5.0
2021-10-15,35.0,6.0,7.0
2021-10-14,39.0,6.0,6.0
2021-10-13,40.0,6.0,2.0
2021-10-12,43.0,8.0,3.0
2021-10-11,42.0,8.0,3.0
2021-10-10,44.0,10.0,4.0
2021-10-09,43.0,9.0,4.0
2021-10-08,44.0,9.0,4.0
2021-10-07,39.0,7.0,5.0
2021-10-06,34.0,6.0,4.0
2021-10-05,34.0,6.0,6.0
2021-10-04,36.0,6.0,1.0
2021-10-03,31.0,5.0,3.0
2021-10-02,30.0,5.0,7.0
2021-10-01,31.0,6.0,3.0
2021-09-30,30.0,6.0,4.0
2021-09-29,32.0,6.0,7.0
2021-09-28,31.0,6.0,7.0
2021-09-27,29.0,6.0,6.0
2021-09-26,29.0,5.0,2.0
2021-09-25,29.0,5.0,5.0
2021-09-24,28.0,5.0,3.0
2021-09-23,23.0,5.0,4.0
2021-09-22,21.0,5.0,4.0
2021-09-21,21.0,6.0,7.0
2021-09-20,24.0,7.0,3.0
2021-09-19,22.0,6.0,4.0
2021-09-18,23.0,5.0,3.0
2021-09-17,24.0,6.0,2.0
2021-09-16,24.0,6.0,5.0
2021-09-15,22.0,7.0,3.0
2021-09-14,18.0,6.0,4.0
2021-09-13,20.0,6.0,5.0
2021-09-12,23.0,6.0,1.0
2021-09-11,23.0,7.0,3.0
2021-09-10,23.0,5.0,3.0
2021-09-09,24.0,5.0,5.0
2021-09-08,26.0,7.0,2.0
2021-09-07,30.0,8.0,1.0
2021-09-06,29.0,8.0,4.0
2021-09-05,31.0,8.0,4.0
2021-09-04,28.0,6.0,2.0
2021-09-03,29.0,5.0,2.0
2021-09-02,26.0,5.0,4.0
2021-09-01,25.0,5.0,2.0
2021-08-31,25.0,6.0,3.0
2021-08-30,22.0,4.0,3.0
