date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,62.0,4.0,
2021-12-20,66.0,4.0,
2021-12-19,63.0,4.0,9.0
2021-12-18,62.0,4.0,4.0
2021-12-17,58.0,3.0,6.0
2021-12-16,51.0,3.0,5.0
2021-12-15,53.0,3.0,9.0
2021-12-14,55.0,3.0,3.0
2021-12-13,57.0,6.0,6.0
2021-12-12,54.0,5.0,6.0
2021-12-11,55.0,3.0,4.0
2021-12-10,55.0,2.0,4.0
2021-12-09,54.0,2.0,6.0
2021-12-08,53.0,2.0,2.0
2021-12-07,58.0,2.0,5.0
2021-12-06,57.0,2.0,3.0
2021-12-05,56.0,2.0,3.0
2021-12-04,54.0,2.0,5.0
2021-12-03,58.0,2.0,3.0
2021-12-02,56.0,1.0,5.0
2021-12-01,57.0,1.0,8.0
2021-11-30,61.0,1.0,6.0
2021-11-29,51.0,1.0,5.0
2021-11-28,51.0,1.0,13.0
2021-11-27,50.0,2.0,4.0
2021-11-26,53.0,3.0,8.0
2021-11-25,51.0,3.0,4.0
2021-11-24,51.0,3.0,2.0
2021-11-23,54.0,1.0,5.0
2021-11-22,52.0,2.0,6.0
2021-11-21,53.0,3.0,3.0
2021-11-20,55.0,4.0,2.0
2021-11-19,60.0,4.0,4.0
2021-11-18,61.0,7.0,3.0
2021-11-17,61.0,7.0,8.0
2021-11-16,61.0,8.0,6.0
2021-11-15,67.0,7.0,4.0
2021-11-14,68.0,7.0,4.0
2021-11-13,66.0,4.0,6.0
2021-11-12,67.0,4.0,8.0
2021-11-11,65.0,4.0,4.0
2021-11-10,69.0,4.0,8.0
2021-11-09,65.0,4.0,7.0
2021-11-08,70.0,6.0,4.0
2021-11-07,75.0,5.0,6.0
2021-11-06,76.0,5.0,3.0
2021-11-05,73.0,5.0,6.0
2021-11-04,75.0,5.0,5.0
2021-11-03,80.0,6.0,4.0
2021-11-02,84.0,6.0,5.0
2021-11-01,76.0,5.0,10.0
2021-10-31,68.0,4.0,9.0
2021-10-30,68.0,5.0,9.0
2021-10-29,58.0,5.0,10.0
2021-10-28,49.0,5.0,11.0
2021-10-27,47.0,5.0,10.0
