date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,51.0,5.0,
2021-12-20,47.0,4.0,
2021-12-19,39.0,4.0,10.0
2021-12-18,38.0,4.0,3.0
2021-12-17,44.0,5.0,4.0
2021-12-16,39.0,4.0,8.0
2021-12-15,43.0,4.0,7.0
2021-12-14,46.0,4.0,3.0
2021-12-13,45.0,3.0,4.0
2021-12-12,43.0,3.0,6.0
2021-12-11,44.0,4.0,3.0
2021-12-10,46.0,4.0,5.0
2021-12-09,41.0,5.0,9.0
2021-12-08,36.0,6.0,9.0
2021-12-07,37.0,6.0,3.0
2021-12-06,44.0,6.0,4.0
2021-12-05,38.0,6.0,9.0
2021-12-04,35.0,6.0,5.0
2021-12-03,35.0,6.0,5.0
2021-12-02,33.0,5.0,5.0
2021-12-01,35.0,6.0,1.0
2021-11-30,37.0,6.0,4.0
2021-11-29,35.0,5.0,4.0
2021-11-28,30.0,5.0,8.0
2021-11-27,34.0,5.0,0.0
2021-11-26,32.0,5.0,3.0
2021-11-25,41.0,6.0,5.0
2021-11-24,35.0,6.0,9.0
2021-11-23,41.0,5.0,3.0
2021-11-22,48.0,6.0,2.0
2021-11-21,44.0,6.0,7.0
2021-11-20,43.0,6.0,4.0
2021-11-19,45.0,6.0,2.0
2021-11-18,46.0,6.0,5.0
2021-11-17,39.0,3.0,9.0
2021-11-16,44.0,3.0,2.0
2021-11-15,49.0,4.0,5.0
2021-11-14,42.0,4.0,6.0
2021-11-13,41.0,4.0,5.0
2021-11-12,45.0,4.0,9.0
2021-11-11,47.0,4.0,10.0
2021-11-10,49.0,3.0,5.0
2021-11-09,51.0,4.0,8.0
2021-11-08,56.0,4.0,3.0
2021-11-07,58.0,5.0,1.0
2021-11-06,50.0,5.0,5.0
2021-11-05,55.0,5.0,4.0
2021-11-04,57.0,4.0,1.0
2021-11-03,56.0,4.0,5.0
2021-11-02,60.0,4.0,5.0
2021-11-01,68.0,4.0,1.0
2021-10-31,62.0,4.0,7.0
2021-10-30,59.0,4.0,6.0
2021-10-29,61.0,4.0,7.0
2021-10-28,61.0,3.0,2.0
2021-10-27,57.0,3.0,9.0
2021-10-26,59.0,3.0,6.0
2021-10-25,52.0,3.0,8.0
2021-10-24,43.0,3.0,10.0
2021-10-23,42.0,3.0,5.0
2021-10-22,41.0,3.0,4.0
2021-10-21,41.0,3.0,10.0
2021-10-20,41.0,2.0,8.0
2021-10-19,35.0,2.0,7.0
2021-10-18,32.0,2.0,4.0
2021-10-17,25.0,2.0,10.0
2021-10-16,25.0,2.0,4.0
2021-10-15,27.0,2.0,2.0
2021-10-14,22.0,1.0,6.0
2021-10-13,19.0,1.0,7.0
2021-10-12,17.0,1.0,5.0
2021-10-11,18.0,1.0,4.0
2021-10-10,15.0,1.0,5.0
2021-10-09,11.0,1.0,5.0
2021-10-08,13.0,1.0,0.0
2021-10-07,10.0,1.0,2.0
2021-10-06,11.0,1.0,3.0
2021-10-05,11.0,1.0,1.0
2021-10-04,11.0,1.0,3.0
2021-10-03,12.0,2.0,2.0
2021-10-02,13.0,2.0,0.0
2021-10-01,15.0,2.0,0.0
2021-09-30,17.0,2.0,0.0
2021-09-29,23.0,2.0,2.0
2021-09-28,22.0,2.0,3.0
2021-09-27,21.0,2.0,5.0
2021-09-26,23.0,2.0,1.0
2021-09-25,22.0,2.0,1.0
2021-09-24,21.0,2.0,2.0
2021-09-23,22.0,3.0,2.0
2021-09-22,16.0,2.0,5.0
2021-09-21,17.0,1.0,6.0
2021-09-20,16.0,1.0,1.0
2021-09-19,19.0,1.0,0.0
2021-09-18,17.0,1.0,2.0
2021-09-17,18.0,2.0,3.0
2021-09-16,21.0,1.0,3.0
2021-09-15,25.0,1.0,0.0
2021-09-14,30.0,1.0,1.0
2021-09-13,33.0,1.0,5.0
2021-09-12,34.0,3.0,2.0
2021-09-11,36.0,3.0,1.0
2021-09-10,37.0,3.0,2.0
2021-09-09,38.0,3.0,5.0
2021-09-08,35.0,2.0,3.0
2021-09-07,35.0,4.0,3.0
2021-09-06,39.0,4.0,2.0
2021-09-05,34.0,5.0,6.0
2021-09-04,34.0,5.0,3.0
2021-09-03,39.0,5.0,2.0
2021-09-02,32.0,4.0,9.0
2021-09-01,31.0,4.0,3.0
2021-08-31,27.0,3.0,4.0
2021-08-30,26.0,3.0,2.0
2021-08-29,24.0,2.0,4.0
2021-08-28,23.0,2.0,2.0
2021-08-27,29.0,2.0,2.0
2021-08-26,23.0,2.0,5.0
2021-08-25,23.0,2.0,5.0
2021-08-24,24.0,2.0,3.0
2021-08-23,30.0,2.0,1.0
2021-08-22,28.0,2.0,5.0
2021-08-21,23.0,2.0,5.0
2021-08-20,26.0,5.0,1.0
2021-08-19,29.0,4.0,2.0
2021-08-18,29.0,4.0,2.0
2021-08-17,33.0,4.0,4.0
2021-08-16,37.0,4.0,3.0
2021-08-15,37.0,5.0,2.0
2021-08-14,37.0,5.0,1.0
2021-08-13,35.0,4.0,3.0
2021-08-12,31.0,4.0,4.0
2021-08-11,30.0,4.0,2.0
2021-08-10,34.0,4.0,0.0
2021-08-09,34.0,4.0,2.0
2021-08-08,33.0,4.0,6.0
2021-08-07,34.0,4.0,0.0
2021-08-06,32.0,3.0,4.0
2021-08-05,39.0,4.0,1.0
2021-08-04,39.0,4.0,3.0
2021-08-03,40.0,5.0,2.0
2021-08-02,39.0,6.0,6.0
2021-08-01,35.0,6.0,5.0
2021-07-31,33.0,5.0,5.0
2021-07-30,33.0,5.0,5.0
2021-07-29,29.0,4.0,5.0
2021-07-28,37.0,5.0,3.0
2021-07-27,36.0,6.0,2.0
2021-07-26,41.0,6.0,2.0
2021-07-25,36.0,6.0,7.0
2021-07-24,32.0,5.0,6.0
2021-07-23,31.0,5.0,3.0
2021-07-22,26.0,5.0,13.0
2021-07-21,19.0,5.0,10.0
2021-07-20,18.0,3.0,1.0
2021-07-19,18.0,5.0,5.0
2021-07-18,20.0,4.0,0.0
2021-07-17,18.0,6.0,3.0
2021-07-16,18.0,3.0,2.0
2021-07-15,12.0,3.0,6.0
2021-07-14,9.0,3.0,4.0
2021-07-13,7.0,2.0,3.0
2021-07-12,7.0,2.0,2.0
2021-07-11,6.0,1.0,2.0
2021-07-10,6.0,1.0,2.0
2021-07-09,6.0,1.0,0.0
2021-07-08,7.0,1.0,2.0
2021-07-07,3.0,1.0,3.0
2021-07-06,2.0,0.0,4.0
2021-07-05,2.0,0.0,0.0
2021-07-04,3.0,0.0,0.0
2021-07-03,2.0,0.0,1.0
2021-07-02,2.0,1.0,0.0
2021-07-01,4.0,1.0,0.0
2021-06-30,3.0,1.0,2.0
2021-06-29,3.0,1.0,0.0
2021-06-28,3.0,1.0,1.0
2021-06-27,3.0,1.0,0.0
2021-06-26,3.0,1.0,0.0
2021-06-25,2.0,0.0,0.0
2021-06-24,0.0,0.0,2.0
2021-06-23,2.0,0.0,0.0
2021-06-22,3.0,1.0,1.0
2021-06-21,3.0,1.0,0.0
2021-06-20,3.0,1.0,1.0
2021-06-19,2.0,1.0,1.0
2021-06-18,5.0,1.0,0.0
2021-06-17,4.0,1.0,1.0
2021-06-16,4.0,0.0,0.0
2021-06-15,3.0,0.0,1.0
2021-06-14,0.0,0.0,3.0
2021-06-13,0.0,0.0,0.0
2021-06-12,0.0,0.0,0.0
2021-06-11,0.0,0.0,0.0
2021-06-10,0.0,0.0,0.0
2021-06-09,1.0,0.0,0.0
2021-06-08,1.0,0.0,0.0
2021-06-07,1.0,0.0,0.0
2021-06-06,0.0,0.0,1.0
2021-06-05,0.0,0.0,0.0
2021-06-04,0.0,0.0,0.0
2021-06-03,0.0,0.0,0.0
2021-06-02,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0
2021-05-30,0.0,0.0,0.0
2021-05-29,0.0,0.0,0.0
2021-05-28,0.0,0.0,0.0
2021-05-27,0.0,0.0,1.0
2021-05-26,0.0,0.0,2.0
2021-05-25,0.0,0.0,0.0
2021-05-24,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0
2021-05-22,0.0,0.0,0.0
2021-05-21,0.0,0.0,0.0
2021-05-20,0.0,0.0,0.0
2021-05-19,0.0,0.0,0.0
2021-05-18,0.0,0.0,0.0
2021-05-17,0.0,0.0,0.0
2021-05-16,0.0,0.0,0.0
2021-05-15,0.0,0.0,0.0
2021-05-14,0.0,0.0,0.0
2021-05-13,0.0,0.0,0.0
2021-05-12,0.0,0.0,0.0
2021-05-11,0.0,0.0,0.0
2021-05-10,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0
2021-05-04,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-04-30,1.0,0.0,0.0
2021-04-29,1.0,0.0,0.0
2021-04-28,1.0,0.0,0.0
2021-04-27,2.0,0.0,0.0
2021-04-26,3.0,0.0,0.0
2021-04-25,3.0,0.0,0.0
2021-04-24,3.0,0.0,0.0
2021-04-23,2.0,0.0,1.0
2021-04-22,4.0,0.0,0.0
2021-04-21,3.0,1.0,2.0
2021-04-20,3.0,1.0,0.0
2021-04-19,2.0,1.0,1.0
2021-04-18,2.0,1.0,0.0
2021-04-17,2.0,0.0,0.0
2021-04-16,1.0,0.0,0.0
2021-04-15,1.0,0.0,0.0
2021-04-14,2.0,0.0,0.0
2021-04-13,2.0,0.0,0.0
2021-04-12,2.0,0.0,0.0
2021-04-11,2.0,0.0,0.0
2021-04-10,3.0,0.0,0.0
2021-04-09,2.0,1.0,1.0
2021-04-08,1.0,1.0,2.0
2021-04-07,5.0,3.0,0.0
2021-04-06,3.0,0.0,0.0
2021-04-05,3.0,1.0,3.0
2021-04-04,2.0,1.0,0.0
2021-04-03,2.0,1.0,0.0
2021-04-02,2.0,1.0,0.0
2021-04-01,2.0,1.0,0.0
2021-03-31,1.0,1.0,0.0
2021-03-30,1.0,1.0,1.0
2021-03-29,1.0,1.0,0.0
2021-03-28,2.0,1.0,0.0
2021-03-27,1.0,0.0,1.0
2021-03-26,1.0,0.0,0.0
2021-03-25,0.0,0.0,0.0
2021-03-24,3.0,2.0,0.0
2021-03-23,3.0,2.0,0.0
2021-03-22,3.0,2.0,0.0
2021-03-21,3.0,2.0,0.0
2021-03-20,4.0,2.0,0.0
2021-03-19,5.0,2.0,0.0
2021-03-18,7.0,2.0,0.0
2021-03-17,7.0,2.0,0.0
2021-03-16,7.0,2.0,0.0
2021-03-15,10.0,2.0,0.0
2021-03-14,11.0,2.0,0.0
2021-03-13,11.0,2.0,1.0
2021-03-12,12.0,2.0,0.0
2021-03-11,14.0,2.0,1.0
2021-03-10,14.0,2.0,2.0
2021-03-09,19.0,3.0,1.0
2021-03-08,20.0,3.0,0.0
2021-03-07,18.0,3.0,1.0
2021-03-06,21.0,3.0,0.0
2021-03-05,24.0,4.0,0.0
2021-03-04,26.0,5.0,1.0
2021-03-03,31.0,3.0,0.0
2021-03-02,32.0,3.0,0.0
2021-03-01,36.0,4.0,2.0
2021-02-28,37.0,6.0,0.0
2021-02-27,43.0,6.0,2.0
2021-02-26,44.0,7.0,2.0
2021-02-25,43.0,7.0,3.0
2021-02-24,45.0,7.0,4.0
2021-02-23,44.0,7.0,6.0
2021-02-22,50.0,8.0,1.0
2021-02-21,48.0,9.0,4.0
2021-02-20,47.0,10.0,3.0
2021-02-19,50.0,9.0,3.0
2021-02-18,50.0,10.0,2.0
2021-02-17,52.0,10.0,9.0
2021-02-16,56.0,10.0,1.0
2021-02-15,66.0,15.0,3.0
2021-02-14,64.0,14.0,8.0
2021-02-13,63.0,14.0,3.0
2021-02-12,67.0,15.0,5.0
2021-02-11,80.0,15.0,0.0
2021-02-10,85.0,15.0,6.0
2021-02-09,84.0,16.0,3.0
2021-02-08,89.0,16.0,8.0
2021-02-07,96.0,18.0,2.0
2021-02-06,103.0,19.0,6.0
2021-02-05,115.0,17.0,5.0
2021-02-04,122.0,18.0,7.0
2021-02-03,129.0,17.0,8.0
2021-02-02,139.0,17.0,10.0
2021-02-01,142.0,18.0,5.0
2021-01-31,144.0,16.0,18.0
2021-01-30,147.0,18.0,2.0
2021-01-29,171.0,20.0,7.0
2021-01-28,181.0,21.0,13.0
2021-01-27,190.0,23.0,9.0
2021-01-26,200.0,23.0,15.0
2021-01-25,224.0,20.0,6.0
2021-01-24,232.0,24.0,16.0
2021-01-23,217.0,21.0,24.0
2021-01-22,240.0,23.0,14.0
