date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,48.0,10.0,
2021-12-13,49.0,9.0,
2021-12-12,46.0,8.0,5.0
2021-12-11,42.0,8.0,9.0
2021-12-10,43.0,9.0,7.0
2021-12-09,51.0,11.0,10.0
2021-12-08,51.0,11.0,13.0
2021-12-07,50.0,11.0,6.0
2021-12-06,56.0,11.0,1.0
2021-12-05,52.0,12.0,11.0
2021-12-04,53.0,12.0,8.0
2021-12-03,53.0,14.0,4.0
2021-12-02,55.0,11.0,8.0
2021-12-01,52.0,7.0,3.0
2021-11-30,52.0,7.0,10.0
2021-11-29,54.0,8.0,6.0
2021-11-28,56.0,6.0,4.0
2021-11-27,54.0,6.0,9.0
2021-11-26,49.0,6.0,13.0
2021-11-25,48.0,8.0,4.0
2021-11-24,53.0,9.0,8.0
2021-11-23,52.0,9.0,7.0
2021-11-22,56.0,11.0,11.0
2021-11-21,54.0,10.0,5.0
2021-11-20,49.0,10.0,6.0
2021-11-19,48.0,10.0,3.0
2021-11-18,47.0,10.0,4.0
2021-11-17,49.0,10.0,9.0
2021-11-16,45.0,10.0,6.0
2021-11-15,49.0,9.0,5.0
2021-11-14,52.0,9.0,5.0
2021-11-13,52.0,9.0,0.0
2021-11-12,52.0,9.0,2.0
2021-11-11,55.0,9.0,2.0
2021-11-10,58.0,8.0,8.0
2021-11-09,56.0,7.0,9.0
2021-11-08,59.0,8.0,8.0
2021-11-07,58.0,8.0,11.0
2021-11-06,56.0,8.0,9.0
2021-11-05,57.0,8.0,11.0
2021-11-04,59.0,10.0,10.0
2021-11-03,68.0,11.0,9.0
2021-11-02,77.0,10.0,9.0
2021-11-01,75.0,9.0,9.0
2021-10-31,75.0,10.0,9.0
2021-10-30,73.0,10.0,4.0
2021-10-29,69.0,10.0,10.0
2021-10-28,66.0,10.0,9.0
2021-10-27,63.0,8.0,9.0
2021-10-26,58.0,7.0,14.0
2021-10-25,60.0,5.0,11.0
2021-10-24,54.0,5.0,10.0
2021-10-23,45.0,6.0,8.0
2021-10-22,47.0,8.0,10.0
2021-10-21,45.0,8.0,9.0
2021-10-20,48.0,8.0,5.0
2021-10-19,44.0,8.0,7.0
2021-10-18,47.0,9.0,14.0
2021-10-17,42.0,9.0,10.0
2021-10-16,42.0,8.0,4.0
2021-10-15,42.0,7.0,4.0
2021-10-14,41.0,5.0,6.0
2021-10-13,37.0,6.0,10.0
2021-10-12,37.0,5.0,15.0
2021-10-11,37.0,5.0,6.0
2021-10-10,33.0,5.0,8.0
2021-10-09,46.0,6.0,2.0
2021-10-08,46.0,6.0,8.0
2021-10-07,44.0,4.0,16.0
2021-10-06,44.0,4.0,16.0
2021-10-05,35.0,3.0,16.0
2021-10-04,33.0,2.0,17.0
2021-10-03,34.0,2.0,3.0
2021-10-02,32.0,2.0,4.0
2021-10-01,41.0,13.0,5.0
2021-09-30,35.0,5.0,9.0
2021-09-29,36.0,6.0,4.0
2021-09-28,32.0,7.0,9.0
2021-09-27,31.0,7.0,10.0
2021-09-26,35.0,7.0,4.0
2021-09-25,35.0,7.0,4.0
2021-09-24,39.0,8.0,4.0
2021-09-23,53.0,9.0,3.0
2021-09-22,61.0,11.0,9.0
2021-09-21,58.0,9.0,8.0
2021-09-20,57.0,8.0,5.0
2021-09-19,55.0,9.0,6.0
2021-09-18,64.0,12.0,3.0
2021-09-17,65.0,12.0,6.0
2021-09-16,68.0,13.0,7.0
2021-09-15,64.0,13.0,10.0
2021-09-14,63.0,12.0,8.0
2021-09-13,64.0,11.0,9.0
2021-09-12,63.0,11.0,10.0
2021-09-11,60.0,11.0,8.0
2021-09-10,60.0,10.0,2.0
