date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,83.0,5.0,
2022-01-17,81.0,3.0,
2022-01-16,87.0,4.0,21.0
2022-01-15,85.0,4.0,4.0
2022-01-14,87.0,4.0,9.0
2022-01-13,77.0,4.0,13.0
2022-01-12,79.0,5.0,24.0
2022-01-11,82.0,5.0,5.0
2022-01-10,71.0,5.0,7.0
2022-01-09,66.0,7.0,14.0
2022-01-08,58.0,7.0,15.0
2022-01-07,59.0,8.0,21.0
2022-01-06,60.0,10.0,6.0
2022-01-05,55.0,9.0,16.0
2022-01-04,48.0,10.0,11.0
2022-01-03,52.0,9.0,5.0
2022-01-02,50.0,7.0,5.0
2022-01-01,38.0,7.0,9.0
2021-12-31,45.0,8.0,13.0
2021-12-30,40.0,8.0,6.0
2021-12-29,36.0,7.0,15.0
2021-12-28,34.0,6.0,6.0
2021-12-27,32.0,6.0,0.0
2021-12-26,28.0,5.0,9.0
2021-12-25,22.0,4.0,4.0
2021-12-24,28.0,6.0,9.0
2021-12-23,30.0,7.0,1.0
2021-12-22,35.0,7.0,2.0
2021-12-21,27.0,5.0,4.0
2021-12-20,25.0,4.0,9.0
2021-12-19,27.0,4.0,3.0
2021-12-18,24.0,3.0,2.0
2021-12-17,26.0,3.0,4.0
2021-12-16,27.0,3.0,6.0
2021-12-15,27.0,3.0,4.0
2021-12-14,28.0,5.0,4.0
2021-12-13,33.0,4.0,2.0
2021-12-12,32.0,6.0,0.0
2021-12-11,32.0,5.0,2.0
2021-12-10,34.0,5.0,2.0
2021-12-09,36.0,4.0,3.0
2021-12-08,35.0,5.0,1.0
2021-12-07,35.0,6.0,3.0
2021-12-06,36.0,6.0,4.0
2021-12-05,36.0,7.0,2.0
2021-12-04,33.0,7.0,1.0
2021-12-03,32.0,7.0,5.0
2021-12-02,36.0,8.0,6.0
2021-12-01,37.0,8.0,1.0
2021-11-30,37.0,9.0,2.0
2021-11-29,34.0,9.0,3.0
2021-11-28,32.0,8.0,4.0
2021-11-27,31.0,7.0,1.0
2021-11-26,27.0,7.0,4.0
2021-11-25,30.0,7.0,6.0
2021-11-24,32.0,7.0,3.0
2021-11-23,32.0,8.0,4.0
2021-11-22,31.0,9.0,5.0
2021-11-21,30.0,10.0,2.0
2021-11-20,29.0,9.0,3.0
2021-11-19,39.0,10.0,1.0
2021-11-18,44.0,9.0,0.0
2021-11-17,38.0,7.0,3.0
2021-11-16,42.0,7.0,10.0
2021-11-15,42.0,9.0,2.0
2021-11-14,37.0,9.0,4.0
2021-11-13,39.0,11.0,7.0
2021-11-12,44.0,11.0,0.0
2021-11-11,45.0,11.0,6.0
2021-11-10,47.0,10.0,7.0
2021-11-09,49.0,8.0,6.0
2021-11-08,50.0,8.0,4.0
2021-11-07,47.0,7.0,3.0
2021-11-06,50.0,7.0,2.0
2021-11-05,50.0,7.0,1.0
2021-11-04,52.0,7.0,14.0
