date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,354.0,8.0,
2022-01-17,360.0,8.0,
2022-01-16,360.0,7.0,52.0
2022-01-15,358.0,6.0,41.0
2022-01-14,348.0,9.0,38.0
2022-01-13,357.0,10.0,38.0
2022-01-12,350.0,11.0,54.0
2022-01-11,353.0,12.0,41.0
2022-01-10,342.0,16.0,66.0
2022-01-09,332.0,13.0,38.0
2022-01-08,312.0,11.0,36.0
2022-01-07,306.0,12.0,49.0
2022-01-06,320.0,12.0,50.0
2022-01-05,271.0,15.0,37.0
2022-01-04,266.0,17.0,23.0
2022-01-03,246.0,15.0,45.0
2022-01-02,144.0,11.0,31.0
2022-01-01,213.0,15.0,40.0
2021-12-31,207.0,13.0,44.0
2021-12-30,177.0,12.0,41.0
2021-12-29,177.0,11.0,48.0
2021-12-28,158.0,14.0,36.0
2021-12-27,151.0,14.0,19.0
2021-12-26,133.0,14.0,20.0
2021-12-25,119.0,11.0,22.0
2021-12-24,119.0,11.0,27.0
2021-12-23,114.0,9.0,24.0
2021-12-22,118.0,9.0,11.0
2021-12-21,100.0,9.0,28.0
2021-12-20,89.0,10.0,22.0
2021-12-19,90.0,11.0,18.0
2021-12-18,88.0,11.0,11.0
2021-12-17,89.0,11.0,13.0
2021-12-16,96.0,10.0,10.0
2021-12-15,92.0,14.0,6.0
2021-12-14,88.0,13.0,14.0
2021-12-13,98.0,14.0,10.0
2021-12-12,94.0,15.0,9.0
2021-12-11,92.0,14.0,6.0
2021-12-10,95.0,14.0,12.0
2021-12-09,100.0,14.0,10.0
2021-12-08,101.0,13.0,7.0
2021-12-07,102.0,14.0,13.0
2021-12-06,102.0,13.0,13.0
2021-12-05,106.0,13.0,10.0
2021-12-04,109.0,10.0,14.0
2021-12-03,115.0,10.0,11.0
2021-12-02,111.0,9.0,12.0
2021-12-01,115.0,11.0,12.0
2021-11-30,107.0,9.0,6.0
2021-11-29,109.0,11.0,16.0
2021-11-28,107.0,12.0,9.0
2021-11-27,108.0,11.0,9.0
2021-11-26,112.0,11.0,8.0
2021-11-25,107.0,11.0,9.0
2021-11-24,106.0,11.0,12.0
2021-11-23,104.0,13.0,9.0
2021-11-22,103.0,14.0,9.0
2021-11-21,103.0,13.0,9.0
2021-11-20,101.0,14.0,3.0
2021-11-19,103.0,14.0,18.0
2021-11-18,110.0,13.0,11.0
2021-11-17,114.0,14.0,14.0
2021-11-16,116.0,14.0,9.0
2021-11-15,116.0,14.0,10.0
2021-11-14,112.0,14.0,6.0
2021-11-13,113.0,14.0,14.0
2021-11-12,133.0,14.0,4.0
2021-11-11,129.0,9.0,15.0
2021-11-10,125.0,10.0,13.0
2021-11-09,128.0,10.0,12.0
2021-11-08,132.0,11.0,13.0
2021-11-07,127.0,12.0,17.0
2021-11-06,122.0,12.0,13.0
2021-11-05,124.0,13.0,12.0
2021-11-04,129.0,14.0,10.0
2021-11-03,127.0,15.0,11.0
2021-11-02,122.0,17.0,20.0
2021-11-01,122.0,16.0,18.0
2021-10-31,122.0,14.0,10.0
2021-10-30,110.0,16.0,8.0
2021-10-29,117.0,12.0,17.0
2021-10-28,114.0,11.0,13.0
2021-10-27,113.0,11.0,10.0
2021-10-26,111.0,13.0,12.0
2021-10-25,117.0,13.0,19.0
2021-10-24,116.0,13.0,7.0
2021-10-23,110.0,11.0,4.0
2021-10-22,111.0,12.0,14.0
2021-10-21,111.0,13.0,7.0
2021-10-20,105.0,14.0,20.0
2021-10-19,100.0,13.0,10.0
2021-10-18,105.0,14.0,12.0
2021-10-17,101.0,15.0,15.0
2021-10-16,92.0,12.0,11.0
2021-10-15,90.0,13.0,12.0
2021-10-14,92.0,14.0,16.0
2021-10-13,87.0,14.0,10.0
2021-10-12,85.0,16.0,11.0
2021-10-11,93.0,16.0,5.0
2021-10-10,90.0,13.0,5.0
2021-10-09,94.0,13.0,8.0
2021-10-08,98.0,11.0,4.0
2021-10-07,100.0,13.0,7.0
2021-10-06,97.0,11.0,10.0
2021-10-05,104.0,13.0,11.0
2021-10-04,113.0,10.0,7.0
2021-10-03,110.0,12.0,10.0
2021-10-02,112.0,12.0,13.0
2021-10-01,119.0,12.0,7.0
2021-09-30,119.0,11.0,9.0
2021-09-29,116.0,10.0,15.0
2021-09-28,129.0,14.0,10.0
2021-09-27,132.0,14.0,8.0
2021-09-26,130.0,14.0,7.0
2021-09-25,123.0,16.0,12.0
2021-09-24,122.0,17.0,11.0
2021-09-23,129.0,17.0,8.0
2021-09-22,132.0,18.0,8.0
2021-09-21,129.0,18.0,14.0
2021-09-20,131.0,19.0,12.0
2021-09-19,128.0,20.0,15.0
2021-09-18,137.0,18.0,11.0
2021-09-17,144.0,21.0,13.0
2021-09-16,154.0,22.0,10.0
2021-09-15,164.0,21.0,19.0
2021-09-14,174.0,19.0,15.0
2021-09-13,176.0,20.0,10.0
2021-09-12,163.0,21.0,12.0
2021-09-11,160.0,21.0,18.0
2021-09-10,160.0,21.0,14.0
2021-09-09,157.0,21.0,24.0
2021-09-08,160.0,23.0,14.0
2021-09-07,171.0,20.0,17.0
2021-09-06,174.0,23.0,10.0
2021-09-05,178.0,20.0,23.0
2021-09-04,179.0,20.0,11.0
2021-09-03,178.0,18.0,19.0
2021-09-02,177.0,20.0,20.0
2021-09-01,170.0,17.0,23.0
2021-08-31,172.0,18.0,23.0
2021-08-30,168.0,17.0,13.0
2021-08-29,168.0,17.0,11.0
2021-08-28,163.0,17.0,13.0
2021-08-27,157.0,16.0,19.0
2021-08-26,159.0,19.0,16.0
2021-08-25,160.0,17.0,14.0
2021-08-24,164.0,16.0,16.0
2021-08-23,164.0,13.0,10.0
2021-08-22,156.0,17.0,23.0
2021-08-21,152.0,19.0,23.0
2021-08-20,145.0,17.0,15.0
2021-08-19,142.0,16.0,19.0
2021-08-18,142.0,16.0,18.0
2021-08-17,134.0,17.0,18.0
2021-08-16,125.0,16.0,13.0
2021-08-15,122.0,16.0,24.0
2021-08-14,116.0,16.0,13.0
2021-08-13,111.0,15.0,17.0
2021-08-12,115.0,16.0,18.0
2021-08-11,112.0,13.0,13.0
2021-08-10,121.0,13.0,20.0
2021-08-09,121.0,12.0,16.0
2021-08-08,110.0,10.0,10.0
2021-08-07,104.0,10.0,15.0
2021-08-06,105.0,9.0,11.0
2021-08-05,100.0,9.0,16.0
2021-08-04,104.0,13.0,11.0
2021-08-03,103.0,13.0,14.0
2021-08-02,103.0,16.0,17.0
2021-08-01,96.0,15.0,10.0
2021-07-31,77.0,11.0,13.0
2021-07-30,85.0,12.0,23.0
2021-07-29,92.0,14.0,7.0
2021-07-28,95.0,14.0,14.0
2021-07-27,92.0,14.0,13.0
2021-07-26,88.0,18.0,12.0
2021-07-25,81.0,15.0,21.0
2021-07-24,76.0,13.0,13.0
2021-07-23,72.0,12.0,16.0
2021-07-22,82.0,13.0,10.0
2021-07-21,80.0,11.0,7.0
2021-07-20,82.0,13.0,18.0
2021-07-19,82.0,13.0,14.0
2021-07-18,84.0,15.0,11.0
2021-07-17,75.0,15.0,10.0
2021-07-16,84.0,17.0,18.0
2021-07-15,89.0,17.0,15.0
2021-07-14,80.0,15.0,13.0
2021-07-13,83.0,15.0,14.0
2021-07-12,75.0,15.0,16.0
2021-07-11,70.0,14.0,12.0
2021-07-10,60.0,13.0,17.0
2021-07-09,56.0,12.0,13.0
2021-07-08,55.0,12.0,14.0
2021-07-07,59.0,11.0,11.0
2021-07-06,47.0,11.0,11.0
2021-07-05,51.0,9.0,19.0
2021-07-04,45.0,7.0,6.0
2021-07-03,47.0,8.0,9.0
2021-07-02,51.0,8.0,8.0
2021-07-01,48.0,7.0,13.0
2021-06-30,43.0,5.0,9.0
2021-06-29,33.0,5.0,8.0
2021-06-28,36.0,5.0,11.0
2021-06-27,32.0,5.0,7.0
2021-06-26,26.0,4.0,5.0
2021-06-25,28.0,4.0,7.0
2021-06-24,27.0,5.0,5.0
2021-06-23,29.0,7.0,5.0
2021-06-22,28.0,6.0,3.0
