date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,28,6.0,
2021-12-13,31,4.0,
2021-12-12,32,4.0,3.0
2021-12-11,32,5.0,5.0
2021-12-10,32,5.0,1.0
2021-12-09,33,6.0,3.0
2021-12-08,34,6.0,3.0
2021-12-07,30,5.0,3.0
2021-12-06,27,5.0,9.0
2021-12-05,31,5.0,5.0
2021-12-04,29,4.0,6.0
2021-12-03,27,4.0,4.0
2021-12-02,26,4.0,3.0
2021-12-01,30,3.0,2.0
2021-11-30,34,4.0,3.0
2021-11-29,32,3.0,2.0
2021-11-28,31,3.0,2.0
2021-11-27,31,4.0,4.0
2021-11-26,29,3.0,4.0
2021-11-25,31,2.0,5.0
2021-11-24,33,2.0,5.0
2021-11-23,33,2.0,6.0
2021-11-22,33,2.0,3.0
2021-11-21,33,3.0,3.0
2021-11-20,32,2.0,5.0
2021-11-19,33,2.0,3.0
2021-11-18,33,3.0,2.0
2021-11-17,33,4.0,7.0
2021-11-16,33,3.0,3.0
2021-11-15,34,3.0,3.0
2021-11-14,30,2.0,4.0
2021-11-13,29,2.0,4.0
2021-11-12,32,2.0,2.0
2021-11-11,29,1.0,3.0
2021-11-10,29,3.0,8.0
2021-11-09,27,3.0,2.0
2021-11-08,30,3.0,7.0
2021-11-07,28,3.0,4.0
2021-11-06,32,3.0,5.0
2021-11-05,32,4.0,2.0
2021-11-04,34,3.0,4.0
2021-11-03,36,4.0,4.0
2021-11-02,32,4.0,2.0
2021-11-01,30,2.0,11.0
2021-10-31,36,2.0,8.0
2021-10-30,35,2.0,6.0
2021-10-29,34,2.0,5.0
2021-10-28,38,2.0,3.0
2021-10-27,38,2.0,6.0
2021-10-26,38,2.0,4.0
2021-10-25,37,2.0,5.0
2021-10-24,34,2.0,2.0
2021-10-23,31,1.0,7.0
2021-10-22,26,1.0,8.0
2021-10-21,22,2.0,6.0
2021-10-20,24,2.0,7.0
2021-10-19,26,2.0,2.0
2021-10-18,30,4.0,1.0
2021-10-17,27,5.0,3.0
2021-10-16,29,5.0,5.0
2021-10-15,28,5.0,3.0
2021-10-14,26,5.0,5.0
2021-10-13,25,5.0,4.0
2021-10-12,23,3.0,2.0
2021-10-11,20,2.0,2.0
2021-10-10,23,2.0,6.0
2021-10-09,22,3.0,2.0
2021-10-08,24,4.0,3.0
2021-10-07,25,6.0,5.0
2021-10-06,35,4.0,4.0
2021-10-05,34,4.0,4.0
2021-10-04,37,4.0,3.0
2021-10-03,34,4.0,3.0
2021-10-02,38,4.0,3.0
2021-10-01,38,3.0,1.0
2021-09-30,40,3.0,3.0
2021-09-29,40,4.0,3.0
2021-09-28,40,4.0,3.0
2021-09-27,41,4.0,0.0
2021-09-26,40,4.0,3.0
2021-09-25,40,3.0,3.0
2021-09-24,39,3.0,4.0
2021-09-23,42,4.0,4.0
2021-09-22,43,3.0,3.0
2021-09-21,38,3.0,4.0
2021-09-20,39,4.0,8.0
2021-09-19,38,4.0,2.0
2021-09-18,44,4.0,1.0
2021-09-17,41,0.0,5.0
2021-09-16,37,4.0,4.0
2021-09-15,37,4.0,10.0
2021-09-14,39,4.0,3.0
2021-09-13,39,5.0,3.0
2021-09-12,37,5.0,3.0
2021-09-11,37,5.0,7.0
2021-09-10,37,6.0,4.0
2021-09-09,35,6.0,5.0
2021-09-08,35,5.0,9.0
2021-09-07,38,5.0,1.0
2021-09-06,38,5.0,3.0
2021-09-05,40,5.0,6.0
2021-09-04,36,6.0,3.0
2021-09-03,38,6.0,4.0
2021-09-02,38,6.0,2.0
2021-09-01,40,6.0,5.0
2021-08-31,37,6.0,2.0
2021-08-30,36,5.0,9.0
2021-08-29,34,6.0,7.0
2021-08-28,35,6.0,8.0
2021-08-27,40,6.0,2.0
2021-08-26,45,6.0,3.0
2021-08-25,41,4.0,4.0
2021-08-24,40,4.0,10.0
2021-08-23,41,5.0,9.0
2021-08-22,41,5.0,4.0
2021-08-21,41,5.0,4.0
2021-08-20,31,5.0,9.0
2021-08-19,32,5.0,8.0
2021-08-18,34,6.0,4.0
2021-08-17,35,5.0,2.0
2021-08-16,36,6.0,4.0
2021-08-15,38,6.0,4.0
2021-08-14,41,8.0,5.0
2021-08-13,36,8.0,11.0
2021-08-12,35,7.0,5.0
2021-08-11,37,8.0,4.0
2021-08-10,41,8.0,4.0
2021-08-09,41,8.0,2.0
2021-08-08,40,8.0,2.0
2021-08-07,38,7.0,4.0
2021-08-06,40,10.0,5.0
2021-08-05,41,8.0,4.0
2021-08-04,43,9.0,7.0
2021-08-03,42,10.0,7.0
2021-08-02,36,9.0,7.0
2021-08-01,39,8.0,7.0
2021-07-31,35,7.0,3.0
2021-07-30,41,9.0,6.0
2021-07-29,42,9.0,3.0
2021-07-28,40,8.0,5.0
2021-07-27,44,9.0,6.0
2021-07-26,38,9.0,1.0
2021-07-25,39,8.0,10.0
2021-07-24,35,7.0,5.0
2021-07-23,39,8.0,7.0
2021-07-22,29,6.0,6.0
2021-07-21,29,6.0,10.0
2021-07-20,26,6.0,4.0
2021-07-19,26,5.0,6.0
2021-07-18,23,4.0,6.0
2021-07-17,23,4.0,5.0
2021-07-16,21,4.0,3.0
2021-07-15,23,4.0,7.0
2021-07-14,21,3.0,2.0
2021-07-13,20,3.0,7.0
2021-07-12,24,3.0,3.0
2021-07-11,19,3.0,1.0
2021-07-10,20,3.0,5.0
2021-07-09,23,4.0,2.0
2021-07-08,23,4.0,3.0
2021-07-07,24,4.0,6.0
2021-07-06,24,4.0,3.0
2021-07-05,23,3.0,5.0
2021-07-04,23,4.0,5.0
2021-07-03,19,2.0,4.0
2021-07-02,19,3.0,5.0
2021-07-01,20,3.0,3.0
2021-06-30,16,3.0,2.0
2021-06-29,16,3.0,4.0
2021-06-28,14,3.0,1.0
2021-06-27,11,3.0,2.0
2021-06-26,8,3.0,3.0
2021-06-25,9,3.0,3.0
2021-06-24,7,3.0,1.0
2021-06-23,7,3.0,2.0
2021-06-22,7,2.0,2.0
2021-06-21,7,1.0,2.0
2021-06-20,5,1.0,1.0
2021-06-19,6,1.0,2.0
2021-06-18,7,1.0,1.0
2021-06-17,6,1.0,0.0
2021-06-16,5,1.0,1.0
2021-06-15,3,0.0,2.0
2021-06-14,4,1.0,2.0
2021-06-13,4,1.0,0.0
2021-06-12,4,1.0,0.0
2021-06-11,4,1.0,0.0
2021-06-10,3,1.0,2.0
2021-06-09,2,1.0,2.0
2021-06-08,3,1.0,1.0
2021-06-07,3,2.0,0.0
2021-06-06,2,2.0,1.0
2021-06-05,2,2.0,0.0
2021-06-04,2,2.0,1.0
2021-06-03,2,2.0,0.0
2021-06-02,3,2.0,0.0
2021-06-01,4,2.0,0.0
2021-05-31,3,1.0,1.0
2021-05-30,2,1.0,1.0
