date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,33.0,0.0,
2021-12-13,32.0,1.0,
2021-12-12,29.0,1.0,1.0
2021-12-11,31.0,1.0,5.0
2021-12-10,33.0,1.0,3.0
2021-12-09,31.0,1.0,6.0
2021-12-08,29.0,1.0,8.0
2021-12-07,32.0,1.0,4.0
2021-12-06,33.0,1.0,6.0
2021-12-05,35.0,0.0,2.0
2021-12-04,33.0,0.0,1.0
2021-12-03,33.0,0.0,5.0
2021-12-02,39.0,0.0,6.0
2021-12-01,37.0,0.0,1.0
2021-11-30,36.0,0.0,3.0
2021-11-29,38.0,2.0,6.0
2021-11-28,35.0,3.0,4.0
2021-11-27,34.0,3.0,5.0
2021-11-26,36.0,2.0,6.0
2021-11-25,36.0,3.0,7.0
2021-11-24,41.0,2.0,7.0
2021-11-23,43.0,1.0,4.0
2021-11-22,44.0,1.0,4.0
2021-11-21,42.0,1.0,2.0
2021-11-20,39.0,1.0,8.0
2021-11-19,39.0,1.0,5.0
2021-11-18,38.0,1.0,7.0
2021-11-17,39.0,1.0,4.0
2021-11-16,39.0,1.0,6.0
2021-11-15,40.0,0.0,8.0
2021-11-14,45.0,2.0,7.0
2021-11-13,44.0,1.0,4.0
2021-11-12,45.0,3.0,10.0
2021-11-11,49.0,2.0,5.0
2021-11-10,48.0,2.0,6.0
2021-11-09,47.0,1.0,8.0
2021-11-08,52.0,2.0,4.0
2021-11-07,49.0,2.0,6.0
2021-11-06,46.0,2.0,5.0
2021-11-05,54.0,2.0,4.0
2021-11-04,54.0,2.0,2.0
2021-11-03,57.0,2.0,7.0
2021-11-02,58.0,1.0,5.0
2021-11-01,56.0,2.0,7.0
2021-10-31,58.0,2.0,7.0
2021-10-30,56.0,2.0,6.0
2021-10-29,51.0,1.0,6.0
2021-10-28,57.0,3.0,4.0
2021-10-27,55.0,4.0,5.0
2021-10-26,56.0,4.0,8.0
2021-10-25,54.0,3.0,8.0
2021-10-24,53.0,2.0,7.0
2021-10-23,52.0,2.0,8.0
2021-10-22,54.0,2.0,7.0
2021-10-21,49.0,2.0,9.0
2021-10-20,51.0,0.0,7.0
2021-10-19,52.0,0.0,4.0
2021-10-18,46.0,0.0,9.0
2021-10-17,45.0,0.0,7.0
2021-10-16,41.0,0.0,2.0
2021-10-15,37.0,0.0,5.0
2021-10-14,42.0,0.0,7.0
2021-10-13,39.0,0.0,5.0
2021-10-12,37.0,0.0,11.0
2021-10-11,36.0,1.0,5.0
2021-10-10,31.0,1.0,4.0
2021-10-09,32.0,0.0,8.0
2021-10-08,26.0,0.0,5.0
2021-10-07,22.0,0.0,5.0
2021-10-06,24.0,1.0,4.0
2021-10-05,29.0,0.0,1.0
2021-10-04,32.0,0.0,3.0
2021-10-03,32.0,0.0,1.0
2021-10-02,32.0,1.0,1.0
2021-10-01,33.0,1.0,3.0
2021-09-30,33.0,1.0,5.0
2021-09-29,35.0,1.0,4.0
2021-09-28,33.0,1.0,5.0
2021-09-27,30.0,0.0,10.0
2021-09-26,28.0,0.0,3.0
2021-09-25,33.0,0.0,4.0
2021-09-24,35.0,0.0,3.0
2021-09-23,38.0,0.0,2.0
2021-09-22,35.0,1.0,3.0
2021-09-21,31.0,0.0,7.0
2021-09-20,30.0,1.0,5.0
2021-09-19,28.0,1.0,2.0
2021-09-18,33.0,0.0,8.0
2021-09-17,39.0,1.0,0.0
2021-09-16,39.0,0.0,6.0
2021-09-15,36.0,1.0,6.0
2021-09-14,38.0,2.0,7.0
2021-09-13,37.0,2.0,5.0
