date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,34.0,6.0,
2021-12-13,39.0,6.0,
2021-12-12,39.0,6.0,2.0
2021-12-11,36.0,6.0,7.0
2021-12-10,37.0,6.0,6.0
2021-12-09,33.0,6.0,8.0
2021-12-08,35.0,6.0,2.0
2021-12-07,34.0,5.0,3.0
2021-12-06,35.0,5.0,2.0
2021-12-05,30.0,5.0,6.0
2021-12-04,30.0,5.0,4.0
2021-12-03,31.0,5.0,4.0
2021-12-02,35.0,5.0,1.0
2021-12-01,40.0,5.0,2.0
2021-11-30,41.0,6.0,3.0
2021-11-29,42.0,6.0,3.0
2021-11-28,47.0,7.0,0.0
2021-11-27,47.0,8.0,11.0
2021-11-26,46.0,8.0,5.0
2021-11-25,43.0,7.0,7.0
2021-11-24,43.0,7.0,6.0
2021-11-23,38.0,6.0,5.0
2021-11-22,41.0,6.0,2.0
2021-11-21,43.0,6.0,4.0
2021-11-20,42.0,6.0,4.0
2021-11-19,47.0,6.0,5.0
2021-11-18,50.0,7.0,7.0
2021-11-17,46.0,6.0,4.0
2021-11-16,50.0,9.0,5.0
2021-11-15,46.0,9.0,6.0
2021-11-14,42.0,10.0,4.0
2021-11-13,41.0,10.0,5.0
2021-11-12,45.0,9.0,3.0
2021-11-11,44.0,9.0,4.0
2021-11-10,50.0,9.0,6.0
2021-11-09,45.0,10.0,2.0
2021-11-08,45.0,10.0,6.0
2021-11-07,42.0,9.0,4.0
2021-11-06,40.0,7.0,6.0
2021-11-05,39.0,6.0,10.0
2021-11-04,37.0,7.0,3.0
2021-11-03,38.0,7.0,3.0
2021-11-02,43.0,8.0,6.0
2021-11-01,46.0,7.0,4.0
2021-10-31,47.0,7.0,5.0
2021-10-30,41.0,5.0,8.0
2021-10-29,47.0,5.0,6.0
2021-10-28,49.0,6.0,6.0
2021-10-27,49.0,6.0,3.0
2021-10-26,52.0,7.0,2.0
2021-10-25,55.0,8.0,8.0
2021-10-24,53.0,6.0,7.0
2021-10-23,51.0,7.0,5.0
2021-10-22,54.0,8.0,14.0
2021-10-21,53.0,7.0,7.0
2021-10-20,52.0,7.0,6.0
2021-10-19,47.0,6.0,9.0
2021-10-18,41.0,6.0,9.0
2021-10-17,37.0,6.0,6.0
2021-10-16,39.0,6.0,9.0
2021-10-15,34.0,6.0,8.0
2021-10-14,29.0,5.0,7.0
2021-10-13,30.0,5.0,3.0
2021-10-12,28.0,5.0,4.0
2021-10-11,26.0,4.0,8.0
2021-10-10,24.0,4.0,4.0
2021-10-09,24.0,4.0,4.0
2021-10-08,23.0,4.0,7.0
2021-10-07,26.0,5.0,4.0
2021-10-06,26.0,5.0,5.0
2021-10-05,27.0,6.0,5.0
2021-10-04,23.0,6.0,4.0
2021-10-03,24.0,7.0,3.0
2021-10-02,25.0,6.0,6.0
2021-10-01,25.0,6.0,6.0
2021-09-30,21.0,5.0,4.0
2021-09-29,18.0,4.0,5.0
