date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,68.0,0.0,
2022-01-17,81.0,0.0,
2022-01-16,79.0,0.0,14.0
2022-01-15,81.0,0.0,15.0
2022-01-14,79.0,0.0,24.0
2022-01-13,74.0,0.0,14.0
2022-01-12,110.0,0.0,10.0
2022-01-11,112.0,0.0,15.0
2022-01-10,115.0,0.0,17.0
2022-01-09,109.0,0.0,9.0
2022-01-08,113.0,0.0,9.0
2022-01-07,111.0,0.0,14.0
2022-01-06,110.0,1.0,18.0
2022-01-05,116.0,0.0,20.0
2022-01-04,112.0,3.0,15.0
2022-01-03,115.0,2.0,11.0
2022-01-02,110.0,2.0,18.0
2022-01-01,100.0,1.0,22.0
2021-12-31,100.0,2.0,19.0
2021-12-30,99.0,2.0,18.0
2021-12-29,86.0,3.0,23.0
2021-12-28,86.0,1.0,17.0
2021-12-27,86.0,2.0,11.0
2021-12-26,77.0,2.0,10.0
2021-12-25,76.0,2.0,11.0
2021-12-24,72.0,2.0,11.0
2021-12-23,65.0,2.0,14.0
2021-12-22,71.0,1.0,12.0
2021-12-21,72.0,0.0,10.0
2021-12-20,68.0,0.0,11.0
2021-12-19,68.0,0.0,12.0
2021-12-18,62.0,0.0,10.0
2021-12-17,51.0,1.0,16.0
2021-12-16,53.0,1.0,14.0
2021-12-15,55.0,1.0,8.0
2021-12-14,53.0,2.0,8.0
2021-12-13,59.0,2.0,17.0
2021-12-12,58.0,1.0,10.0
2021-12-11,58.0,3.0,8.0
2021-12-10,57.0,3.0,10.0
2021-12-09,64.0,5.0,11.0
2021-12-08,65.0,7.0,12.0
2021-12-07,62.0,5.0,14.0
2021-12-06,60.0,4.0,11.0
2021-12-05,58.0,4.0,10.0
2021-12-04,56.0,3.0,6.0
2021-12-03,52.0,3.0,11.0
2021-12-02,55.0,3.0,14.0
2021-12-01,53.0,3.0,8.0
2021-11-30,55.0,3.0,4.0
2021-11-29,53.0,3.0,7.0
2021-11-28,57.0,3.0,6.0
2021-11-27,57.0,4.0,9.0
2021-11-26,57.0,4.0,13.0
2021-11-25,55.0,3.0,11.0
2021-11-24,48.0,4.0,8.0
2021-11-23,48.0,4.0,12.0
2021-11-22,48.0,7.0,7.0
2021-11-21,44.0,7.0,7.0
2021-11-20,46.0,5.0,9.0
2021-11-19,50.0,5.0,2.0
2021-11-18,50.0,5.0,8.0
2021-11-17,54.0,3.0,9.0
2021-11-16,52.0,3.0,7.0
2021-11-15,62.0,3.0,9.0
2021-11-14,65.0,4.0,3.0
