date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,79.0,4.0,
2022-01-17,79.0,5.0,
2022-01-16,80.0,5.0,14.0
2022-01-15,82.0,5.0,8.0
2022-01-14,80.0,5.0,8.0
2022-01-13,76.0,5.0,10.0
2022-01-12,86.0,5.0,9.0
2022-01-11,89.0,6.0,16.0
2022-01-10,92.0,6.0,8.0
2022-01-09,88.0,5.0,13.0
2022-01-08,83.0,4.0,11.0
2022-01-07,88.0,4.0,7.0
2022-01-06,97.0,4.0,15.0
2022-01-05,103.0,6.0,0.0
2022-01-04,99.0,6.0,7.0
2022-01-03,91.0,4.0,17.0
2022-01-02,94.0,3.0,19.0
2022-01-01,102.0,3.0,8.0
2021-12-31,100.0,3.0,7.0
2021-12-30,94.0,4.0,18.0
2021-12-29,98.0,4.0,20.0
2021-12-28,85.0,5.0,11.0
2021-12-27,78.0,5.0,17.0
2021-12-26,78.0,6.0,11.0
2021-12-25,63.0,6.0,15.0
2021-12-24,61.0,6.0,14.0
2021-12-23,47.0,5.0,15.0
2021-12-22,45.0,6.0,27.0
2021-12-21,51.0,6.0,16.0
2021-12-20,46.0,5.0,6.0
2021-12-19,44.0,5.0,8.0
2021-12-18,44.0,5.0,8.0
2021-12-17,50.0,5.0,7.0
2021-12-16,46.0,5.0,6.0
2021-12-15,42.0,5.0,8.0
2021-12-14,38.0,5.0,9.0
2021-12-13,38.0,6.0,7.0
2021-12-12,30.0,6.0,8.0
2021-12-11,28.0,6.0,6.0
2021-12-10,24.0,6.0,4.0
2021-12-09,22.0,5.0,4.0
2021-12-08,18.0,5.0,4.0
2021-12-07,22.0,4.0,5.0
2021-12-06,24.0,4.0,0.0
2021-12-05,25.0,6.0,0.0
2021-12-04,25.0,7.0,2.0
2021-12-03,26.0,7.0,4.0
2021-12-02,24.0,5.0,3.0
2021-12-01,19.0,5.0,4.0
2021-11-30,17.0,5.0,5.0
2021-11-29,15.0,5.0,4.0
2021-11-28,14.0,5.0,3.0
2021-11-27,14.0,5.0,0.0
2021-11-26,14.0,3.0,1.0
2021-11-25,16.0,3.0,4.0
2021-11-24,22.0,3.0,0.0
2021-11-23,24.0,4.0,3.0
2021-11-22,25.0,3.0,1.0
2021-11-21,25.0,3.0,0.0
2021-11-20,24.0,4.0,0.0
2021-11-19,24.0,4.0,4.0
2021-11-18,25.0,5.0,3.0
2021-11-17,24.0,5.0,1.0
2021-11-16,24.0,4.0,5.0
2021-11-15,23.0,2.0,2.0
2021-11-14,23.0,2.0,4.0
2021-11-13,25.0,2.0,1.0
2021-11-12,22.0,2.0,2.0
2021-11-11,21.0,2.0,4.0
2021-11-10,22.0,2.0,3.0
2021-11-09,22.0,2.0,3.0
2021-11-08,23.0,3.0,2.0
2021-11-07,23.0,4.0,1.0
2021-11-06,28.0,5.0,1.0
2021-11-05,25.0,5.0,1.0
2021-11-04,29.0,6.0,1.0
2021-11-03,30.0,6.0,1.0
2021-11-02,35.0,5.0,3.0
2021-11-01,38.0,5.0,4.0
2021-10-31,35.0,5.0,2.0
2021-10-30,35.0,5.0,4.0
2021-10-29,34.0,5.0,1.0
2021-10-28,30.0,5.0,5.0
2021-10-27,29.0,5.0,8.0
2021-10-26,31.0,4.0,2.0
2021-10-25,31.0,5.0,1.0
2021-10-24,27.0,6.0,9.0
2021-10-23,25.0,7.0,3.0
2021-10-22,21.0,6.0,3.0
2021-10-21,19.0,6.0,4.0
2021-10-20,21.0,6.0,4.0
2021-10-19,23.0,5.0,1.0
2021-10-18,22.0,4.0,1.0
2021-10-17,22.0,4.0,2.0
2021-10-16,22.0,4.0,1.0
2021-10-15,22.0,4.0,2.0
2021-10-14,20.0,3.0,4.0
2021-10-13,20.0,3.0,3.0
2021-10-12,26.0,4.0,4.0
2021-10-11,21.0,4.0,2.0
2021-10-10,22.0,3.0,4.0
2021-10-09,21.0,3.0,2.0
2021-10-08,21.0,3.0,2.0
2021-10-07,17.0,3.0,2.0
2021-10-06,16.0,3.0,5.0
2021-10-05,13.0,2.0,4.0
2021-10-04,17.0,1.0,2.0
2021-10-03,16.0,1.0,1.0
2021-10-02,13.0,1.0,5.0
2021-10-01,13.0,1.0,0.0
2021-09-30,14.0,2.0,2.0
2021-09-29,13.0,1.0,0.0
2021-09-28,11.0,1.0,0.0
2021-09-27,12.0,3.0,4.0
2021-09-26,12.0,5.0,4.0
2021-09-25,12.0,5.0,1.0
2021-09-24,12.0,5.0,3.0
2021-09-23,16.0,5.0,3.0
2021-09-22,19.0,4.0,3.0
2021-09-21,18.0,3.0,2.0
2021-09-20,19.0,4.0,5.0
2021-09-19,19.0,5.0,1.0
2021-09-18,19.0,5.0,2.0
2021-09-17,19.0,5.0,0.0
2021-09-16,24.0,5.0,3.0
2021-09-15,26.0,5.0,2.0
2021-09-14,26.0,5.0,0.0
2021-09-13,29.0,5.0,2.0
2021-09-12,31.0,6.0,0.0
2021-09-11,34.0,5.0,2.0
2021-09-10,33.0,7.0,2.0
2021-09-09,28.0,7.0,5.0
2021-09-08,31.0,7.0,17.0
2021-09-07,29.0,6.0,1.0
2021-09-06,30.0,6.0,0.0
2021-09-05,30.0,5.0,0.0
2021-09-04,26.0,5.0,0.0
2021-09-03,30.0,5.0,1.0
2021-09-02,36.0,5.0,0.0
2021-09-01,30.0,5.0,4.0
2021-08-31,28.0,5.0,7.0
2021-08-30,27.0,5.0,3.0
2021-08-29,25.0,4.0,4.0
2021-08-28,27.0,6.0,4.0
2021-08-27,24.0,7.0,1.0
2021-08-26,24.0,6.0,6.0
2021-08-25,21.0,5.0,4.0
2021-08-24,20.0,4.0,6.0
2021-08-23,25.0,4.0,4.0
2021-08-22,25.0,5.0,0.0
2021-08-21,24.0,5.0,4.0
2021-08-20,24.0,6.0,0.0
2021-08-19,26.0,7.0,4.0
2021-08-18,25.0,6.0,1.0
2021-08-17,23.0,6.0,4.0
2021-08-16,27.0,5.0,3.0
2021-08-15,26.0,4.0,0.0
2021-08-14,25.0,4.0,3.0
2021-08-13,29.0,4.0,5.0
2021-08-12,31.0,4.0,3.0
2021-08-11,34.0,4.0,5.0
2021-08-10,35.0,5.0,3.0
2021-08-09,32.0,4.0,4.0
