date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,78.0,1.0,
2022-01-17,83.0,1.0,
2022-01-16,83.0,1.0,5.0
2022-01-15,77.0,1.0,10.0
2022-01-14,82.0,0.0,8.0
2022-01-13,81.0,0.0,5.0
2022-01-12,82.0,0.0,5.0
2022-01-11,80.0,0.0,9.0
2022-01-10,93.0,1.0,12.0
2022-01-09,89.0,1.0,5.0
2022-01-08,96.0,1.0,9.0
2022-01-07,86.0,1.0,1.0
2022-01-06,95.0,1.0,10.0
2022-01-05,99.0,1.0,5.0
2022-01-04,95.0,1.0,5.0
2022-01-03,88.0,2.0,18.0
2022-01-02,91.0,2.0,8.0
2022-01-01,89.0,2.0,5.0
2021-12-31,83.0,2.0,4.0
2021-12-30,70.0,2.0,11.0
2021-12-29,69.0,2.0,15.0
2021-12-28,48.0,3.0,12.0
2021-12-27,46.0,3.0,16.0
2021-12-26,39.0,2.0,7.0
2021-12-25,36.0,2.0,4.0
2021-12-24,34.0,2.0,5.0
2021-12-23,36.0,3.0,3.0
2021-12-22,38.0,2.0,7.0
2021-12-21,41.0,3.0,4.0
2021-12-20,39.0,2.0,1.0
2021-12-19,30.0,2.0,3.0
2021-12-18,30.0,2.0,4.0
2021-12-17,27.0,1.0,3.0
2021-12-16,30.0,1.0,3.0
2021-12-15,22.0,1.0,5.0
2021-12-14,25.0,0.0,5.0
2021-12-13,28.0,1.0,1.0
2021-12-12,28.0,1.0,3.0
2021-12-11,25.0,1.0,2.0
2021-12-10,23.0,1.0,7.0
2021-12-09,27.0,1.0,0.0
2021-12-08,25.0,1.0,2.0
2021-12-07,26.0,1.0,2.0
2021-12-06,29.0,1.0,2.0
2021-12-05,28.0,2.0,1.0
2021-12-04,29.0,2.0,1.0
2021-12-03,26.0,1.0,1.0
2021-12-02,26.0,1.0,3.0
2021-12-01,30.0,1.0,4.0
2021-11-30,26.0,1.0,3.0
2021-11-29,28.0,2.0,5.0
2021-11-28,25.0,2.0,2.0
2021-11-27,25.0,2.0,4.0
2021-11-26,28.0,2.0,1.0
2021-11-25,27.0,2.0,3.0
2021-11-24,32.0,1.0,5.0
2021-11-23,29.0,1.0,1.0
2021-11-22,31.0,1.0,1.0
2021-11-21,32.0,1.0,0.0
2021-11-20,34.0,1.0,2.0
2021-11-19,39.0,0.0,3.0
2021-11-18,39.0,1.0,2.0
2021-11-17,33.0,1.0,4.0
2021-11-16,34.0,2.0,7.0
2021-11-15,45.0,2.0,4.0
2021-11-14,41.0,2.0,0.0
2021-11-13,36.0,3.0,4.0
2021-11-12,35.0,3.0,9.0
2021-11-11,35.0,3.0,0.0
2021-11-10,34.0,3.0,2.0
2021-11-09,31.0,5.0,5.0
2021-11-08,30.0,3.0,9.0
2021-11-07,28.0,3.0,2.0
2021-11-06,26.0,3.0,2.0
2021-11-05,30.0,4.0,5.0
2021-11-04,32.0,3.0,6.0
2021-11-03,28.0,2.0,5.0
2021-11-02,30.0,2.0,2.0
2021-11-01,29.0,2.0,6.0
2021-10-31,28.0,2.0,2.0
2021-10-30,27.0,1.0,3.0
2021-10-29,24.0,2.0,3.0
2021-10-28,25.0,2.0,6.0
2021-10-27,25.0,3.0,2.0
2021-10-26,28.0,3.0,2.0
2021-10-25,32.0,3.0,2.0
2021-10-24,32.0,4.0,0.0
2021-10-23,27.0,5.0,0.0
2021-10-22,31.0,5.0,8.0
2021-10-21,30.0,5.0,0.0
2021-10-20,22.0,4.0,2.0
2021-10-19,23.0,4.0,11.0
2021-10-18,19.0,3.0,1.0
2021-10-17,18.0,3.0,5.0
2021-10-16,17.0,3.0,2.0
2021-10-15,19.0,3.0,1.0
2021-10-14,17.0,2.0,0.0
2021-10-13,19.0,2.0,1.0
2021-10-12,18.0,4.0,2.0
2021-10-11,18.0,2.0,5.0
2021-10-10,16.0,2.0,4.0
2021-10-09,18.0,2.0,1.0
2021-10-08,16.0,2.0,1.0
2021-10-07,16.0,2.0,1.0
2021-10-06,18.0,2.0,2.0
2021-10-05,15.0,2.0,2.0
2021-10-04,19.0,2.0,3.0
2021-10-03,18.0,2.0,1.0
2021-10-02,17.0,2.0,2.0
2021-10-01,15.0,2.0,2.0
2021-09-30,17.0,2.0,2.0
2021-09-29,19.0,2.0,2.0
2021-09-28,20.0,2.0,1.0
2021-09-27,19.0,2.0,0.0
2021-09-26,18.0,1.0,3.0
2021-09-25,16.0,1.0,4.0
2021-09-24,12.0,1.0,2.0
2021-09-23,12.0,1.0,5.0
2021-09-22,14.0,1.0,1.0
2021-09-21,15.0,0.0,1.0
2021-09-20,16.0,0.0,2.0
2021-09-19,16.0,0.0,1.0
2021-09-18,16.0,0.0,2.0
