date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,74.0,2.0,
2022-01-17,80.0,2.0,
2022-01-16,68.0,2.0,8.0
2022-01-15,62.0,2.0,15.0
2022-01-14,68.0,2.0,11.0
2022-01-13,79.0,2.0,9.0
2022-01-12,73.0,2.0,7.0
2022-01-11,75.0,3.0,18.0
2022-01-10,80.0,3.0,8.0
2022-01-09,82.0,3.0,14.0
2022-01-08,81.0,3.0,10.0
2022-01-07,81.0,3.0,9.0
2022-01-06,84.0,3.0,9.0
2022-01-05,78.0,3.0,10.0
2022-01-04,68.0,2.0,11.0
2022-01-03,62.0,2.0,17.0
2022-01-02,62.0,1.0,8.0
2022-01-01,59.0,3.0,12.0
2021-12-31,57.0,3.0,10.0
2021-12-30,53.0,4.0,10.0
2021-12-29,51.0,5.0,21.0
2021-12-28,42.0,6.0,10.0
2021-12-27,37.0,4.0,17.0
2021-12-26,31.0,4.0,9.0
2021-12-25,28.0,3.0,10.0
2021-12-24,35.0,2.0,7.0
2021-12-23,36.0,1.0,0.0
2021-12-22,35.0,1.0,10.0
2021-12-21,32.0,1.0,7.0
2021-12-20,28.0,0.0,9.0
2021-12-19,30.0,0.0,7.0
2021-12-18,27.0,0.0,3.0
2021-12-17,31.0,2.0,7.0
2021-12-16,30.0,2.0,2.0
2021-12-15,24.0,1.0,5.0
2021-12-14,22.0,1.0,7.0
2021-12-13,26.0,1.0,3.0
2021-12-12,25.0,1.0,1.0
2021-12-11,21.0,1.0,1.0
2021-12-10,24.0,1.0,4.0
2021-12-09,29.0,1.0,5.0
2021-12-08,32.0,2.0,1.0
2021-12-07,30.0,1.0,5.0
2021-12-06,30.0,0.0,3.0
2021-12-05,29.0,0.0,3.0
2021-12-04,29.0,0.0,3.0
2021-12-03,22.0,0.0,8.0
2021-12-02,27.0,0.0,10.0
2021-12-01,25.0,0.0,2.0
2021-11-30,22.0,0.0,4.0
2021-11-29,18.0,0.0,3.0
2021-11-28,19.0,0.0,2.0
2021-11-27,14.0,0.0,0.0
2021-11-26,15.0,0.0,2.0
2021-11-25,15.0,0.0,1.0
2021-11-24,13.0,1.0,2.0
2021-11-23,10.0,1.0,5.0
2021-11-22,11.0,1.0,0.0
2021-11-21,10.0,1.0,0.0
2021-11-20,8.0,1.0,2.0
2021-11-19,10.0,1.0,4.0
2021-11-18,12.0,1.0,0.0
2021-11-17,7.0,1.0,1.0
2021-11-16,12.0,1.0,4.0
2021-11-15,13.0,1.0,2.0
2021-11-14,18.0,2.0,0.0
2021-11-13,18.0,2.0,1.0
2021-11-12,20.0,2.0,5.0
2021-11-11,24.0,2.0,5.0
2021-11-10,28.0,2.0,1.0
2021-11-09,35.0,2.0,0.0
2021-11-08,37.0,2.0,0.0
2021-11-07,39.0,2.0,2.0
2021-11-06,42.0,3.0,3.0
2021-11-05,46.0,3.0,2.0
2021-11-04,44.0,3.0,2.0
2021-11-03,44.0,3.0,4.0
2021-11-02,42.0,2.0,5.0
2021-11-01,38.0,3.0,4.0
2021-10-31,41.0,3.0,8.0
2021-10-30,41.0,3.0,1.0
2021-10-29,38.0,3.0,4.0
2021-10-28,42.0,3.0,4.0
2021-10-27,42.0,3.0,3.0
2021-10-26,42.0,3.0,8.0
2021-10-25,43.0,3.0,0.0
2021-10-24,37.0,3.0,4.0
2021-10-23,36.0,3.0,12.0
2021-10-22,34.0,3.0,5.0
2021-10-21,34.0,3.0,3.0
2021-10-20,33.0,2.0,3.0
2021-10-19,32.0,2.0,2.0
2021-10-18,28.0,1.0,4.0
