date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,41.0,8.0,
2021-12-20,32.0,8.0,
2021-12-19,37.0,9.0,7.0
2021-12-18,37.0,9.0,2.0
2021-12-17,35.0,10.0,5.0
2021-12-16,38.0,10.0,4.0
2021-12-15,42.0,10.0,4.0
2021-12-14,40.0,11.0,2.0
2021-12-13,37.0,11.0,8.0
2021-12-12,40.0,11.0,7.0
2021-12-11,38.0,10.0,3.0
2021-12-10,39.0,10.0,4.0
2021-12-09,38.0,9.0,7.0
2021-12-08,39.0,9.0,5.0
2021-12-07,36.0,9.0,5.0
2021-12-06,40.0,9.0,4.0
2021-12-05,45.0,7.0,6.0
2021-12-04,45.0,7.0,2.0
2021-12-03,52.0,7.0,1.0
2021-12-02,53.0,8.0,5.0
2021-12-01,56.0,8.0,4.0
2021-11-30,62.0,9.0,3.0
2021-11-29,67.0,10.0,3.0
2021-11-28,61.0,11.0,4.0
2021-11-27,62.0,10.0,9.0
2021-11-26,70.0,10.0,4.0
2021-11-25,75.0,10.0,10.0
2021-11-24,70.0,10.0,9.0
2021-11-23,82.0,11.0,8.0
2021-11-22,83.0,11.0,6.0
2021-11-21,82.0,11.0,5.0
2021-11-20,79.0,10.0,4.0
2021-11-19,80.0,11.0,8.0
2021-11-18,79.0,10.0,9.0
2021-11-17,79.0,10.0,6.0
2021-11-16,81.0,11.0,8.0
2021-11-15,81.0,11.0,11.0
2021-11-14,71.0,11.0,5.0
2021-11-13,76.0,12.0,11.0
2021-11-12,83.0,12.0,6.0
2021-11-11,86.0,12.0,9.0
2021-11-10,86.0,12.0,7.0
2021-11-09,77.0,10.0,8.0
2021-11-08,77.0,10.0,10.0
2021-11-07,76.0,9.0,8.0
2021-11-06,75.0,8.0,7.0
2021-11-05,78.0,10.0,6.0
2021-11-04,78.0,10.0,6.0
2021-11-03,75.0,10.0,10.0
2021-11-02,66.0,11.0,9.0
2021-11-01,68.0,11.0,12.0
2021-10-31,65.0,10.0,11.0
2021-10-30,62.0,10.0,9.0
2021-10-29,55.0,10.0,9.0
2021-10-28,56.0,12.0,9.0
2021-10-27,50.0,11.0,8.0
2021-10-26,52.0,11.0,7.0
2021-10-25,49.0,11.0,6.0
2021-10-24,46.0,11.0,6.0
2021-10-23,48.0,8.0,5.0
2021-10-22,51.0,8.0,2.0
2021-10-21,50.0,8.0,2.0
2021-10-20,54.0,7.0,6.0
2021-10-19,57.0,8.0,5.0
2021-10-18,58.0,6.0,5.0
2021-10-17,53.0,6.0,7.0
2021-10-16,54.0,6.0,6.0
2021-10-15,56.0,6.0,3.0
2021-10-14,54.0,6.0,7.0
2021-10-13,49.0,7.0,8.0
2021-10-12,51.0,8.0,8.0
2021-10-11,46.0,7.0,8.0
2021-10-10,43.0,6.0,12.0
2021-10-09,44.0,6.0,5.0
2021-10-08,41.0,8.0,7.0
2021-10-07,43.0,8.0,0.0
2021-10-06,46.0,7.0,3.0
2021-10-05,40.0,7.0,4.0
2021-10-04,41.0,7.0,6.0
2021-10-03,43.0,7.0,3.0
2021-10-02,39.0,7.0,4.0
2021-10-01,41.0,7.0,7.0
2021-09-30,43.0,7.0,3.0
2021-09-29,43.0,8.0,4.0
2021-09-28,41.0,8.0,5.0
2021-09-27,37.0,8.0,9.0
2021-09-26,42.0,9.0,5.0
2021-09-25,43.0,9.0,4.0
2021-09-24,48.0,11.0,2.0
2021-09-23,47.0,11.0,2.0
2021-09-22,47.0,11.0,5.0
2021-09-21,50.0,12.0,10.0
2021-09-20,57.0,11.0,2.0
2021-09-19,54.0,10.0,1.0
2021-09-18,53.0,10.0,5.0
2021-09-17,54.0,9.0,3.0
2021-09-16,56.0,8.0,5.0
2021-09-15,53.0,8.0,3.0
2021-09-14,52.0,8.0,5.0
2021-09-13,45.0,8.0,6.0
2021-09-12,43.0,8.0,14.0
2021-09-11,40.0,8.0,7.0
2021-09-10,43.0,8.0,2.0
2021-09-09,53.0,6.0,5.0
2021-09-08,54.0,5.0,3.0
2021-09-07,58.0,5.0,5.0
2021-09-06,56.0,6.0,5.0
2021-09-05,53.0,7.0,10.0
2021-09-04,48.0,6.0,11.0
2021-09-03,50.0,6.0,11.0
2021-09-02,47.0,6.0,7.0
2021-09-01,45.0,6.0,9.0
2021-08-31,40.0,6.0,7.0
2021-08-30,40.0,8.0,9.0
2021-08-29,39.0,7.0,6.0
2021-08-28,35.0,6.0,8.0
2021-08-27,33.0,7.0,4.0
2021-08-26,34.0,7.0,6.0
2021-08-25,48.0,7.0,7.0
2021-08-24,46.0,6.0,0.0
2021-08-23,46.0,6.0,5.0
2021-08-22,49.0,6.0,4.0
2021-08-21,49.0,5.0,1.0
2021-08-20,54.0,5.0,6.0
2021-08-19,58.0,5.0,4.0
2021-08-18,57.0,6.0,7.0
2021-08-17,58.0,6.0,8.0
2021-08-16,60.0,6.0,7.0
2021-08-15,60.0,6.0,6.0
2021-08-14,59.0,6.0,4.0
2021-08-13,58.0,6.0,5.0
2021-08-12,52.0,6.0,10.0
2021-08-11,49.0,6.0,11.0
2021-08-10,54.0,6.0,6.0
2021-08-09,50.0,6.0,2.0
2021-08-08,47.0,6.0,10.0
2021-08-07,39.0,6.0,7.0
2021-08-06,38.0,6.0,12.0
2021-08-05,37.0,6.0,8.0
2021-08-04,40.0,5.0,5.0
2021-08-03,39.0,5.0,8.0
2021-08-02,35.0,6.0,7.0
2021-08-01,32.0,5.0,5.0
2021-07-31,31.0,5.0,6.0
2021-07-30,36.0,5.0,4.0
2021-07-29,31.0,5.0,1.0
2021-07-28,28.0,4.0,9.0
2021-07-27,26.0,5.0,5.0
2021-07-26,26.0,5.0,4.0
2021-07-25,25.0,5.0,3.0
2021-07-24,24.0,4.0,4.0
2021-07-23,24.0,3.0,2.0
2021-07-22,25.0,2.0,3.0
2021-07-21,20.0,2.0,1.0
2021-07-20,20.0,3.0,6.0
2021-07-19,19.0,3.0,3.0
2021-07-18,20.0,3.0,4.0
2021-07-17,21.0,3.0,2.0
2021-07-16,22.0,3.0,1.0
2021-07-15,21.0,3.0,2.0
2021-07-14,20.0,3.0,3.0
2021-07-13,19.0,3.0,5.0
