date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,65.0,8.0,
2021-12-20,61.0,6.0,
2021-12-19,54.0,6.0,8.0
2021-12-18,54.0,6.0,3.0
2021-12-17,70.0,5.0,2.0
2021-12-16,65.0,5.0,4.0
2021-12-15,63.0,5.0,6.0
2021-12-14,68.0,5.0,3.0
2021-12-13,68.0,5.0,4.0
2021-12-12,58.0,5.0,5.0
2021-12-11,64.0,6.0,1.0
2021-12-10,74.0,7.0,1.0
2021-12-09,70.0,6.0,2.0
2021-12-08,66.0,6.0,7.0
2021-12-07,67.0,4.0,5.0
2021-12-06,73.0,4.0,5.0
2021-12-05,63.0,4.0,6.0
2021-12-04,61.0,5.0,7.0
2021-12-03,64.0,5.0,3.0
2021-12-02,63.0,6.0,6.0
2021-12-01,70.0,6.0,6.0
2021-11-30,69.0,5.0,6.0
2021-11-29,72.0,6.0,7.0
2021-11-28,69.0,7.0,6.0
2021-11-27,69.0,7.0,3.0
2021-11-26,79.0,6.0,1.0
2021-11-25,76.0,6.0,6.0
2021-11-24,78.0,6.0,11.0
2021-11-23,91.0,7.0,3.0
2021-11-22,94.0,6.0,4.0
2021-11-21,88.0,6.0,4.0
2021-11-20,88.0,6.0,5.0
2021-11-19,87.0,6.0,6.0
2021-11-18,91.0,5.0,7.0
2021-11-17,85.0,5.0,9.0
2021-11-16,98.0,5.0,8.0
2021-11-15,88.0,6.0,6.0
2021-11-14,84.0,6.0,10.0
2021-11-13,84.0,6.0,16.0
2021-11-12,76.0,6.0,2.0
2021-11-11,80.0,7.0,11.0
2021-11-10,80.0,7.0,7.0
2021-11-09,88.0,9.0,5.0
2021-11-08,93.0,10.0,7.0
2021-11-07,91.0,9.0,5.0
2021-11-06,92.0,8.0,8.0
2021-11-05,93.0,9.0,5.0
2021-11-04,95.0,9.0,11.0
2021-11-03,100.0,9.0,9.0
2021-11-02,107.0,10.0,6.0
2021-11-01,104.0,8.0,15.0
2021-10-31,82.0,8.0,15.0
2021-10-30,89.0,8.0,7.0
2021-10-29,99.0,11.0,6.0
2021-10-28,87.0,12.0,12.0
2021-10-27,83.0,10.0,12.0
2021-10-26,85.0,10.0,11.0
2021-10-25,88.0,12.0,8.0
2021-10-24,74.0,12.0,9.0
2021-10-23,78.0,12.0,17.0
2021-10-22,84.0,13.0,2.0
2021-10-21,77.0,11.0,10.0
2021-10-20,77.0,11.0,17.0
2021-10-19,74.0,8.0,18.0
2021-10-18,67.0,9.0,13.0
2021-10-17,50.0,7.0,14.0
2021-10-16,48.0,5.0,7.0
2021-10-15,51.0,6.0,4.0
2021-10-14,53.0,6.0,9.0
2021-10-13,46.0,6.0,6.0
2021-10-12,49.0,6.0,4.0
2021-10-11,48.0,6.0,5.0
2021-10-10,37.0,6.0,5.0
2021-10-09,37.0,6.0,8.0
2021-10-08,44.0,5.0,6.0
2021-10-07,43.0,4.0,5.0
2021-10-06,44.0,3.0,5.0
2021-10-05,49.0,3.0,7.0
2021-10-04,55.0,3.0,4.0
2021-10-03,47.0,2.0,3.0
2021-10-02,48.0,3.0,2.0
2021-10-01,54.0,3.0,2.0
2021-09-30,51.0,3.0,6.0
2021-09-29,46.0,3.0,8.0
2021-09-28,49.0,3.0,3.0
2021-09-27,50.0,3.0,6.0
2021-09-26,42.0,3.0,7.0
2021-09-25,44.0,3.0,2.0
2021-09-24,51.0,4.0,1.0
2021-09-23,50.0,5.0,5.0
2021-09-22,50.0,5.0,5.0
2021-09-21,57.0,6.0,4.0
2021-09-20,59.0,5.0,6.0
2021-09-19,50.0,6.0,8.0
2021-09-18,52.0,7.0,8.0
2021-09-17,59.0,7.0,1.0
2021-09-16,55.0,7.0,6.0
2021-09-15,61.0,8.0,6.0
2021-09-14,64.0,8.0,6.0
2021-09-13,63.0,7.0,6.0
2021-09-12,55.0,7.0,6.0
2021-09-11,57.0,7.0,3.0
2021-09-10,61.0,3.0,1.0
2021-09-09,58.0,5.0,7.0
2021-09-08,60.0,5.0,6.0
2021-09-07,62.0,3.0,9.0
2021-09-06,58.0,4.0,9.0
2021-09-05,46.0,2.0,4.0
2021-09-04,49.0,5.0,5.0
2021-09-03,61.0,7.0,0.0
2021-09-02,55.0,6.0,4.0
2021-09-01,55.0,6.0,14.0
2021-08-31,61.0,6.0,8.0
2021-08-30,50.0,6.0,9.0
2021-08-29,52.0,5.0,6.0
2021-08-28,49.0,5.0,2.0
2021-08-27,54.0,7.0,7.0
2021-08-26,53.0,6.0,8.0
2021-08-25,54.0,5.0,12.0
2021-08-24,56.0,5.0,6.0
2021-08-23,49.0,4.0,10.0
2021-08-22,43.0,3.0,5.0
2021-08-21,46.0,2.0,1.0
2021-08-20,50.0,3.0,2.0
2021-08-19,50.0,3.0,6.0
2021-08-18,50.0,4.0,6.0
2021-08-17,53.0,6.0,5.0
2021-08-16,47.0,7.0,10.0
2021-08-15,44.0,7.0,4.0
2021-08-14,45.0,7.0,2.0
2021-08-13,43.0,7.0,2.0
2021-08-12,39.0,8.0,7.0
2021-08-11,40.0,8.0,9.0
2021-08-10,37.0,6.0,3.0
2021-08-09,38.0,6.0,5.0
2021-08-08,32.0,5.0,8.0
2021-08-07,30.0,5.0,6.0
2021-08-06,29.0,3.0,9.0
2021-08-05,25.0,2.0,13.0
2021-08-04,22.0,3.0,3.0
2021-08-03,25.0,4.0,2.0
2021-08-02,26.0,4.0,5.0
2021-08-01,23.0,4.0,5.0
2021-07-31,25.0,4.0,3.0
2021-07-30,23.0,3.0,1.0
2021-07-29,26.0,3.0,7.0
2021-07-28,23.0,3.0,5.0
2021-07-27,26.0,3.0,2.0
2021-07-26,28.0,3.0,3.0
2021-07-25,21.0,2.0,4.0
2021-07-24,21.0,3.0,0.0
2021-07-23,29.0,4.0,2.0
2021-07-22,28.0,5.0,4.0
2021-07-21,25.0,5.0,4.0
2021-07-20,28.0,5.0,6.0
2021-07-19,24.0,4.0,5.0
2021-07-18,22.0,4.0,0.0
2021-07-17,21.0,3.0,1.0
2021-07-16,16.0,3.0,0.0
2021-07-15,11.0,3.0,7.0
2021-07-14,13.0,3.0,1.0
2021-07-13,8.0,1.0,2.0
2021-07-12,4.0,0.0,3.0
2021-07-11,2.0,0.0,0.0
