date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,34.0,7.0,
2021-12-13,34.0,7.0,
2021-12-12,35.0,7.0,4.0
2021-12-11,34.0,6.0,3.0
2021-12-10,30.0,6.0,6.0
2021-12-09,30.0,6.0,4.0
2021-12-08,28.0,6.0,7.0
2021-12-07,30.0,7.0,2.0
2021-12-06,24.0,6.0,4.0
2021-12-05,25.0,6.0,8.0
2021-12-04,29.0,6.0,1.0
2021-12-03,28.0,5.0,3.0
2021-12-02,29.0,4.0,4.0
2021-12-01,29.0,4.0,3.0
2021-11-30,29.0,3.0,8.0
2021-11-29,21.0,1.0,11.0
2021-11-28,22.0,3.0,6.0
2021-11-27,22.0,3.0,0.0
2021-11-26,31.0,5.0,0.0
2021-11-25,26.0,6.0,6.0
2021-11-24,27.0,7.0,9.0
2021-11-23,33.0,7.0,4.0
2021-11-22,40.0,6.0,4.0
2021-11-21,41.0,5.0,4.0
2021-11-20,35.0,6.0,10.0
2021-11-19,37.0,5.0,2.0
2021-11-18,41.0,5.0,2.0
2021-11-17,42.0,5.0,4.0
2021-11-16,37.0,5.0,7.0
2021-11-15,37.0,7.0,10.0
2021-11-14,38.0,7.0,5.0
2021-11-13,,,1.0
2021-11-12,39.0,5.0,2.0
2021-11-11,44.0,6.0,1.0
2021-11-10,40.0,6.0,4.0
2021-11-09,39.0,6.0,13.0
2021-11-08,40.0,5.0,10.0
2021-11-07,39.0,5.0,9.0
2021-11-06,45.0,4.0,5.0
2021-11-05,49.0,4.0,3.0
2021-11-04,48.0,3.0,5.0
2021-11-03,49.0,5.0,9.0
2021-11-02,57.0,5.0,8.0
2021-11-01,57.0,5.0,9.0
2021-10-31,57.0,6.0,3.0
2021-10-30,57.0,6.0,8.0
2021-10-29,54.0,6.0,8.0
2021-10-28,53.0,7.0,7.0
2021-10-27,56.0,7.0,4.0
2021-10-26,60.0,7.0,9.0
2021-10-25,63.0,6.0,11.0
2021-10-24,58.0,5.0,10.0
2021-10-23,52.0,5.0,14.0
2021-10-22,47.0,5.0,9.0
2021-10-21,51.0,6.0,8.0
2021-10-20,53.0,7.0,5.0
2021-10-19,57.0,6.0,10.0
2021-10-18,43.0,6.0,11.0
2021-10-17,32.0,5.0,13.0
2021-10-16,32.0,5.0,4.0
2021-10-15,32.0,5.0,1.0
2021-10-14,32.0,6.0,1.0
2021-10-13,36.0,5.0,12.0
2021-10-12,39.0,5.0,6.0
2021-10-11,39.0,5.0,8.0
2021-10-10,41.0,7.0,5.0
2021-10-09,41.0,7.0,12.0
2021-10-08,40.0,7.0,11.0
2021-10-07,25.0,7.0,12.0
