date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,53.0,7.0,
2021-12-20,46.0,7.0,
2021-12-19,48.0,7.0,4.0
2021-12-18,45.0,7.0,5.0
2021-12-17,46.0,7.0,8.0
2021-12-16,47.0,7.0,8.0
2021-12-15,48.0,8.0,10.0
2021-12-14,53.0,8.0,5.0
2021-12-13,55.0,7.0,14.0
2021-12-12,50.0,10.0,8.0
2021-12-11,52.0,10.0,9.0
2021-12-10,53.0,9.0,6.0
2021-12-09,60.0,10.0,13.0
2021-12-08,58.0,9.0,7.0
2021-12-07,53.0,9.0,13.0
2021-12-06,52.0,9.0,8.0
2021-12-05,47.0,6.0,13.0
2021-12-04,52.0,5.0,9.0
2021-12-03,48.0,5.0,9.0
2021-12-02,49.0,5.0,8.0
2021-12-01,39.0,5.0,8.0
2021-11-30,44.0,5.0,9.0
2021-11-29,46.0,4.0,10.0
2021-11-28,37.0,4.0,7.0
2021-11-27,42.0,4.0,7.0
2021-11-26,42.0,4.0,13.0
2021-11-25,39.0,3.0,10.0
2021-11-24,36.0,3.0,4.0
2021-11-23,35.0,3.0,18.0
2021-11-22,34.0,2.0,3.0
2021-11-21,27.0,3.0,7.0
2021-11-20,27.0,2.0,8.0
2021-11-19,32.0,2.0,9.0
2021-11-18,37.0,2.0,4.0
2021-11-17,45.0,2.0,3.0
2021-11-16,49.0,2.0,4.0
2021-11-15,55.0,2.0,3.0
2021-11-14,60.0,3.0,6.0
2021-11-13,65.0,3.0,4.0
2021-11-12,64.0,2.0,9.0
2021-11-11,54.0,2.0,9.0
2021-11-10,57.0,3.0,6.0
2021-11-09,52.0,3.0,10.0
2021-11-08,58.0,3.0,6.0
2021-11-07,57.0,1.0,10.0
2021-11-06,61.0,1.0,5.0
2021-11-05,61.0,1.0,6.0
2021-11-04,58.0,1.0,4.0
2021-11-03,56.0,1.0,9.0
2021-11-02,60.0,2.0,9.0
2021-11-01,59.0,2.0,8.0
2021-10-31,57.0,1.0,10.0
2021-10-30,56.0,0.0,13.0
2021-10-29,55.0,2.0,9.0
2021-10-28,51.0,2.0,8.0
2021-10-27,53.0,3.0,6.0
2021-10-26,51.0,3.0,7.0
2021-10-25,45.0,2.0,11.0
2021-10-24,48.0,2.0,9.0
2021-10-23,42.0,2.0,1.0
2021-10-22,39.0,2.0,7.0
2021-10-21,39.0,2.0,6.0
2021-10-20,38.0,2.0,9.0
2021-10-19,34.0,2.0,6.0
2021-10-18,32.0,2.0,9.0
2021-10-17,28.0,3.0,2.0
2021-10-16,22.0,3.0,4.0
2021-10-15,24.0,3.0,9.0
2021-10-14,22.0,3.0,6.0
2021-10-13,19.0,3.0,1.0
2021-10-12,17.0,3.0,6.0
2021-10-11,19.0,3.0,5.0
2021-10-10,16.0,2.0,2.0
2021-10-09,19.0,3.0,5.0
2021-10-08,20.0,4.0,2.0
2021-10-07,24.0,4.0,1.0
2021-10-06,24.0,4.0,2.0
2021-10-05,23.0,4.0,5.0
2021-10-04,20.0,2.0,4.0
2021-10-03,19.0,2.0,3.0
2021-10-02,19.0,2.0,0.0
2021-10-01,18.0,2.0,4.0
2021-09-30,21.0,2.0,3.0
2021-09-29,22.0,3.0,3.0
2021-09-28,23.0,3.0,1.0
2021-09-27,28.0,3.0,0.0
2021-09-26,27.0,3.0,4.0
2021-09-25,24.0,4.0,2.0
