date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,7.0,1.0,
2021-12-13,8.0,1.0,
2021-12-12,10.0,1.0,2.0
2021-12-11,10.0,2.0,1.0
2021-12-10,7.0,2.0,3.0
2021-12-09,10.0,2.0,0.0
2021-12-08,10.0,2.0,3.0
2021-12-07,11.0,2.0,0.0
2021-12-06,11.0,2.0,0.0
2021-12-05,10.0,2.0,2.0
2021-12-04,9.0,1.0,2.0
2021-12-03,8.0,1.0,0.0
2021-12-02,7.0,1.0,1.0
2021-12-01,7.0,1.0,2.0
2021-11-30,9.0,2.0,0.0
2021-11-29,17.0,2.0,0.0
2021-11-28,17.0,2.0,0.0
2021-11-27,18.0,2.0,1.0
2021-11-26,14.0,2.0,2.0
2021-11-25,18.0,2.0,2.0
2021-11-24,19.0,2.0,2.0
2021-11-23,15.0,2.0,3.0
2021-11-22,19.0,3.0,0.0
2021-11-21,23.0,3.0,1.0
2021-11-20,24.0,3.0,2.0
2021-11-19,24.0,3.0,1.0
2021-11-18,24.0,3.0,5.0
2021-11-17,26.0,3.0,2.0
2021-11-16,29.0,3.0,1.0
2021-11-15,30.0,2.0,5.0
2021-11-14,26.0,3.0,3.0
2021-11-13,24.0,3.0,7.0
2021-11-12,24.0,3.0,2.0
2021-11-11,27.0,3.0,3.0
2021-11-10,29.0,3.0,1.0
2021-11-09,27.0,3.0,4.0
2021-11-08,26.0,3.0,2.0
2021-11-07,24.0,3.0,1.0
2021-11-06,20.0,3.0,7.0
2021-11-05,20.0,3.0,2.0
2021-11-04,22.0,3.0,1.0
2021-11-03,28.0,2.0,1.0
2021-11-02,26.0,2.0,4.0
2021-11-01,26.0,1.0,4.0
2021-10-31,25.0,1.0,1.0
2021-10-30,25.0,1.0,11.0
2021-10-29,24.0,2.0,0.0
2021-10-28,20.0,3.0,3.0
2021-10-27,20.0,3.0,6.0
2021-10-26,20.0,3.0,7.0
2021-10-25,20.0,2.0,3.0
2021-10-24,22.0,1.0,2.0
2021-10-23,22.0,1.0,3.0
2021-10-22,22.0,1.0,2.0
2021-10-21,25.0,1.0,2.0
2021-10-20,22.0,1.0,2.0
2021-10-19,23.0,1.0,3.0
2021-10-18,21.0,2.0,1.0
2021-10-17,21.0,2.0,3.0
2021-10-16,18.0,1.0,2.0
2021-10-15,12.0,1.0,3.0
2021-10-14,11.0,1.0,4.0
2021-10-13,13.0,0.0,5.0
2021-10-12,11.0,0.0,1.0
2021-10-11,11.0,0.0,3.0
2021-10-10,11.0,0.0,2.0
2021-10-09,10.0,1.0,1.0
2021-10-08,10.0,1.0,1.0
2021-10-07,10.0,1.0,1.0
2021-10-06,9.0,1.0,2.0
2021-10-05,11.0,1.0,0.0
2021-10-04,12.0,1.0,0.0
2021-10-03,16.0,2.0,1.0
2021-10-02,16.0,2.0,1.0
2021-10-01,16.0,2.0,1.0
2021-09-30,20.0,2.0,1.0
2021-09-29,22.0,1.0,2.0
2021-09-28,31.0,1.0,1.0
2021-09-27,34.0,1.0,0.0
2021-09-26,30.0,1.0,1.0
2021-09-25,26.0,1.0,1.0
