year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000006,129410,27201,70083,0.3881255083258422,50227.322032447235,112927,0.2408724220071373
2019,E06000007,210014,70855,96932,0.7309763545578344,153515.26812610903,112927,0.627440736050723
2019,E06000049,384152,595,171600,0.003467365967365968,1331.995571095571,112927,0.005268890522195754
2019,E06000050,343071,4125,158762,0.025982287953036615,8913.769510336228,112927,0.03652802252782771
2019,E07000118,118216,8,47512,0.00016837851490149856,19.90503451759556,112927,7.084222550851435e-05
2019,E07000127,114306,36,53797,0.0006691822964105805,76.49155157350779,112927,0.00031879001478831456
2019,E08000001,287550,17,123794,0.00013732491073880802,39.48777808294425,112927,0.000150539729205593
2019,E08000006,258834,1036,118402,0.008749852198442595,2264.7592439316904,112927,0.009174068203352608
2019,E08000009,237354,176,99409,0.001770463438924041,420.2265790823769,112927,0.0015585289611873155
2019,E08000010,328662,3024,152017,0.019892512021681786,6537.912786069979,112927,0.026778361242218426
2019,E08000011,150862,356,87671,0.004060635786063807,612.5956359571579,112927,0.003152479035128889
2019,E08000012,498042,309,250086,0.0012355749622129984,615.3682253304862,112927,0.002736280960266366
2019,E08000013,180585,5181,91377,0.05669916937522571,10239.019501625136,112927,0.045879196294951616
2019,E08000014,276410,8,145525,5.497337227280536e-05,15.195189829926125,112927,7.084222550851435e-05
