year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000057,322434,809,160314,0.0050463465449056225,1627.1137018600996,125950,0.006423183803096467
2019,E07000026,97761,38205,45036,0.8483213429256595,82932.7428057554,125950,0.3033346566097658
2019,E07000027,67049,624,32779,0.01903657829708045,1276.383538240947,125950,0.004954346963080589
2019,E07000028,108678,42332,50834,0.8327497344297125,90501.57563835233,125950,0.3361016276300119
2019,E07000029,68183,26299,34180,0.769426565242832,52461.811497952025,125950,0.20880508138150056
2019,E07000030,53253,16426,23549,0.6975243110110833,37145.262134273216,125950,0.13041683207622073
2019,E07000031,105088,1096,46314,0.023664550675821558,2486.8603014207365,125950,0.00870186581976975
2019,E07000121,146038,132,61206,0.0021566513086952264,314.95304381923336,125950,0.0010480349344978166
2019,E07000163,57142,14,26890,0.0005206396429899591,29.750390479732236,125950,0.000111155220325526
2019,E08000021,302820,13,115029,0.00011301497883142512,34.223195889732146,125950,0.00010321556173084556
