msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004796,E07000091,9828,1602,3685,0.43473541383989145,4272.579647218453,female,0-4,174,0.017704517704517704,0.007696780831109189
E02004796,E07000091,9828,1602,3685,0.43473541383989145,4272.579647218453,male,0-4,198,0.020146520146520148,0.008758405773331148
E02004798,E07000091,6233,934,2558,0.36512900703674744,2275.8491008600467,female,0-4,196,0.03144553184662281,0.011481675818899806
E02004798,E07000091,6233,934,2558,0.36512900703674744,2275.8491008600467,male,0-4,217,0.034814695973046685,0.012711855370924785
E02004260,E06000059,9534,99,3666,0.027004909983633387,257.4648117839607,female,0-4,280,0.02936857562408223,0.0007930957410758703
E02004260,E06000059,9534,99,3666,0.027004909983633387,257.4648117839607,male,0-4,297,0.031151667715544368,0.0008412479824983339
E02004243,E06000059,6393,159,2368,0.06714527027027027,429.25971283783787,female,0-4,152,0.023776005005474738,0.0015964462820399002
E02004243,E06000059,6393,159,2368,0.06714527027027027,429.25971283783787,male,0-4,158,0.02471453151884874,0.0016594638984362118
E02004266,E06000059,8630,85,3421,0.024846536100555393,214.42560654779305,female,0-4,263,0.03047508690614137,0.0007572003469810044
E02004266,E06000059,8630,85,3421,0.024846536100555393,214.42560654779305,male,0-4,279,0.032329084588644266,0.0008032657673296587
E02004261,E06000059,10283,123,4648,0.026462994836488812,272.11897590361446,female,0-4,321,0.03121657103957989,0.0008260839582332889
E02004261,E06000059,10283,123,4648,0.026462994836488812,272.11897590361446,male,0-4,349,0.03393951181561801,0.0008981411259296504
E02004801,E07000091,7702,1727,2778,0.6216702663786897,4788.104391648668,female,0-4,97,0.012594131394443002,0.0078293970187916
E02004801,E07000091,7702,1727,2778,0.6216702663786897,4788.104391648668,male,0-4,95,0.012334458582186444,0.007667966152424762
E02004265,E06000059,8282,81,3732,0.021704180064308683,179.7540192926045,female,0-4,185,0.022337599613619898,0.00048481928421843833
E02004265,E06000059,8282,81,3732,0.021704180064308683,179.7540192926045,male,0-4,176,0.021250905578362716,0.00046123348120240623
E02004800,E07000091,7524,897,3473,0.2582781456953642,1943.2847682119204,female,0-4,99,0.013157894736842105,0.0033983966538863714
E02004800,E07000091,7524,897,3473,0.2582781456953642,1943.2847682119204,male,0-4,71,0.009436469962785752,0.0024372339638983067
E02004263,E06000059,5809,73,2606,0.028012279355333843,162.7233307751343,female,0-4,133,0.022895506971940094,0.0006413553372799796
E02004263,E06000059,5809,73,2606,0.028012279355333843,162.7233307751343,male,0-4,126,0.021690480289206403,0.0006075997932126121
E02004790,E07000091,7770,232,3806,0.06095638465580662,473.63110877561746,female,0-4,226,0.029086229086229085,0.0017729913683670908
E02004790,E07000091,7770,232,3806,0.06095638465580662,473.63110877561746,male,0-4,236,0.030373230373230375,0.0018514423138700595
E02004267,E06000059,5023,47,2219,0.02118071203244705,106.39071653898152,female,0-4,73,0.014533147521401554,0.0003078224125758779
E02004267,E06000059,5023,47,2219,0.02118071203244705,106.39071653898152,male,0-4,77,0.015329484371889308,0.0003246893940868849
E02004268,E06000059,9562,101,4569,0.022105493543444956,211.37272926242068,female,0-4,190,0.0198703200167329,0.0004392432308360742
E02004268,E06000059,9562,101,4569,0.022105493543444956,211.37272926242068,male,0-4,186,0.01945199749006484,0.0004299960049237358
E02004788,E07000091,7213,232,3223,0.07198262488364877,519.2106732857586,female,0-4,152,0.02107306252599473,0.0015168943549583548
E02004788,E07000091,7213,232,3223,0.07198262488364877,519.2106732857586,male,0-4,159,0.02204353251074449,0.001586751331831437
E02004799,E07000091,8071,1301,3772,0.3449098621420997,2783.7674973488865,female,0-4,177,0.02193036798414075,0.007564000198135502
E02004799,E07000091,8071,1301,3772,0.3449098621420997,2783.7674973488865,male,0-4,196,0.024284475281873375,0.008375955021664173
E02003180,E06000058,9645,78,3397,0.022961436561672065,221.46305563732707,female,0-4,278,0.0288232244686366,0.0006618226401394333
E02003180,E06000058,9645,78,3397,0.022961436561672065,221.46305563732707,male,0-4,302,0.03131156039398652,0.000718958407633485
E02003183,E06000058,6986,61,2681,0.022752704214845206,158.95039164490862,female,0-4,142,0.020326367019753794,0.00046247981656284275
E02003183,E06000058,6986,61,2681,0.022752704214845206,158.95039164490862,male,0-4,116,0.01660463784712282,0.00037780041353020955
E02003172,E06000058,6453,73,3098,0.02356358941252421,152.0558424790187,female,0-4,169,0.026189369285603597,0.0006171155448189356
E02003172,E06000058,6453,73,3098,0.02356358941252421,152.0558424790187,male,0-4,213,0.03300790330079033,0.0007777846807481258
E02003175,E06000058,8983,115,4009,0.028685457720129707,257.6814666999252,female,0-4,313,0.034843593454302574,0.0009995044268507848
E02003175,E06000058,8983,115,4009,0.028685457720129707,257.6814666999252,male,0-4,323,0.035956807302682844,0.0010314374756319599
E02003196,E06000058,10350,105,4207,0.024958402662229616,258.31946755407654,female,0-4,164,0.015845410628019325,0.00039547613880247897
E02003196,E06000058,10350,105,4207,0.024958402662229616,258.31946755407654,male,0-4,192,0.01855072463768116,0.00046299645518339
