msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02002466,E08000036,9081,84,3723,0.022562449637389202,204.88960515713134,female,0-4,235,0.025878207245898028,0.0005838757476914946
E02002466,E08000036,9081,84,3723,0.022562449637389202,204.88960515713134,male,0-4,325,0.03578901002092281,0.0008074877361690883
E02002310,E08000034,6139,8,2530,0.0031620553359683794,19.41185770750988,female,0-4,204,0.03323016777976869,0.00010507562934314211
E02002310,E08000034,6139,8,2530,0.0031620553359683794,19.41185770750988,male,0-4,208,0.03388173969701906,0.00010713593580085079
E02002328,E08000034,6976,75,2399,0.03126302626094206,218.0908711963318,female,0-4,161,0.023079128440366973,0.0007215233985108474
E02002328,E08000034,6976,75,2399,0.03126302626094206,218.0908711963318,male,0-4,180,0.025802752293577983,0.0008066721225587115
E02002323,E08000034,8450,43,3027,0.014205483977535514,120.03633961017509,female,0-4,208,0.024615384615384615,0.0003496734517547203
E02002323,E08000034,8450,43,3027,0.014205483977535514,120.03633961017509,male,0-4,201,0.02378698224852071,0.00033790559520528263
E02002316,E08000034,6501,90,2556,0.035211267605633804,228.90845070422537,female,0-4,164,0.025226888171050607,0.0008882707102482608
E02002316,E08000034,6501,90,2556,0.035211267605633804,228.90845070422537,male,0-4,176,0.02707275803722504,0.0009532661280713044
E02002329,E08000034,11987,199,3761,0.05291145971816007,634.2496676415848,female,0-4,365,0.030449653791607575,0.0016111356300265642
E02002329,E08000034,11987,199,3761,0.05291145971816007,634.2496676415848,male,0-4,310,0.025861349795611912,0.0013683617679677669
E02002461,E08000036,10590,33,4230,0.007801418439716312,82.61702127659575,female,0-4,356,0.033616619452313506,0.00026225731487620465
E02002461,E08000036,10590,33,4230,0.007801418439716312,82.61702127659575,male,0-4,397,0.03748819641170916,0.00029246110675801475
E02002451,E08000036,7183,22,2867,0.0076735263341471925,55.118939658179286,female,0-4,117,0.016288458861200054,0.00012498991801409182
E02002451,E08000036,7183,22,2867,0.0076735263341471925,55.118939658179286,male,0-4,135,0.01879437560907699,0.00014421913617010596
E02002439,E08000036,7786,18,3479,0.005173900546133947,40.283989652198905,female,0-4,252,0.03236578474184434,0.00016745735135188217
E02002439,E08000036,7786,18,3479,0.005173900546133947,40.283989652198905,male,0-4,251,0.03223734908810686,0.00016679283805286677
E02002445,E08000036,7174,17,3388,0.005017709563164109,35.997048406139314,female,0-4,193,0.026902704209645942,0.00013498995618771578
E02002445,E08000036,7174,17,3388,0.005017709563164109,35.997048406139314,male,0-4,173,0.02411485921382771,0.00012100135969157942
E02002454,E08000036,7892,31,3696,0.008387445887445888,66.19372294372295,female,0-4,258,0.032691332995438416,0.00027419678648771403
E02002454,E08000036,7892,31,3696,0.008387445887445888,66.19372294372295,male,0-4,239,0.03028383172833249,0.0002540039998859056
E02002457,E08000036,7733,26,3614,0.007194244604316547,55.63309352517986,female,0-4,313,0.04047588258114574,0.00029119339986435785
E02002457,E08000036,7733,26,3614,0.007194244604316547,55.63309352517986,male,0-4,258,0.033363507047717574,0.00024002523055911923
E02002472,E08000036,5948,81,2488,0.03255627009646302,193.64469453376205,female,0-4,148,0.02488231338264963,0.0008100753151103778
E02002472,E08000036,5948,81,2488,0.03255627009646302,193.64469453376205,male,0-4,125,0.02101546738399462,0.000684185232356738
E02002467,E08000036,8495,58,3682,0.015752308527973928,133.81586094513852,female,0-4,313,0.036845203060623895,0.0005803970063867969
E02002467,E08000036,8495,58,3682,0.015752308527973928,133.81586094513852,male,0-4,374,0.04402589758681577,0.0006935095220085048
E02002462,E08000036,7343,50,2898,0.01725327812284334,126.69082125603865,female,0-4,196,0.02669208770257388,0.0004605260128118337
E02002462,E08000036,7343,50,2898,0.01725327812284334,126.69082125603865,male,0-4,212,0.02887103363747787,0.0004981199730413711
E02002459,E08000036,9411,58,3778,0.015352038115404976,144.47803070407622,female,0-4,276,0.029327382849856552,0.000450235099336072
E02002459,E08000036,9411,58,3778,0.015352038115404976,144.47803070407622,male,0-4,338,0.03591541812772288,0.0005513748680275085
E02002284,E08000034,5949,11,2335,0.004710920770877944,28.025267665952892,female,0-4,171,0.028744326777609682,0.00013541224606154455
E02002284,E08000034,5949,11,2335,0.004710920770877944,28.025267665952892,male,0-4,154,0.02588670364767188,0.0001219502099033793
E02002298,E08000034,6769,15,2785,0.005385996409335727,36.45780969479354,female,0-4,180,0.0265918156300783,0.0001432234235013194
E02002298,E08000034,6769,15,2785,0.005385996409335727,36.45780969479354,male,0-4,186,0.02747820948441424,0.00014799753761803004
E02002296,E08000034,6917,8,2999,0.00266755585195065,18.451483827942646,female,0-4,134,0.019372560358536937,5.167738675168239e-05
E02002296,E08000034,6917,8,2999,0.00266755585195065,18.451483827942646,male,0-4,170,0.02457712881306925,6.556086378944781e-05
E02002282,E08000034,7456,8,2915,0.0027444253859348197,20.462435677530017,female,0-4,349,0.04680793991416309,0.00012846089856374088
E02002282,E08000034,7456,8,2915,0.0027444253859348197,20.462435677530017,male,0-4,361,0.04841738197424893,0.0001328778922106317
