msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004261,E06000059,10382,8,5053,0.001583217890362161,16.436968137739957,female,0-4,343,0.03303795029859372,5.230627397362948e-05
E02004261,E06000059,10382,8,5053,0.001583217890362161,16.436968137739957,male,0-4,313,0.030148333654401848,4.773138120625663e-05
E02004285,E06000059,7436,11,3381,0.003253475303164744,24.192842354333038,female,0-4,174,0.023399677245831092,7.613027202133748e-05
E02004285,E06000059,7436,11,3381,0.003253475303164744,24.192842354333038,male,0-4,184,0.02474448628294782,8.050557501106951e-05
E02004257,E06000059,8431,14,3478,0.0040253018976423235,33.93732029902243,female,0-4,284,0.033685209346459494,0.00013559313710478232
E02004257,E06000059,8431,14,3478,0.0040253018976423235,33.93732029902243,male,0-4,309,0.03665045664808445,0.00014752915269499207
E02004284,E06000059,9494,14,4718,0.002967359050445104,28.172106824925816,female,0-4,264,0.02780703602275121,8.251346000816383e-05
E02004284,E06000059,9494,14,4718,0.002967359050445104,28.172106824925816,male,0-4,251,0.026437750157994523,7.845029720473152e-05
E02004282,E06000059,8661,9,4030,0.0022332506203473945,19.342183622828784,female,0-4,162,0.018704537582265326,4.17719201589052e-05
E02004282,E06000059,8661,9,4030,0.0022332506203473945,19.342183622828784,male,0-4,170,0.019628218450525342,4.383473103094989e-05
E02004262,E06000059,7821,15,3341,0.004489673750374139,35.113738401676144,female,0-4,156,0.019946298427311087,8.955237246622756e-05
E02004262,E06000059,7821,15,3341,0.004489673750374139,35.113738401676144,male,0-4,158,0.020202020202020204,9.070047980553818e-05
E02004272,E06000059,11690,14,4865,0.0028776978417266188,33.64028776978417,female,0-4,261,0.0223267750213858,6.42497122917577e-05
E02004272,E06000059,11690,14,4865,0.0028776978417266188,33.64028776978417,male,0-4,260,0.022241231822070145,6.400354481171265e-05
E02006639,E06000054,8599,79,3103,0.025459233000322268,218.92394456977118,female,0-4,151,0.017560181416443773,0.0004470687502091711
E02006639,E06000054,8599,79,3103,0.025459233000322268,218.92394456977118,male,0-4,176,0.020467496220490756,0.0005210867552106896
E02006085,E07000189,6765,63,2751,0.022900763358778626,154.9236641221374,female,0-4,203,0.030007390983000738,0.0006871921599160474
E02006085,E07000189,6765,63,2751,0.022900763358778626,154.9236641221374,male,0-4,242,0.03577235772357724,0.0008192142990132192
E02006092,E07000189,6233,58,2452,0.02365415986949429,147.4363784665579,female,0-4,147,0.02358414888496711,0.0005578632281109675
E02006092,E07000189,6233,58,2452,0.02365415986949429,147.4363784665579,male,0-4,135,0.021658912241296326,0.0005123233727549702
E02006076,E07000189,8663,80,2896,0.027624309392265192,239.30939226519337,female,0-4,172,0.019854553849705643,0.0005484683383896586
E02006076,E07000189,8663,80,2896,0.027624309392265192,239.30939226519337,male,0-4,173,0.019969987302320212,0.0005516571077989009
E02006687,E06000054,7556,112,2724,0.041116005873715125,310.67254038179146,female,0-4,291,0.038512440444679726,0.0015834777275345556
E02006687,E06000054,7556,112,2724,0.041116005873715125,310.67254038179146,male,0-4,300,0.03970354685018528,0.0016324512654995417
E02006637,E06000054,11041,73,4180,0.017464114832535887,192.82129186602873,female,0-4,356,0.03224345620867675,0.000563103421826173
E02006637,E06000054,11041,73,4180,0.017464114832535887,192.82129186602873,male,0-4,350,0.03170002717145186,0.000553612914716743
E02006641,E06000054,7837,45,2417,0.018618121638394703,145.91021928009928,female,0-4,161,0.02054357534770958,0.00038248278471118374
E02006641,E06000054,7837,45,2417,0.018618121638394703,145.91021928009928,male,0-4,157,0.02003317596018885,0.00037298010683016057
E02004135,E07000040,8241,10,3392,0.00294811320754717,24.295400943396228,female,0-4,118,0.01431865064919306,4.221300309313992e-05
E02004135,E07000040,8241,10,3392,0.00294811320754717,24.295400943396228,male,0-4,150,0.018201674554058973,5.366059715229651e-05
E02006638,E06000054,6330,69,2700,0.025555555555555557,161.76666666666668,female,0-4,150,0.023696682464454975,0.0006055818852027383
E02006638,E06000054,6330,69,2700,0.025555555555555557,161.76666666666668,male,0-4,152,0.02401263823064771,0.0006136563103387748
E02004133,E07000040,8611,16,3677,0.004351373402230079,37.46967636660321,female,0-4,193,0.0224131924282894,9.752816939152308e-05
E02004133,E07000040,8611,16,3677,0.004351373402230079,37.46967636660321,male,0-4,206,0.023922889327604228,0.00010409742432463084
E02006091,E07000189,9749,77,3602,0.021377012770682952,208.4044975013881,female,0-4,207,0.021232946968919888,0.0004538969785138343
E02006091,E07000189,9749,77,3602,0.021377012770682952,208.4044975013881,male,0-4,252,0.025848805005641604,0.000552570234712494
E02006080,E07000189,7106,57,2601,0.02191464821222607,155.72549019607845,female,0-4,176,0.02476780185758514,0.0005427776646990977
E02006080,E07000189,7106,57,2601,0.02191464821222607,155.72549019607845,male,0-4,183,0.02575288488601182,0.0005643654127269026
E02006642,E06000054,5756,14,2015,0.006947890818858561,39.992059553349876,female,0-4,160,0.02779708130646282,0.00019313108600023797
E02006642,E06000054,5756,14,2015,0.006947890818858561,39.992059553349876,male,0-4,175,0.03040305767894371,0.00021123712531276027
E02006664,E06000054,6639,8,2632,0.00303951367781155,20.179331306990882,female,0-4,136,0.020485012803133,6.226447660526749e-05
E02006664,E06000054,6639,8,2632,0.00303951367781155,20.179331306990882,male,0-4,142,0.021388763367977105,6.501143880844104e-05
E02006691,E06000054,14288,160,5393,0.02966808826256258,423.89764509549417,female,0-4,483,0.03380459126539754,0.0010029175973416662
E02006691,E06000054,14288,160,5393,0.02966808826256258,423.89764509549417,male,0-4,484,0.03387458006718925,0.0010049940312906137
E02006692,E06000054,5821,43,2850,0.015087719298245613,87.82561403508771,female,0-4,235,0.04037107026284144,0.0006091073758955023
E02006692,E06000054,5821,43,2850,0.015087719298245613,87.82561403508771,male,0-4,249,0.04277615529977667,0.0006453946238211918
E02006693,E06000054,6044,48,2520,0.01904761904761905,115.12380952380954,female,0-4,163,0.026968894771674388,0.0005136932337461788
E02006693,E06000054,6044,48,2520,0.01904761904761905,115.12380952380954,male,0-4,164,0.027134348113831898,0.0005168447259777505
