msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006172,E07000195,9350,9,3464,0.002598152424942263,24.292725173210158,female,0-4,175,0.01871657754010695,4.862852132244877e-05
E02006172,E07000195,9350,9,3464,0.002598152424942263,24.292725173210158,male,0-4,206,0.022032085561497328,5.7242716528139703e-05
E02006850,E06000016,11231,8,2208,0.0036231884057971015,40.69202898550725,female,0-4,147,0.013088772148517495,4.7423087494628604e-05
E02006850,E06000016,11231,8,2208,0.0036231884057971015,40.69202898550725,male,0-4,164,0.014602439675897071,5.2907390130061855e-05
E02006900,E08000025,15307,337,5891,0.05720590731624512,875.650823289764,female,0-4,751,0.04906252041549618,0.0028066659955902585
E02006900,E08000025,15307,337,5891,0.05720590731624512,875.650823289764,male,0-4,781,0.051022408048605215,0.002918783145880149
E02001865,E08000025,11222,3637,4690,0.7754797441364606,8702.43368869936,female,0-4,467,0.04161468543931563,0.03227134561679978
E02001865,E08000025,11222,3637,4690,0.7754797441364606,8702.43368869936,male,0-4,479,0.04268401354482267,0.033100587902456305
E02006720,E07000235,6880,8,2626,0.0030464584920030465,20.959634424980962,female,0-4,120,0.01744186046511628,5.31359039302857e-05
E02006720,E07000235,6880,8,2626,0.0030464584920030465,20.959634424980962,male,0-4,117,0.017005813953488373,5.180750633202856e-05
E02002911,E06000019,9531,10,3645,0.0027434842249657062,26.148148148148145,female,0-4,237,0.024866225999370474,6.8220098763705e-05
E02002911,E06000019,9531,10,3645,0.0027434842249657062,26.148148148148145,male,0-4,257,0.026964641695519882,7.397706912351133e-05
E02002926,E06000019,11065,8,4189,0.0019097636667462401,21.131534972547147,female,0-4,272,0.0245820153637596,4.6945839797105946e-05
E02002926,E06000019,11065,8,4189,0.0019097636667462401,21.131534972547147,male,0-4,293,0.02647989154993222,5.057033478144134e-05
E02006766,E07000238,7735,10,2677,0.0037355248412401943,28.894284646992904,female,0-4,153,0.01978021978021978,7.388950235420164e-05
E02006766,E07000238,7735,10,2677,0.0037355248412401943,28.894284646992904,male,0-4,143,0.018487394957983194,6.906012311536494e-05
E02002927,E06000019,11609,11,3825,0.002875816993464052,33.38535947712418,female,0-4,204,0.017572573003704024,5.053550406293967e-05
E02002927,E06000019,11609,11,3825,0.002875816993464052,33.38535947712418,male,0-4,218,0.01877853389611508,5.4003626890788464e-05
E02002925,E06000019,11098,12,3787,0.0031687351465540005,35.1666226564563,female,0-4,289,0.02604072805910975,8.2516170242756e-05
E02002925,E06000019,11098,12,3787,0.0031687351465540005,35.1666226564563,male,0-4,270,0.024328707875292847,7.709123171468555e-05
E02002914,E06000019,9287,8,3439,0.0023262576330328583,21.603954637976155,female,0-4,285,0.030688058576504793,7.138833050655374e-05
E02002914,E06000019,9287,8,3439,0.0023262576330328583,21.603954637976155,male,0-4,286,0.030795735975018845,7.163881587675218e-05
E02002909,E06000019,10484,13,4192,0.003101145038167939,32.51240458015267,female,0-4,263,0.02508584509729111,7.779484405171385e-05
E02002909,E06000019,10484,13,4192,0.003101145038167939,32.51240458015267,male,0-4,221,0.0210797405570393,6.537133283432989e-05
E02006178,E07000196,7904,21,3134,0.006700701978302489,52.96234843650287,female,0-4,188,0.023785425101214574,0.0001593790450304742
E02006178,E07000196,7904,21,3134,0.006700701978302489,52.96234843650287,male,0-4,207,0.02618927125506073,0.00017548650170908596
E02002123,E08000030,6528,37,3152,0.011738578680203046,76.62944162436548,female,0-4,218,0.033394607843137254,0.0003920052316611924
E02002123,E08000030,6528,37,3152,0.011738578680203046,76.62944162436548,male,0-4,266,0.040747549019607844,0.0004783183101920972
E02006177,E07000196,9918,35,3601,0.009719522354901417,96.39822271591225,female,0-4,208,0.02097197015527324,0.0002038375327505036
E02006177,E07000196,9918,35,3601,0.009719522354901417,96.39822271591225,male,0-4,263,0.02651744303286953,0.00025773688035280026
E02002129,E08000030,5841,34,2519,0.013497419610956728,78.83842794759825,female,0-4,135,0.023112480739599383,0.00031195885079252837
E02002129,E08000030,5841,34,2519,0.013497419610956728,78.83842794759825,male,0-4,181,0.03098784454716658,0.0004182559406922047
E02002131,E08000030,7841,153,3039,0.050345508390918066,394.75913129318855,female,0-4,163,0.020788164774901162,0.0010465907241065738
E02002131,E08000030,7841,153,3039,0.050345508390918066,394.75913129318855,male,0-4,158,0.020150491008799898,0.0010144867141646543
E02002120,E08000030,6234,20,2322,0.008613264427217916,53.69509043927649,female,0-4,184,0.029515559833172923,0.0002542253215604903
E02002120,E08000030,6234,20,2322,0.008613264427217916,53.69509043927649,male,0-4,165,0.026467757459095284,0.00022797379379065706
E02002134,E08000030,8547,53,3600,0.014722222222222222,125.83083333333333,female,0-4,320,0.03744003744003744,0.0005512005512005512
