date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,68.0,2.0,8.0,13.0,33.0,72903.0,1578,112
2022-01-23,91.0,1.0,2.0,20.0,36.0,72903.0,1424,162
2022-01-22,75.0,2.0,19.0,40.0,129.0,72903.0,1147,256
2022-01-21,84.0,1.0,21.0,24.0,50.0,72903.0,1487,382
2022-01-20,67.0,0.0,18.0,19.0,95.0,72903.0,1868,616
2022-01-19,104.0,0.0,8.0,19.0,33.0,72903.0,2077,591
2022-01-18,109.0,2.0,8.0,13.0,30.0,72903.0,1663,462
2022-01-17,142.0,0.0,16.0,112.0,91.0,72903.0,2012,325
2022-01-16,83.0,0.0,8.0,25.0,41.0,72903.0,1781,301
2022-01-15,73.0,0.0,27.0,32.0,113.0,72903.0,1461,483
2022-01-14,109.0,0.0,16.0,41.0,156.0,72903.0,1955,696
2022-01-13,87.0,1.0,15.0,19.0,122.0,72903.0,2067,669
2022-01-12,110.0,0.0,21.0,23.0,244.0,72903.0,2760,896
2022-01-11,152.0,0.0,15.0,25.0,65.0,72903.0,2194,715
2022-01-10,180.0,0.0,3.0,17.0,124.0,72903.0,3469,812
2022-01-09,112.0,0.0,15.0,21.0,112.0,72903.0,2522,940
2022-01-08,101.0,0.0,28.0,47.0,403.0,72903.0,2192,1158
2022-01-07,141.0,0.0,29.0,32.0,192.0,72903.0,2546,1116
2022-01-06,192.0,0.0,12.0,49.0,139.0,72903.0,2371,855
2022-01-05,264.0,0.0,20.0,42.0,257.0,72903.0,2406,888
2022-01-04,387.0,1.0,13.0,23.0,82.0,72903.0,3383,1223
2022-01-03,251.0,0.0,5.0,20.0,50.0,72903.0,2405,868
2022-01-02,198.0,0.0,11.0,34.0,399.0,72903.0,1935,749
2022-01-01,136.0,0.0,0.0,0.0,10.0,72903.0,1624,577
2021-12-31,200.0,0.0,11.0,14.0,130.0,72903.0,2228,598
2021-12-30,308.0,1.0,21.0,41.0,396.0,72903.0,2403,913
2021-12-29,327.0,0.0,28.0,44.0,444.0,72903.0,2102,506
2021-12-28,251.0,0.0,16.0,60.0,111.0,72903.0,2016,704
2021-12-27,185.0,0.0,14.0,33.0,198.0,72903.0,1875,607
2021-12-26,109.0,1.0,0.0,0.0,4.0,72903.0,1611,461
2021-12-25,63.0,0.0,0.0,0.0,0.0,72903.0,1491,574
2021-12-24,146.0,1.0,2.0,22.0,73.0,72903.0,2073,820
2021-12-23,143.0,0.0,31.0,41.0,507.0,72903.0,2086,707
2021-12-22,163.0,0.0,27.0,53.0,1141.0,72903.0,1997,615
2021-12-21,120.0,0.0,19.0,52.0,854.0,72903.0,1732,607
2021-12-20,94.0,0.0,21.0,30.0,582.0,72903.0,2105,611
2021-12-19,71.0,0.0,13.0,27.0,458.0,72903.0,1591,415
2021-12-18,71.0,0.0,36.0,50.0,1233.0,72903.0,1689,583
2021-12-17,62.0,0.0,24.0,25.0,1021.0,72903.0,1878,702
2021-12-16,64.0,0.0,33.0,27.0,719.0,72903.0,1989,788
2021-12-15,74.0,0.0,21.0,36.0,1046.0,72903.0,1894,652
2021-12-14,77.0,0.0,24.0,31.0,725.0,72903.0,1355,511
2021-12-13,64.0,0.0,13.0,30.0,589.0,72903.0,1797,549
2021-12-12,49.0,0.0,24.0,49.0,789.0,72903.0,1433,480
2021-12-11,40.0,0.0,33.0,67.0,1154.0,72903.0,1031,413
2021-12-10,34.0,0.0,19.0,40.0,575.0,72903.0,1412,621
2021-12-09,54.0,0.0,22.0,36.0,703.0,72903.0,1598,655
2021-12-08,53.0,0.0,26.0,46.0,886.0,72903.0,1702,775
2021-12-07,63.0,0.0,14.0,25.0,536.0,72903.0,1151,482
2021-12-06,63.0,1.0,9.0,12.0,283.0,72903.0,1633,548
2021-12-05,37.0,0.0,12.0,36.0,568.0,72903.0,1398,621
2021-12-04,43.0,0.0,19.0,48.0,684.0,72903.0,1136,723
2021-12-03,33.0,0.0,14.0,27.0,336.0,72903.0,1309,708
2021-12-02,47.0,0.0,8.0,9.0,326.0,72903.0,1430,610
2021-12-01,51.0,1.0,7.0,47.0,607.0,72903.0,1288,440
2021-11-30,45.0,0.0,24.0,25.0,496.0,72903.0,1124,452
2021-11-29,51.0,0.0,7.0,28.0,266.0,72903.0,1339,352
2021-11-28,24.0,0.0,22.0,26.0,497.0,72903.0,1316,526
2021-11-27,38.0,0.0,16.0,54.0,1367.0,72903.0,830,426
2021-11-26,41.0,0.0,8.0,29.0,461.0,72903.0,1240,597
2021-11-25,38.0,1.0,8.0,15.0,320.0,72903.0,1551,772
2021-11-24,45.0,0.0,10.0,26.0,399.0,72903.0,1330,507
2021-11-23,48.0,0.0,14.0,9.0,280.0,72903.0,1184,545
2021-11-22,62.0,0.0,11.0,11.0,382.0,72903.0,1434,425
2021-11-21,38.0,0.0,11.0,28.0,412.0,72903.0,1374,560
2021-11-20,27.0,0.0,17.0,34.0,1083.0,72903.0,945,528
2021-11-19,43.0,0.0,16.0,18.0,588.0,72903.0,1326,786
2021-11-18,53.0,0.0,9.0,11.0,397.0,72903.0,1236,479
2021-11-17,48.0,0.0,11.0,10.0,276.0,72903.0,1422,619
2021-11-16,57.0,0.0,13.0,12.0,340.0,72903.0,1061,441
2021-11-15,56.0,0.0,10.0,10.0,369.0,72903.0,1320,393
2021-11-14,24.0,0.0,28.0,14.0,516.0,72903.0,1199,447
2021-11-13,30.0,1.0,42.0,65.0,1443.0,72903.0,890,542
2021-11-12,39.0,1.0,8.0,6.0,329.0,72903.0,1058,504
2021-11-11,53.0,0.0,326.0,16.0,475.0,72903.0,1388,574
2021-11-10,63.0,0.0,18.0,22.0,789.0,72903.0,1406,625
2021-11-09,57.0,1.0,268.0,12.0,281.0,72903.0,1124,545
2021-11-08,40.0,1.0,10.0,18.0,219.0,72903.0,1325,365
2021-11-07,30.0,0.0,20.0,18.0,421.0,72903.0,1115,316
2021-11-06,52.0,0.0,21.0,30.0,953.0,72903.0,949,537
2021-11-05,27.0,0.0,14.0,10.0,433.0,72903.0,1131,606
2021-11-04,33.0,0.0,15.0,7.0,255.0,72903.0,1381,606
2021-11-03,34.0,0.0,17.0,11.0,497.0,72903.0,1457,622
2021-11-02,55.0,0.0,24.0,16.0,233.0,72903.0,1009,469
2021-11-01,62.0,0.0,12.0,8.0,309.0,72903.0,1454,468
2021-10-31,47.0,0.0,18.0,11.0,342.0,72903.0,1313,473
2021-10-30,43.0,0.0,18.0,40.0,884.0,72903.0,955,569
2021-10-29,62.0,0.0,26.0,20.0,481.0,72903.0,1091,485
2021-10-28,45.0,0.0,39.0,11.0,314.0,72903.0,1219,576
2021-10-27,49.0,0.0,21.0,12.0,243.0,72903.0,1271,608
2021-10-26,59.0,0.0,8.0,3.0,186.0,72903.0,1151,615
2021-10-25,71.0,0.0,9.0,13.0,110.0,72903.0,1279,479
2021-10-24,38.0,1.0,11.0,22.0,252.0,72903.0,1113,522
2021-10-23,49.0,0.0,21.0,52.0,835.0,72903.0,895,495
2021-10-22,56.0,0.0,122.0,22.0,443.0,72903.0,1412,837
2021-10-21,67.0,0.0,14.0,20.0,369.0,72903.0,1609,768
2021-10-20,73.0,0.0,8.0,18.0,619.0,72903.0,1592,775
2021-10-19,74.0,0.0,5.0,10.0,237.0,72903.0,1107,506
2021-10-18,77.0,0.0,8.0,22.0,159.0,72903.0,1387,470
2021-10-17,66.0,0.0,6.0,20.0,124.0,72903.0,1374,580
2021-10-16,72.0,0.0,29.0,91.0,1328.0,72903.0,1060,663
2021-10-15,79.0,0.0,28.0,15.0,141.0,72903.0,1144,641
2021-10-14,75.0,0.0,11.0,21.0,337.0,72903.0,1635,904
2021-10-13,92.0,1.0,26.0,132.0,1015.0,72903.0,1565,746
2021-10-12,98.0,0.0,13.0,20.0,216.0,72903.0,1204,588
2021-10-11,88.0,0.0,11.0,20.0,168.0,72903.0,1526,569
2021-10-10,64.0,0.0,14.0,35.0,210.0,72903.0,1264,425
2021-10-09,52.0,0.0,21.0,41.0,280.0,72903.0,1153,770
2021-10-08,75.0,0.0,16.0,36.0,235.0,72903.0,1445,908
2021-10-07,64.0,0.0,7.0,9.0,154.0,72903.0,1377,596
2021-10-06,75.0,0.0,52.0,17.0,217.0,72903.0,1457,584
2021-10-05,76.0,0.0,24.0,13.0,92.0,72903.0,1263,628
2021-10-04,73.0,0.0,22.0,16.0,71.0,72903.0,1463,463
2021-10-03,65.0,0.0,11.0,27.0,112.0,72903.0,1295,472
2021-10-02,45.0,0.0,19.0,54.0,153.0,72903.0,1073,669
2021-10-01,53.0,0.0,284.0,20.0,189.0,72903.0,1327,807
2021-09-30,59.0,0.0,153.0,21.0,114.0,72903.0,1579,740
2021-09-29,57.0,0.0,17.0,34.0,84.0,72903.0,1515,564
2021-09-28,53.0,1.0,6.0,10.0,87.0,72903.0,1170,530
2021-09-27,63.0,0.0,18.0,20.0,72.0,72903.0,1542,503
2021-09-26,39.0,0.0,9.0,13.0,52.0,72903.0,1552,569
2021-09-25,46.0,0.0,31.0,76.0,83.0,72903.0,1066,602
2021-09-24,51.0,0.0,33.0,14.0,77.0,72903.0,1394,760
2021-09-23,47.0,1.0,37.0,25.0,139.0,72903.0,1633,736
2021-09-22,48.0,0.0,304.0,23.0,62.0,72903.0,1597,638
2021-09-21,62.0,0.0,5.0,22.0,39.0,72903.0,1090,416
2021-09-20,53.0,0.0,22.0,69.0,41.0,72903.0,1649,510
2021-09-19,34.0,0.0,9.0,18.0,10.0,72903.0,1599,546
2021-09-18,30.0,0.0,43.0,170.0,21.0,72903.0,1050,657
2021-09-17,25.0,0.0,16.0,35.0,66.0,72903.0,1079,482
2021-09-16,31.0,0.0,18.0,30.0,0.0,72903.0,1501,617
2021-09-15,34.0,0.0,5.0,24.0,4.0,72903.0,1637,654
2021-09-14,36.0,0.0,12.0,22.0,1.0,72903.0,1467,595
2021-09-13,37.0,0.0,23.0,78.0,0.0,72903.0,1732,375
2021-09-12,32.0,0.0,9.0,19.0,0.0,72903.0,1422,438
2021-09-11,18.0,0.0,30.0,106.0,0.0,72903.0,912,460
2021-09-10,32.0,1.0,11.0,40.0,17.0,72903.0,1352,572
2021-09-09,41.0,0.0,21.0,42.0,68.0,72903.0,1918,623
2021-09-08,38.0,0.0,37.0,50.0,33.0,72903.0,1830,657
2021-09-07,51.0,0.0,19.0,33.0,6.0,72903.0,1403,408
2021-09-06,81.0,0.0,16.0,111.0,0.0,72903.0,1907,394
2021-09-05,38.0,0.0,8.0,25.0,0.0,72903.0,1572,536
2021-09-04,30.0,0.0,41.0,139.0,0.0,72903.0,1200,812
2021-09-03,47.0,0.0,18.0,62.0,9.0,72903.0,1350,466
2021-09-02,47.0,0.0,40.0,131.0,12.0,72903.0,1830,669
2021-09-01,50.0,0.0,32.0,126.0,0.0,72903.0,1436,529
2021-08-31,61.0,0.0,52.0,196.0,0.0,72903.0,1056,366
2021-08-30,38.0,0.0,11.0,43.0,0.0,72903.0,1050,291
2021-08-29,41.0,1.0,15.0,63.0,0.0,72903.0,873,321
2021-08-28,55.0,0.0,69.0,180.0,0.0,72903.0,1119,687
2021-08-27,34.0,0.0,68.0,158.0,0.0,72903.0,1082,492
2021-08-26,44.0,1.0,27.0,64.0,0.0,72903.0,1543,742
2021-08-25,57.0,1.0,34.0,55.0,0.0,72903.0,1475,636
2021-08-24,48.0,0.0,72.0,285.0,0.0,72903.0,944,396
2021-08-23,50.0,0.0,36.0,76.0,0.0,72903.0,1127,307
2021-08-22,42.0,0.0,43.0,169.0,0.0,72903.0,1035,438
2021-08-21,39.0,1.0,146.0,304.0,0.0,72903.0,954,550
2021-08-20,42.0,0.0,56.0,115.0,0.0,72903.0,992,445
2021-08-19,38.0,1.0,46.0,92.0,0.0,72903.0,1363,676
2021-08-18,49.0,0.0,17.0,77.0,0.0,72903.0,1425,719
2021-08-17,58.0,1.0,48.0,129.0,0.0,72903.0,1105,521
2021-08-16,45.0,0.0,26.0,85.0,1.0,72903.0,1187,316
2021-08-15,36.0,0.0,37.0,196.0,0.0,72903.0,973,357
2021-08-14,38.0,0.0,35.0,469.0,0.0,72903.0,1156,716
2021-08-13,32.0,0.0,27.0,92.0,0.0,72903.0,1013,385
2021-08-12,51.0,0.0,36.0,117.0,0.0,72903.0,1340,584
2021-08-11,42.0,0.0,119.0,292.0,0.0,72903.0,1376,644
2021-08-10,38.0,0.0,10.0,82.0,0.0,72903.0,1142,577
2021-08-09,67.0,0.0,12.0,72.0,0.0,72903.0,1192,278
2021-08-08,34.0,0.0,26.0,192.0,0.0,72903.0,1048,379
2021-08-07,32.0,0.0,114.0,371.0,0.0,72903.0,836,432
2021-08-06,45.0,0.0,30.0,149.0,0.0,72903.0,1202,568
2021-08-05,57.0,1.0,21.0,139.0,0.0,72903.0,1336,582
2021-08-04,61.0,0.0,29.0,111.0,0.0,72903.0,1369,574
2021-08-03,63.0,0.0,10.0,35.0,0.0,72903.0,1119,477
2021-08-02,33.0,0.0,23.0,74.0,0.0,72903.0,1188,290
2021-08-01,35.0,0.0,12.0,94.0,0.0,72903.0,1007,282
2021-07-31,23.0,0.0,32.0,171.0,0.0,72903.0,1060,564
2021-07-30,39.0,0.0,27.0,105.0,0.0,72903.0,1248,583
2021-07-29,38.0,0.0,25.0,41.0,0.0,72903.0,1303,501
2021-07-28,55.0,0.0,87.0,217.0,0.0,72903.0,1498,628
2021-07-27,55.0,1.0,17.0,301.0,0.0,72903.0,1135,493
2021-07-26,33.0,0.0,14.0,75.0,0.0,72903.0,1315,288
2021-07-25,26.0,0.0,59.0,152.0,0.0,72903.0,1260,374
2021-07-24,29.0,0.0,94.0,424.0,0.0,72903.0,1027,493
2021-07-23,37.0,0.0,75.0,239.0,0.0,72903.0,1508,701
2021-07-22,34.0,0.0,43.0,174.0,0.0,72903.0,1673,577
2021-07-21,56.0,0.0,38.0,255.0,0.0,72903.0,1808,652
2021-07-20,47.0,0.0,19.0,77.0,0.0,72903.0,1262,538
2021-07-19,49.0,0.0,32.0,135.0,0.0,72903.0,1755,393
2021-07-18,41.0,0.0,25.0,185.0,0.0,72903.0,1723,450
2021-07-17,58.0,0.0,58.0,310.0,0.0,72903.0,1232,704
2021-07-16,82.0,0.0,72.0,108.0,0.0,72903.0,1428,596
2021-07-15,82.0,0.0,31.0,52.0,0.0,72903.0,1833,612
2021-07-14,76.0,0.0,33.0,144.0,0.0,72903.0,2067,726
2021-07-13,63.0,0.0,19.0,205.0,0.0,72903.0,1184,418
2021-07-12,40.0,0.0,24.0,270.0,0.0,72903.0,1725,394
2021-07-11,29.0,0.0,15.0,96.0,0.0,72903.0,1562,409
2021-07-10,20.0,0.0,52.0,228.0,0.0,72903.0,886,486
2021-07-09,45.0,0.0,44.0,186.0,0.0,72903.0,1148,474
2021-07-08,39.0,0.0,57.0,153.0,0.0,72903.0,1663,609
2021-07-07,29.0,0.0,40.0,102.0,0.0,72903.0,1657,376
2021-07-06,28.0,0.0,25.0,50.0,0.0,72903.0,1094,419
2021-07-05,34.0,0.0,65.0,44.0,0.0,72903.0,1615,347
2021-07-04,19.0,0.0,72.0,81.0,0.0,72903.0,1757,422
2021-07-03,23.0,0.0,56.0,122.0,0.0,72903.0,703,324
2021-07-02,12.0,0.0,71.0,276.0,0.0,72903.0,1020,432
2021-07-01,16.0,0.0,33.0,107.0,0.0,72903.0,1417,418
2021-06-30,23.0,0.0,43.0,166.0,0.0,72903.0,1967,648
2021-06-29,14.0,0.0,10.0,53.0,0.0,72903.0,1039,436
2021-06-28,17.0,0.0,201.0,119.0,0.0,72903.0,1603,273
2021-06-27,14.0,0.0,122.0,131.0,0.0,72903.0,1867,516
2021-06-26,9.0,0.0,195.0,472.0,0.0,72903.0,645,285
2021-06-25,14.0,0.0,132.0,145.0,0.0,72903.0,1160,567
2021-06-24,11.0,0.0,106.0,129.0,0.0,72903.0,1590,515
2021-06-23,16.0,0.0,145.0,198.0,0.0,72903.0,1657,344
2021-06-22,18.0,0.0,72.0,72.0,0.0,72903.0,1047,373
2021-06-21,11.0,0.0,310.0,45.0,0.0,72903.0,1605,289
2021-06-20,10.0,0.0,267.0,139.0,0.0,72903.0,1786,396
2021-06-19,1.0,0.0,330.0,237.0,0.0,72903.0,643,328
2021-06-18,12.0,0.0,149.0,134.0,0.0,72903.0,935,320
2021-06-17,9.0,0.0,92.0,180.0,0.0,72903.0,1440,384
2021-06-16,7.0,0.0,90.0,188.0,0.0,72903.0,1706,534
2021-06-15,5.0,0.0,140.0,143.0,2.0,72903.0,899,282
2021-06-14,5.0,0.0,549.0,135.0,0.0,72903.0,1507,192
2021-06-13,6.0,0.0,379.0,282.0,0.0,72903.0,1595,305
2021-06-12,4.0,0.0,667.0,719.0,0.0,72903.0,612,321
2021-06-11,0.0,0.0,230.0,339.0,0.0,72903.0,813,294
2021-06-10,4.0,0.0,71.0,340.0,0.0,72903.0,1523,463
2021-06-09,2.0,0.0,180.0,930.0,0.0,72903.0,1658,412
2021-06-08,2.0,0.0,98.0,230.0,0.0,72903.0,897,355
2021-06-07,0.0,0.0,91.0,146.0,0.0,72903.0,1518,246
2021-06-06,2.0,0.0,234.0,487.0,0.0,72903.0,2012,292
2021-06-05,2.0,0.0,503.0,748.0,0.0,72903.0,676,344
2021-06-04,0.0,0.0,48.0,647.0,0.0,72903.0,829,301
2021-06-03,0.0,0.0,60.0,567.0,0.0,72903.0,1402,537
2021-06-02,0.0,0.0,68.0,588.0,0.0,72903.0,1215,315
2021-06-01,2.0,0.0,66.0,342.0,0.0,72903.0,964,301
2021-05-31,0.0,0.0,88.0,146.0,0.0,72903.0,1030,134
2021-05-30,1.0,0.0,188.0,407.0,0.0,72903.0,802,139
2021-05-29,1.0,0.0,291.0,953.0,0.0,72903.0,604,318
2021-05-28,0.0,0.0,197.0,443.0,0.0,72903.0,832,303
2021-05-27,0.0,0.0,416.0,307.0,0.0,72903.0,1615,503
2021-05-26,1.0,0.0,541.0,376.0,0.0,72903.0,1916,485
2021-05-25,0.0,0.0,102.0,494.0,0.0,72903.0,1047,409
2021-05-24,1.0,0.0,97.0,454.0,0.0,72903.0,1614,194
2021-05-23,0.0,0.0,350.0,584.0,0.0,72903.0,1806,161
2021-05-22,0.0,0.0,564.0,1120.0,0.0,72903.0,787,423
2021-05-21,1.0,0.0,85.0,411.0,0.0,72903.0,1015,458
2021-05-20,2.0,0.0,257.0,539.0,0.0,72903.0,1708,460
2021-05-19,1.0,0.0,310.0,468.0,1.0,72903.0,1954,367
2021-05-18,1.0,0.0,69.0,435.0,0.0,72903.0,990,396
2021-05-17,0.0,0.0,21.0,332.0,0.0,72903.0,1616,167
2021-05-16,1.0,0.0,376.0,975.0,0.0,72903.0,1816,190
2021-05-15,0.0,0.0,180.0,1316.0,1.0,72903.0,601,270
2021-05-14,3.0,0.0,112.0,587.0,0.0,72903.0,981,386
2021-05-13,0.0,0.0,66.0,517.0,0.0,72903.0,1580,366
2021-05-12,0.0,0.0,51.0,952.0,0.0,72903.0,2181,587
2021-05-11,1.0,0.0,40.0,413.0,0.0,72903.0,1031,398
2021-05-10,1.0,0.0,25.0,251.0,0.0,72903.0,1706,195
2021-05-09,2.0,0.0,36.0,486.0,0.0,72903.0,2174,244
2021-05-08,0.0,0.0,159.0,919.0,0.0,72903.0,717,374
2021-05-07,0.0,0.0,110.0,588.0,0.0,72903.0,891,319
2021-05-06,0.0,0.0,88.0,519.0,0.0,72903.0,1945,666
2021-05-05,1.0,0.0,40.0,332.0,0.0,72903.0,2116,451
2021-05-04,0.0,0.0,77.0,374.0,0.0,72903.0,1272,249
2021-05-03,0.0,0.0,137.0,130.0,0.0,72903.0,1957,143
2021-05-02,0.0,0.0,27.0,335.0,0.0,72903.0,1380,189
2021-05-01,1.0,0.0,319.0,520.0,0.0,72903.0,661,356
2021-04-30,0.0,0.0,68.0,506.0,0.0,72903.0,896,352
2021-04-29,4.0,0.0,71.0,413.0,0.0,72903.0,1860,487
2021-04-28,7.0,0.0,112.0,424.0,0.0,72903.0,2385,454
2021-04-27,4.0,0.0,93.0,360.0,0.0,72903.0,1088,391
2021-04-26,0.0,0.0,64.0,348.0,0.0,72903.0,1862,230
2021-04-25,1.0,0.0,46.0,455.0,0.0,72903.0,2322,205
2021-04-24,1.0,0.0,305.0,1258.0,0.0,72903.0,779,392
2021-04-23,2.0,0.0,91.0,552.0,0.0,72903.0,1141,478
2021-04-22,7.0,0.0,54.0,565.0,0.0,72903.0,1792,390
2021-04-21,0.0,0.0,42.0,385.0,0.0,72903.0,2456,479
2021-04-20,2.0,0.0,45.0,294.0,0.0,72903.0,1179,487
2021-04-19,5.0,0.0,48.0,233.0,0.0,72903.0,1797,208
2021-04-18,6.0,0.0,87.0,366.0,0.0,72903.0,2971,354
2021-04-17,0.0,0.0,325.0,981.0,0.0,72903.0,667,308
2021-04-16,1.0,0.0,156.0,524.0,1.0,72903.0,949,345
2021-04-15,2.0,0.0,43.0,313.0,,72903.0,1499,392
2021-04-14,1.0,0.0,28.0,778.0,,72903.0,1725,409
2021-04-13,2.0,0.0,25.0,243.0,,72903.0,1031,390
2021-04-12,4.0,0.0,14.0,146.0,,72903.0,1456,186
2021-04-11,0.0,0.0,103.0,163.0,,72903.0,1548,156
2021-04-10,1.0,0.0,91.0,1059.0,,72903.0,777,424
2021-04-09,1.0,0.0,26.0,944.0,,72903.0,992,390
2021-04-08,0.0,0.0,74.0,923.0,,72903.0,1708,546
2021-04-07,2.0,0.0,68.0,1029.0,,72903.0,1738,431
2021-04-06,2.0,0.0,44.0,146.0,,72903.0,1009,279
2021-04-05,5.0,0.0,13.0,140.0,,72903.0,1434,136
2021-04-04,5.0,0.0,153.0,162.0,,72903.0,1339,174
2021-04-03,4.0,0.0,144.0,782.0,,72903.0,503,218
2021-04-02,2.0,0.0,134.0,1068.0,,72903.0,868,452
2021-04-01,6.0,1.0,83.0,318.0,,72903.0,1630,432
2021-03-31,6.0,0.0,285.0,149.0,,72903.0,2424,445
2021-03-30,3.0,1.0,103.0,133.0,,72903.0,777,361
2021-03-29,5.0,0.0,284.0,170.0,,72903.0,639,209
2021-03-28,6.0,0.0,353.0,80.0,,72903.0,4055,235
2021-03-27,2.0,0.0,1092.0,297.0,,72903.0,557,288
2021-03-26,2.0,0.0,538.0,388.0,,72903.0,1143,475
2021-03-25,3.0,0.0,267.0,171.0,,72903.0,2098,515
2021-03-24,3.0,0.0,312.0,115.0,,72903.0,3039,467
2021-03-23,1.0,0.0,289.0,116.0,,72903.0,1262,546
2021-03-22,5.0,0.0,287.0,55.0,,72903.0,1928,242
2021-03-21,3.0,0.0,561.0,19.0,,72903.0,3009,262
2021-03-20,10.0,0.0,1319.0,33.0,,72903.0,659,365
2021-03-19,6.0,0.0,1647.0,80.0,,72903.0,1398,475
2021-03-18,9.0,0.0,823.0,56.0,,72903.0,1991,467
2021-03-17,18.0,0.0,583.0,57.0,,72903.0,2432,511
2021-03-16,14.0,1.0,617.0,25.0,,72903.0,2320,463
2021-03-15,13.0,0.0,390.0,12.0,,72903.0,2590,195
2021-03-14,3.0,0.0,287.0,20.0,,72903.0,1474,303
2021-03-13,10.0,0.0,1095.0,13.0,,72903.0,664,343
2021-03-12,13.0,0.0,196.0,20.0,,72903.0,2156,363
2021-03-11,11.0,1.0,81.0,13.0,,72903.0,2184,395
2021-03-10,15.0,2.0,358.0,84.0,,72903.0,2423,592
2021-03-09,13.0,0.0,293.0,93.0,,72903.0,2725,443
2021-03-08,10.0,1.0,167.0,62.0,,72903.0,2587,134
2021-03-07,6.0,0.0,188.0,2.0,,72903.0,1178,150
2021-03-06,4.0,1.0,447.0,0.0,,72903.0,647,363
2021-03-05,3.0,0.0,360.0,5.0,,72903.0,1526,428
2021-03-04,5.0,1.0,403.0,42.0,,72903.0,1789,379
2021-03-03,16.0,0.0,147.0,111.0,,72903.0,1611,518
2021-03-02,12.0,0.0,287.0,97.0,,72903.0,956,397
2021-03-01,8.0,0.0,224.0,54.0,,72903.0,1300,226
2021-02-28,10.0,0.0,512.0,25.0,,72903.0,1002,237
2021-02-27,7.0,0.0,1392.0,28.0,,72903.0,707,424
2021-02-26,12.0,0.0,696.0,22.0,,72903.0,1091,427
2021-02-25,15.0,1.0,949.0,23.0,,72903.0,1414,464
2021-02-24,19.0,0.0,979.0,19.0,,72903.0,1371,376
2021-02-23,18.0,1.0,281.0,12.0,,72903.0,1163,488
2021-02-22,22.0,0.0,357.0,12.0,,72903.0,1316,159
2021-02-21,12.0,2.0,272.0,12.0,,72903.0,1196,379
2021-02-20,18.0,1.0,473.0,14.0,,72903.0,692,312
2021-02-19,23.0,1.0,518.0,7.0,,72903.0,1099,437
2021-02-18,14.0,1.0,633.0,9.0,,72903.0,974,348
