date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,92.0,0.0,13.0,8.0,43.0,83903.0,2212,146
2022-01-23,117.0,0.0,10.0,11.0,15.0,83903.0,2028,215
2022-01-22,115.0,0.0,24.0,46.0,96.0,83903.0,1928,476
2022-01-21,132.0,0.0,22.0,32.0,87.0,83903.0,2504,673
2022-01-20,108.0,0.0,56.0,179.0,97.0,83903.0,2647,630
2022-01-19,131.0,0.0,27.0,67.0,47.0,83903.0,2834,761
2022-01-18,157.0,0.0,20.0,40.0,116.0,83903.0,2745,829
2022-01-17,177.0,1.0,23.0,14.0,71.0,83903.0,2626,337
2022-01-16,96.0,0.0,26.0,20.0,31.0,83903.0,2186,352
2022-01-15,91.0,0.0,20.0,51.0,181.0,83903.0,2113,771
2022-01-14,95.0,1.0,42.0,47.0,163.0,83903.0,2652,783
2022-01-13,86.0,0.0,32.0,37.0,189.0,83903.0,3199,1151
2022-01-12,135.0,0.0,49.0,108.0,274.0,83903.0,2931,839
2022-01-11,136.0,0.0,37.0,83.0,448.0,83903.0,2625,739
2022-01-10,160.0,0.0,36.0,41.0,144.0,83903.0,3064,830
2022-01-09,92.0,0.0,7.0,7.0,65.0,83903.0,2806,967
2022-01-08,93.0,1.0,27.0,52.0,470.0,83903.0,2320,861
2022-01-07,118.0,0.0,25.0,49.0,577.0,83903.0,2791,960
2022-01-06,145.0,0.0,33.0,33.0,605.0,83903.0,3536,1427
2022-01-05,198.0,0.0,37.0,51.0,652.0,83903.0,3052,903
2022-01-04,289.0,0.0,36.0,49.0,818.0,83903.0,4072,1050
2022-01-03,213.0,2.0,3.0,0.0,43.0,83903.0,2870,912
2022-01-02,126.0,0.0,23.0,18.0,92.0,83903.0,1997,661
2022-01-01,114.0,0.0,16.0,7.0,39.0,83903.0,2137,902
2021-12-31,159.0,0.0,29.0,34.0,466.0,83903.0,2851,653
2021-12-30,211.0,0.0,38.0,57.0,648.0,83903.0,2587,829
2021-12-29,238.0,0.0,26.0,37.0,531.0,83903.0,2334,513
2021-12-28,144.0,0.0,15.0,34.0,323.0,83903.0,2116,605
2021-12-27,125.0,0.0,0.0,8.0,37.0,83903.0,2096,523
2021-12-26,102.0,0.0,19.0,4.0,64.0,83903.0,2230,878
2021-12-25,56.0,0.0,9.0,3.0,62.0,83903.0,2310,981
2021-12-24,112.0,0.0,9.0,20.0,249.0,83903.0,2862,950
2021-12-23,123.0,0.0,36.0,57.0,1413.0,83903.0,2483,665
2021-12-22,111.0,0.0,31.0,51.0,1387.0,83903.0,2949,978
2021-12-21,110.0,1.0,35.0,69.0,1695.0,83903.0,2369,629
2021-12-20,91.0,0.0,35.0,37.0,1007.0,83903.0,2846,919
2021-12-19,88.0,0.0,15.0,39.0,469.0,83903.0,2427,888
2021-12-18,71.0,0.0,40.0,44.0,1229.0,83903.0,2409,735
2021-12-17,114.0,0.0,35.0,63.0,1321.0,83903.0,2784,904
2021-12-16,94.0,0.0,57.0,72.0,1330.0,83903.0,2984,1018
2021-12-15,110.0,0.0,31.0,73.0,1088.0,83903.0,2418,689
2021-12-14,103.0,0.0,61.0,65.0,1082.0,83903.0,2371,879
2021-12-13,96.0,0.0,87.0,55.0,242.0,83903.0,2469,767
2021-12-12,48.0,0.0,4.0,6.0,245.0,83903.0,2207,847
2021-12-11,58.0,0.0,26.0,51.0,538.0,83903.0,1746,820
2021-12-10,75.0,0.0,21.0,39.0,783.0,83903.0,2314,1038
2021-12-09,74.0,0.0,36.0,43.0,818.0,83903.0,2227,760
2021-12-08,78.0,0.0,19.0,46.0,837.0,83903.0,2101,751
2021-12-07,78.0,1.0,62.0,38.0,869.0,83903.0,2227,1018
2021-12-06,96.0,0.0,2.0,4.0,103.0,83903.0,2465,975
2021-12-05,81.0,0.0,18.0,30.0,206.0,83903.0,1835,659
2021-12-04,62.0,0.0,26.0,76.0,660.0,83903.0,1973,1183
2021-12-03,98.0,0.0,19.0,35.0,827.0,83903.0,1882,765
2021-12-02,99.0,0.0,45.0,48.0,1054.0,83903.0,2265,911
2021-12-01,131.0,0.0,37.0,51.0,923.0,83903.0,2381,1084
2021-11-30,130.0,0.0,19.0,38.0,948.0,83903.0,2313,1093
2021-11-29,134.0,0.0,4.0,4.0,111.0,83903.0,2092,693
2021-11-28,109.0,0.0,7.0,22.0,199.0,83903.0,2202,902
2021-11-27,74.0,0.0,21.0,31.0,536.0,83903.0,1468,781
2021-11-26,79.0,0.0,14.0,37.0,692.0,83903.0,1631,725
2021-11-25,93.0,0.0,28.0,36.0,1036.0,83903.0,2171,976
2021-11-24,113.0,0.0,30.0,44.0,669.0,83903.0,2413,1235
2021-11-23,117.0,0.0,28.0,43.0,636.0,83903.0,1494,537
2021-11-22,109.0,0.0,6.0,8.0,72.0,83903.0,1798,527
2021-11-21,74.0,0.0,0.0,7.0,112.0,83903.0,1780,741
2021-11-20,81.0,0.0,27.0,33.0,420.0,83903.0,1654,1021
2021-11-19,86.0,0.0,30.0,33.0,767.0,83903.0,1777,886
2021-11-18,91.0,0.0,22.0,29.0,678.0,83903.0,2152,1029
2021-11-17,82.0,1.0,16.0,21.0,476.0,83903.0,1977,885
2021-11-16,100.0,0.0,302.0,51.0,505.0,83903.0,1300,385
2021-11-15,95.0,0.0,109.0,6.0,105.0,83903.0,1826,510
2021-11-14,63.0,1.0,5.0,0.0,138.0,83903.0,1756,776
2021-11-13,58.0,0.0,30.0,31.0,350.0,83903.0,1223,604
2021-11-12,64.0,0.0,16.0,33.0,533.0,83903.0,1765,857
2021-11-11,84.0,0.0,27.0,36.0,535.0,83903.0,2020,835
2021-11-10,95.0,1.0,61.0,26.0,365.0,83903.0,1935,781
2021-11-09,76.0,0.0,226.0,29.0,350.0,83903.0,1459,586
2021-11-08,73.0,0.0,11.0,13.0,79.0,83903.0,1686,391
2021-11-07,45.0,0.0,0.0,3.0,15.0,83903.0,1489,516
2021-11-06,37.0,0.0,28.0,23.0,281.0,83903.0,1304,687
2021-11-05,61.0,2.0,100.0,32.0,544.0,83903.0,1576,736
2021-11-04,37.0,0.0,28.0,45.0,561.0,83903.0,1981,883
2021-11-03,64.0,0.0,15.0,20.0,421.0,83903.0,1696,627
2021-11-02,55.0,0.0,175.0,30.0,405.0,83903.0,1817,936
2021-11-01,70.0,0.0,10.0,14.0,69.0,83903.0,1701,430
2021-10-31,32.0,0.0,3.0,2.0,4.0,83903.0,1500,562
2021-10-30,35.0,1.0,33.0,49.0,285.0,83903.0,1151,596
2021-10-29,55.0,0.0,29.0,46.0,526.0,83903.0,1712,902
2021-10-28,50.0,0.0,34.0,23.0,432.0,83903.0,1595,722
2021-10-27,56.0,0.0,22.0,42.0,307.0,83903.0,1819,996
2021-10-26,34.0,0.0,62.0,38.0,505.0,83903.0,1290,523
2021-10-25,65.0,0.0,4.0,1.0,68.0,83903.0,1462,414
2021-10-24,41.0,0.0,5.0,3.0,21.0,83903.0,1249,515
2021-10-23,30.0,0.0,21.0,41.0,400.0,83903.0,1430,791
2021-10-22,26.0,0.0,39.0,40.0,529.0,83903.0,1676,911
2021-10-21,63.0,0.0,21.0,54.0,404.0,83903.0,1889,758
2021-10-20,41.0,0.0,310.0,42.0,359.0,83903.0,1734,776
2021-10-19,40.0,2.0,29.0,51.0,305.0,83903.0,1441,560
2021-10-18,54.0,0.0,40.0,6.0,187.0,83903.0,1637,408
2021-10-17,35.0,0.0,4.0,2.0,2.0,83903.0,1513,519
2021-10-16,22.0,0.0,34.0,51.0,227.0,83903.0,1488,913
2021-10-15,37.0,0.0,32.0,68.0,529.0,83903.0,1665,905
