msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004260,E06000059,9457,373288,8,3986,0.002007024586051179,18.980431510286,female,0-4,266,0.028127313101406367,5.645220893408202e-05
E02004260,E06000059,9457,373288,8,3986,0.002007024586051179,18.980431510286,male,0-4,258,0.02728137887279264,5.475439813907203e-05
E02004268,E06000059,9736,373288,9,4894,0.0018389865140988966,17.90437270126686,female,0-4,175,0.017974527526705013,3.305491371890991e-05
E02004268,E06000059,9736,373288,9,4894,0.0018389865140988966,17.90437270126686,male,0-4,190,0.0195152013147083,3.5888192037673624e-05
E02004259,E06000059,7300,373288,9,3056,0.0029450261780104713,21.49869109947644,female,0-4,134,0.018356164383561645,5.405938463745249e-05
E02004259,E06000059,7300,373288,9,3056,0.0029450261780104713,21.49869109947644,male,0-4,118,0.016164383561643837,4.760453274044324e-05
E02004257,E06000059,8637,373288,12,3600,0.0033333333333333335,28.790000000000003,female,0-4,281,0.03253444483038092,0.00010844814943460307
E02004257,E06000059,8637,373288,12,3600,0.0033333333333333335,28.790000000000003,male,0-4,322,0.03728146347111266,0.00012427154490370887
E02004284,E06000059,9565,373288,11,4787,0.002297890119072488,21.97931898892835,female,0-4,260,0.027182435964453737,6.246225101503887e-05
E02004284,E06000059,9565,373288,11,4787,0.002297890119072488,21.97931898892835,male,0-4,252,0.026346053319393624,6.054033559919153e-05
E02006091,E07000189,9746,166526,10,3577,0.0027956388034665923,27.24629577858541,female,0-4,199,0.02041863328545044,5.70831235265598e-05
E02006091,E07000189,9746,166526,10,3577,0.0027956388034665923,27.24629577858541,male,0-4,220,0.022573363431151242,6.310697073288019e-05
E02006639,E06000054,8441,492240,1179,3079,0.38291653134134457,3232.1984410522896,female,0-4,142,0.016822651344627414,0.006441671300849536
E02006639,E06000054,8441,492240,1179,3079,0.38291653134134457,3232.1984410522896,male,0-4,177,0.02096907949295107,0.008029407184861745
E02006085,E07000189,6920,166526,9,2880,0.003125,21.625,female,0-4,197,0.02846820809248555,8.896315028901735e-05
E02006085,E07000189,6920,166526,9,2880,0.003125,21.625,male,0-4,252,0.03641618497109827,0.00011380057803468209
E02006638,E06000054,6277,492240,766,2713,0.2823442683376336,1772.274972355326,female,0-4,145,0.02310020710530508,0.006522211073595168
E02006638,E06000054,6277,492240,766,2713,0.2823442683376336,1772.274972355326,male,0-4,150,0.023896765971005256,0.006747114903719139
E02006641,E06000054,7918,492240,364,2422,0.15028901734104047,1189.9884393063585,female,0-4,140,0.017681232634503663,0.0026572950780178917
E02006641,E06000054,7918,492240,364,2422,0.15028901734104047,1189.9884393063585,male,0-4,153,0.019323061379136145,0.0029040439066909817
E02006637,E06000054,11160,492240,1022,4209,0.24281301971964836,2709.7933000712756,female,0-4,346,0.03100358422939068,0.007528073908870819
E02006637,E06000054,11160,492240,1022,4209,0.24281301971964836,2709.7933000712756,male,0-4,325,0.029121863799283155,0.007071167688968255
E02006640,E06000054,7280,492240,8,2480,0.0032258064516129032,23.483870967741936,female,0-4,164,0.022527472527472527,7.266926621765331e-05
E02006640,E06000054,7280,492240,8,2480,0.0032258064516129032,23.483870967741936,male,0-4,157,0.021565934065934066,6.95675292449486e-05
E02004135,E07000040,8263,140271,9,3363,0.0026761819803746653,22.11329170383586,female,0-4,109,0.01319133486627133,3.5302412666203375e-05
