msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006915,E08000003,9075,8,3788,0.0021119324181626186,19.165786694825766,female,0-4,445,0.049035812672176306,0.00010356032243331848
E02006915,E08000003,9075,8,3788,0.0021119324181626186,19.165786694825766,male,0-4,470,0.051790633608815424,0.00010937831807563974
E02001072,E08000003,8752,8,3285,0.0024353120243531205,21.31385083713851,female,0-4,301,0.034392138939670934,8.37555895030038e-05
E02001072,E08000003,8752,8,3285,0.0024353120243531205,21.31385083713851,male,0-4,305,0.03484917733089579,8.48686205927447e-05
E02005286,E07000125,7565,434,3503,0.12389380530973451,937.2566371681415,female,0-4,219,0.028949107732980834,0.0035866151173604573
E02005286,E07000125,7565,434,3503,0.12389380530973451,937.2566371681415,male,0-4,220,0.029081295439524125,0.003602992355339272
E02001032,E08000002,7699,10,3463,0.0028876696505919725,22.232168639907595,female,0-4,231,0.030003896609949343,8.664134164005008e-05
E02001032,E08000002,7699,10,3463,0.0028876696505919725,22.232168639907595,male,0-4,253,0.03286141057280166,9.489289798672152e-05
E02001002,E08000001,9668,27,4146,0.006512301013024602,62.96092619392185,female,0-4,367,0.037960281340504755,0.000247208778628468
E02001002,E08000001,9668,27,4146,0.006512301013024602,62.96092619392185,male,0-4,326,0.03371948696731485,0.00021959144913591438
E02001151,E08000005,9777,8,3806,0.0021019442984760903,20.550709406200735,female,0-4,328,0.033548123146159355,7.051628617164342e-05
E02001151,E08000005,9777,8,3806,0.0021019442984760903,20.550709406200735,male,0-4,302,0.03088882070164672,6.492658056047655e-05
E02000991,E08000001,7574,26,3219,0.00807704255980118,61.17552034793414,female,0-4,246,0.032479535252178504,0.00026233858855440853
E02000991,E08000001,7574,26,3219,0.00807704255980118,61.17552034793414,male,0-4,243,0.03208344335885926,0.0002591393374744768
E02001031,E08000002,6481,9,2730,0.0032967032967032967,21.365934065934066,female,0-4,179,0.027619194568739392,9.105228978705294e-05
E02001031,E08000002,6481,9,2730,0.0032967032967032967,21.365934065934066,male,0-4,225,0.03471686468137633,0.00011445120224629559
E02000988,E08000001,8580,25,3586,0.006971556051310652,59.8159509202454,female,0-4,318,0.03706293706293706,0.0002583863431604647
E02000988,E08000001,8580,25,3586,0.006971556051310652,59.8159509202454,male,0-4,292,0.034032634032634033,0.00023726041573225064
E02000986,E08000001,8650,38,3308,0.011487303506650543,99.3651753325272,female,0-4,241,0.027861271676300578,0.00032005088382691107
E02000986,E08000001,8650,38,3308,0.011487303506650543,99.3651753325272,male,0-4,244,0.028208092485549133,0.0003240349197251714
E02000993,E08000001,7292,34,3501,0.00971151099685804,70.81633818908882,female,0-4,276,0.03784969829950631,0.00036757776126341456
E02000993,E08000001,7292,34,3501,0.00971151099685804,70.81633818908882,male,0-4,318,0.043609434997257265,0.0004235135075426298
E02001019,E08000002,9005,203,3524,0.0576049943246311,518.7329738933031,female,0-4,270,0.029983342587451417,0.0017271902795836088
E02001019,E08000002,9005,203,3524,0.0576049943246311,518.7329738933031,male,0-4,244,0.027096057745696834,0.0015608682526607426
E02001018,E08000001,7679,21,2931,0.007164790174002047,55.018423746161716,female,0-4,201,0.02617528324000521,0.0001875404121597098
E02001018,E08000001,7679,21,2931,0.007164790174002047,55.018423746161716,male,0-4,254,0.033077223596822504,0.00023699136660978252
E02001016,E08000001,8336,26,3943,0.006593963986812072,54.96728379406543,female,0-4,326,0.03910748560460653,0.00025787335169154697
E02001016,E08000001,8336,26,3943,0.006593963986812072,54.96728379406543,male,0-4,323,0.03874760076775432,0.00025550028403794375
E02001003,E08000001,7285,19,2816,0.006747159090909091,49.15305397727273,female,0-4,162,0.022237474262182567,0.00015003977662694204
E02001003,E08000001,7285,19,2816,0.006747159090909091,49.15305397727273,male,0-4,144,0.019766643788606725,0.00013336869033505957
E02001017,E08000001,11014,29,4442,0.006528590724898694,71.90589824403422,female,0-4,337,0.030597421463591793,0.0001997580419730216
E02001017,E08000001,11014,29,4442,0.006528590724898694,71.90589824403422,male,0-4,343,0.031142182676593428,0.00020331456497550864
E02001135,E08000005,7698,9,3596,0.002502780867630701,19.266407119021135,female,0-4,308,0.04001039230969083,0.00010013724437909273
E02001135,E08000005,7698,9,3596,0.002502780867630701,19.266407119021135,male,0-4,344,0.044686931670563784,0.00011184159761820747
E02001006,E08000001,7934,22,3112,0.007069408740359897,56.088688946015424,female,0-4,391,0.049281572977060754,0.0003483915827427174
E02001006,E08000001,7934,22,3112,0.007069408740359897,56.088688946015424,male,0-4,441,0.055583564406352405,0.00039294293603462494
E02001315,E08000010,7637,8,3491,0.0022916069894013177,17.501002578057864,female,0-4,211,0.027628649993452926,6.33140074327194e-05
E02001315,E08000010,7637,8,3491,0.0022916069894013177,17.501002578057864,male,0-4,206,0.026973942647636508,6.181367550303411e-05
E02001023,E08000002,5765,13,2450,0.005306122448979592,30.589795918367347,female,0-4,157,0.02723330442324371,0.00014450324796006867
E02001023,E08000002,5765,13,2450,0.005306122448979592,30.589795918367347,male,0-4,184,0.03191673894189072,0.0001693541249977875
E02001012,E08000001,8037,26,3530,0.0073654390934844195,59.19603399433428,female,0-4,279,0.03471444568868981,0.0002556871353841176
E02001012,E08000001,8037,26,3530,0.0073654390934844195,59.19603399433428,male,0-4,315,0.03919372900335946,0.00028867902382077794
E02000998,E08000001,8810,26,3957,0.006570634318928481,57.88728834975992,female,0-4,369,0.04188422247446084,0.000275205909612328
E02000998,E08000001,8810,26,3957,0.006570634318928481,57.88728834975992,male,0-4,390,0.04426787741203178,0.00029086803454961497
E02000984,E08000001,7793,67,2751,0.024354780079970918,189.79680116321336,female,0-4,219,0.028102142948800205,0.0006844215112939344
E02000984,E08000001,7793,67,2751,0.024354780079970918,189.79680116321336,male,0-4,160,0.020531245989991016,0.000500033980854016
E02001028,E08000002,7336,11,3014,0.0036496350364963502,26.773722627737225,female,0-4,149,0.02031079607415485,7.412699297136807e-05
E02001028,E08000002,7336,11,3014,0.0036496350364963502,26.773722627737225,male,0-4,129,0.0175845147219193,6.417706102890256e-05
E02001024,E08000002,8217,20,3102,0.006447453255963894,52.97872340425532,female,0-4,216,0.02628696604600219,0.00016948398482270914
E02001024,E08000002,8217,20,3102,0.006447453255963894,52.97872340425532,male,0-4,226,0.02750395521479859,0.00017733046560153827
E02000989,E08000001,8196,30,3530,0.0084985835694051,69.6543909348442,female,0-4,179,0.021839921913128356,0.00018560840152800304
E02000989,E08000001,8196,30,3530,0.0084985835694051,69.6543909348442,male,0-4,196,0.023914104441190825,0.00020323601508094187
E02001000,E08000001,9203,38,4323,0.008790191996298867,80.89613694193848,female,0-4,334,0.036292513310876885,0.0003190181600308401
E02001000,E08000001,9203,38,4323,0.008790191996298867,80.89613694193848,male,0-4,326,0.03542323155492774,0.00031137700649716733
E02000992,E08000001,5964,10,2626,0.003808073115003808,22.711348057882713,female,0-4,170,0.028504359490274984,0.00010854668503531981
E02000992,E08000001,5964,10,2626,0.003808073115003808,22.711348057882713,male,0-4,164,0.02749832327297116,0.000104715625563485
E02000987,E08000001,7281,22,3398,0.006474396703943496,47.14008240141259,female,0-4,172,0.023623128691113857,0.0001529455065345806
E02000987,E08000001,7281,22,3398,0.006474396703943496,47.14008240141259,male,0-4,203,0.027880785606372752,0.000180511266433255
E02000996,E08000001,7975,31,4155,0.007460890493381468,59.50060168471721,female,0-4,311,0.038996865203761756,0.0002909513408704247
E02000996,E08000001,7975,31,4155,0.007460890493381468,59.50060168471721,male,0-4,332,0.04163009404388715,0.0003105975728906141
E02001309,E08000010,7876,13,3856,0.0033713692946058093,26.552904564315355,female,0-4,241,0.03059928897917725,0.00010316150330116811
E02001309,E08000010,7876,13,3856,0.0033713692946058093,26.552904564315355,male,0-4,261,0.03313864906043677,0.00011172262390707418
E02001001,E08000001,8422,23,3108,0.0074002574002574005,62.32496782496783,female,0-4,274,0.03253383994300641,0.000240758789797023
E02001001,E08000001,8422,23,3108,0.0074002574002574005,62.32496782496783,male,0-4,326,0.03870814533364996,0.0002864502389555821
E02001134,E08000005,6252,8,2570,0.0031128404669260703,19.461478599221792,female,0-4,164,0.026231605886116442,8.165480431475935e-05
E02001134,E08000005,6252,8,2570,0.0031128404669260703,19.461478599221792,male,0-4,190,0.030390275111964172,9.460007816953829e-05
E02001029,E08000002,7263,11,2972,0.0037012113055181696,26.881897711978468,female,0-4,242,0.03331956491807793,0.00012332275036973662
E02001029,E08000002,7263,11,2972,0.0037012113055181696,26.881897711978468,male,0-4,293,0.04034145669833402,0.00014931225561294557
