msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006639,E06000054,8570,10,2997,0.00333667000333667,28.59526192859526,female,0-4,170,0.019836639439906652,6.618831978614164e-05
E02006639,E06000054,8570,10,2997,0.00333667000333667,28.59526192859526,male,0-4,167,0.019486581096849476,6.502029061344502e-05
E02006651,E06000054,7259,24,2242,0.010704727921498661,77.70561998215878,female,0-4,148,0.020388483262157323,0.0002182531660534236
E02006651,E06000054,7259,24,2242,0.010704727921498661,77.70561998215878,male,0-4,146,0.020112963218074115,0.00021530379894459356
E02003027,E06000023,12094,15,3675,0.004081632653061225,49.36326530612245,female,0-4,458,0.037870018190838434,0.00015457150281974872
E02003027,E06000023,12094,15,3675,0.004081632653061225,49.36326530612245,male,0-4,487,0.04026790143872995,0.00016435878138257125
E02003108,E06000025,9825,12,3402,0.003527336860670194,34.65608465608465,female,0-4,231,0.02351145038167939,8.293280557911601e-05
E02003108,E06000025,9825,12,3402,0.003527336860670194,34.65608465608465,male,0-4,261,0.026564885496183206,9.370329981017004e-05
E02003093,E06000025,6639,25,2238,0.011170688114387846,74.16219839142092,female,0-4,123,0.01852688657930411,0.00020695807170804413
E02003093,E06000025,6639,25,2238,0.011170688114387846,74.16219839142092,male,0-4,125,0.01882813676758548,0.00021032324360573592
E02003101,E06000025,10946,9,3084,0.0029182879377431907,31.943579766536967,female,0-4,388,0.035446738534624524,0.00010344378949793149
E02003101,E06000025,10946,9,3084,0.0029182879377431907,31.943579766536967,male,0-4,430,0.03928375662342408,0.00011464131310337766
E02003013,E06000023,12087,8,5372,0.0014892032762472078,18.0,female,0-4,444,0.036733680814097794,5.4703917816973635e-05
E02003013,E06000023,12087,8,5372,0.0014892032762472078,18.0,male,0-4,494,0.04087035658145115,6.086426892248868e-05
E02003090,E06000025,6901,32,2501,0.012794882047181128,88.29748100759696,female,0-4,140,0.020286914939863787,0.00025956868375675375
E02003090,E06000025,6901,32,2501,0.012794882047181128,88.29748100759696,male,0-4,153,0.022170699898565426,0.0002836714901055952
E02003106,E06000025,12249,13,3518,0.003695281409891984,45.263501989766915,female,0-4,309,0.025226549106049472,9.321919794731187e-05
E02003106,E06000025,12249,13,3518,0.003695281409891984,45.263501989766915,male,0-4,364,0.02971671156829129,0.00010981161182142887
E02003091,E06000025,6557,28,2187,0.012802926383173296,83.9487882944673,female,0-4,150,0.022876315388134817,0.00029288378183254453
E02003091,E06000025,6557,28,2187,0.012802926383173296,83.9487882944673,male,0-4,173,0.026384017080982158,0.00033779262838020134
E02003024,E06000023,9138,8,3471,0.0023048112935753384,21.061365600691442,female,0-4,321,0.03512803676953381,8.096349586755127e-05
E02003024,E06000023,9138,8,3471,0.0023048112935753384,21.061365600691442,male,0-4,309,0.03381483913328956,7.793682312483909e-05
E02003099,E06000025,7286,8,2726,0.00293470286133529,21.382245047688922,female,0-4,221,0.030332143837496568,8.901582931033476e-05
E02003099,E06000025,7286,8,2726,0.00293470286133529,21.382245047688922,male,0-4,251,0.03444962942629701,0.00010109942604929424
E02003096,E06000025,6502,8,2139,0.0037400654511453952,24.31790556334736,female,0-4,229,0.0352199323285143,0.00013172485209355514
E02003096,E06000025,6502,8,2139,0.0037400654511453952,24.31790556334736,male,0-4,204,0.031374961550292214,0.00011734440972526308
E02003097,E06000025,6200,18,2183,0.008245533669262483,51.1223087494274,female,0-4,143,0.023064516129032257,0.00019017924430718308
E02003097,E06000025,6200,18,2183,0.008245533669262483,51.1223087494274,male,0-4,163,0.026290322580645162,0.00021677774001448142
E02006890,E06000023,8805,10,3665,0.002728512960436562,24.024556616643927,female,0-4,474,0.05383304940374787,0.0001468841729979478
E02006890,E06000023,8805,10,3665,0.002728512960436562,24.024556616643927,male,0-4,452,0.051334469051675186,0.00014006676412462533
E02003033,E06000023,9011,11,2031,0.0054160512063023145,48.80403741999016,female,0-4,129,0.014315836200199756,7.753530192131824e-05
E02003033,E06000023,9011,11,2031,0.0054160512063023145,48.80403741999016,male,0-4,147,0.016313394739762514,8.835418125917659e-05
E02003070,E06000024,13347,9,4866,0.0018495684340320592,24.686189889025894,female,0-4,542,0.04060837641417547,7.510797117295093e-05
E02003070,E06000024,13347,9,4866,0.0018495684340320592,24.686189889025894,male,0-4,545,0.04083314602532404,7.552369795066099e-05
E02003084,E06000024,9938,9,5045,0.00178394449950446,17.728840436075323,female,0-4,292,0.02938216945059368,5.241615957489457e-05
E02003084,E06000024,9938,9,5045,0.00178394449950446,17.728840436075323,male,0-4,286,0.02877842624270477,5.1339115200067975e-05
E02006652,E06000054,9667,8,2896,0.0027624309392265192,26.704419889502763,female,0-4,267,0.02761973725043964,7.629761671392165e-05
E02006652,E06000054,9667,8,2896,0.0027624309392265192,26.704419889502763,male,0-4,279,0.028861073756077375,7.972672308308667e-05
E02003113,E06000025,10267,111,3609,0.030756442227763924,315.7763923524522,female,0-4,231,0.022499269504236877,0.0006919974826739522
E02003113,E06000025,10267,111,3609,0.030756442227763924,315.7763923524522,male,0-4,268,0.026103048602318105,0.0008028369063057106
E02004662,E07000082,6262,1506,2074,0.7261330761812922,4547.045323047251,female,0-4,157,0.02507186202491217,0.018205508297742395
E02004662,E07000082,6262,1506,2074,0.7261330761812922,4547.045323047251,male,0-4,166,0.026509102523155543,0.019249136161944187
E02003095,E06000025,7013,9,2259,0.00398406374501992,27.9402390438247,female,0-4,154,0.02195921859403964,8.748692666948063e-05
E02003095,E06000025,7013,9,2259,0.00398406374501992,27.9402390438247,male,0-4,136,0.019392556680450593,7.726118199382706e-05
