msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02003859,E06000049,11863,375722,14,5235,0.0026743075453677175,31.725310410697233,female,0-4,276,0.02326561578015679,6.221941182849953e-05
E02003859,E06000049,11863,375722,14,5235,0.0026743075453677175,31.725310410697233,male,0-4,302,0.025457304223215037,6.808066076886543e-05
E02003878,E06000050,8194,333949,8,3730,0.0021447721179624667,17.57426273458445,female,0-4,229,0.027947278496460826,5.9940543692141186e-05
E02003878,E06000050,8194,333949,8,3730,0.0021447721179624667,17.57426273458445,male,0-4,208,0.02538442762997315,5.4443812611202476e-05
E02002610,E06000007,12857,207781,19,5010,0.0037924151696606787,48.75908183632735,female,0-4,408,0.031733685929843665,0.00012034731190958676
E02002610,E06000007,12857,207781,19,5010,0.0037924151696606787,48.75908183632735,male,0-4,384,0.0298669985222058,0.00011326805826784636
E02002591,E06000007,6428,207781,10,3029,0.003301419610432486,21.22152525586002,female,0-4,136,0.021157436216552583,6.98495748318012e-05
E02002591,E06000007,6428,207781,10,3029,0.003301419610432486,21.22152525586002,male,0-4,167,0.025980087118855008,8.577116909493235e-05
E02001351,E08000012,8681,480873,15,4770,0.0031446540880503146,27.29874213836478,female,0-4,294,0.033867066006220484,0.00010650020756673108
E02001351,E08000012,8681,480873,15,4770,0.0031446540880503146,27.29874213836478,male,0-4,303,0.03490381292477825,0.00010976041800244735
E02001390,E08000012,9098,480873,25,4471,0.005591590248266607,50.872288078729596,female,0-4,304,0.033413937129039346,0.00018683704500692993
E02001390,E08000012,9098,480873,25,4471,0.005591590248266607,50.872288078729596,male,0-4,325,0.03572213673334799,0.00019974355140543496
E02001397,E08000012,7572,480873,17,3768,0.004511677282377919,34.16242038216561,female,0-4,165,0.021790808240887482,9.83130945050656e-05
E02001397,E08000012,7572,480873,17,3768,0.004511677282377919,34.16242038216561,male,0-4,198,0.026148969889064975,0.00011797571340607871
E02003798,E06000050,6025,333949,59,3169,0.01861786052382455,112.17260965604291,female,0-4,233,0.03867219917012448,0.0007199936102989411
E02003798,E06000050,6025,333949,59,3169,0.01861786052382455,112.17260965604291,male,0-4,254,0.04215767634854772,0.0007848857382657985
E02002580,E06000006,7696,126719,9,4715,0.0019088016967126194,14.690137857900318,female,0-4,282,0.036642411642411644,6.994309751467758e-05
E02002580,E06000006,7696,126719,9,4715,0.0019088016967126194,14.690137857900318,male,0-4,322,0.04183991683991684,7.986410425434816e-05
E02001502,E08000015,8976,321700,3594,4251,0.8454481298517996,7588.742413549753,female,0-4,270,0.030080213903743314,0.025431260590461885
E02001502,E08000015,8976,321700,3594,4251,0.8454481298517996,7588.742413549753,male,0-4,319,0.03553921568627451,0.030046563438360523
E02001442,E08000014,6085,274089,10,2924,0.003419972640218878,20.810533515731873,female,0-4,121,0.019884963023829087,6.800602949325953e-05
E02001442,E08000014,6085,274089,10,2924,0.003419972640218878,20.810533515731873,male,0-4,134,0.022021364009860312,7.531246241402295e-05
E02001329,E08000011,7389,147262,11,4256,0.0025845864661654134,19.09750939849624,female,0-4,216,0.029232643118148598,7.555429377341037e-05
E02001329,E08000011,7389,147262,11,4256,0.0025845864661654134,19.09750939849624,male,0-4,244,0.03302205981864934,8.53483688921858e-05
E02001376,E08000012,8831,480873,24,4300,0.005581395348837209,49.289302325581396,female,0-4,327,0.03702864907711471,0.00020667152973273325
E02001376,E08000012,8831,480873,24,4300,0.005581395348837209,49.289302325581396,male,0-4,361,0.04087872268146303,0.0002281603126407239
E02001490,E08000015,8403,321700,3326,3927,0.8469569646040235,7116.979373567609,female,0-4,208,0.024753064381768417,0.020964780273430548
E02001490,E08000015,8403,321700,3326,3927,0.8469569646040235,7116.979373567609,male,0-4,266,0.031655361180530764,0.026810728618906373
E02001441,E08000014,6482,274089,10,2884,0.0034674063800277394,22.47572815533981,female,0-4,114,0.017587164455414996,6.098184623930304e-05
E02001441,E08000014,6482,274089,10,2884,0.0034674063800277394,22.47572815533981,male,0-4,107,0.01650725084850355,5.723734690881952e-05
E02001342,E08000011,7151,147262,13,3826,0.003397804495556717,24.297699947726084,female,0-4,150,0.020976087260523003,7.127264359299504e-05
E02001342,E08000011,7151,147262,13,3826,0.003397804495556717,24.297699947726084,male,0-4,168,0.023493217731785764,7.982536082415445e-05
E02001497,E08000015,8049,321700,3353,3962,0.8462897526501767,6811.786219081272,female,0-4,269,0.03342030065846689,0.028283257977748482
E02001497,E08000015,8049,321700,3353,3962,0.8462897526501767,6811.786219081272,male,0-4,274,0.0340414958379923,0.028808969092576523
E02001436,E08000014,8821,274089,14,4171,0.003356509230400384,29.607767921361784,female,0-4,271,0.030722140346899445,0.00010311914765202404
E02001436,E08000014,8821,274089,14,4171,0.003356509230400384,29.607767921361784,male,0-4,287,0.03253599365151343,0.00010920736301155312
E02003841,E06000050,7889,333949,2976,3938,0.755713560182834,5961.8242762823775,female,0-4,211,0.026746102167575104,0.020212392090071994
E02003841,E06000050,7889,333949,2976,3938,0.755713560182834,5961.8242762823775,male,0-4,208,0.026365825833438966,0.019925012107748698
E02001366,E08000012,9071,480873,26,4835,0.005377456049638056,48.778903826266806,female,0-4,263,0.028993495755704993,0.00015591124915167112
E02001366,E08000012,9071,480873,26,4835,0.005377456049638056,48.778903826266806,male,0-4,296,0.032631462903759234,0.0001754742576003599
E02001499,E08000015,6703,321700,2481,2989,0.8300434928069589,5563.781532285046,female,0-4,135,0.020140235715351337,0.016717271599125682
E02001499,E08000015,6703,321700,2481,2989,0.8300434928069589,5563.781532285046,male,0-4,146,0.021781291958824407,0.01807941965535074
E02003844,E06000050,6668,333949,2532,3414,0.7416520210896309,4945.335676625659,female,0-4,150,0.022495500899820036,0.01668383370777514
E02003844,E06000050,6668,333949,2532,3414,0.7416520210896309,4945.335676625659,male,0-4,145,0.021745650869826036,0.01612770591751597
E02003846,E06000050,6771,333949,186,3437,0.054116962467267965,366.4259528658714,female,0-4,272,0.04017131885984345,0.002173949754998802
E02003846,E06000050,6771,333949,186,3437,0.054116962467267965,366.4259528658714,male,0-4,229,0.03382070595185349,0.0018302738746129616
E02001399,E08000012,7215,480873,12,2994,0.004008016032064128,28.917835671342683,female,0-4,183,0.025363825363825365,0.00010165861869268683
E02001399,E08000012,7215,480873,12,2994,0.004008016032064128,28.917835671342683,male,0-4,234,0.032432432432432434,0.0001299897091480258
E02003805,E06000050,6242,333949,49,2464,0.019886363636363636,124.13068181818181,female,0-4,114,0.018263377122717077,0.0003631921586903964
E02003805,E06000050,6242,333949,49,2464,0.019886363636363636,124.13068181818181,male,0-4,125,0.020025632809996797,0.00039823701610789086
E02001477,E08000015,7477,321700,3527,4155,0.8488567990373045,6346.902286401925,female,0-4,322,0.04306540056172262,0.03655635807008319
E02001477,E08000015,7477,321700,3527,4155,0.8488567990373045,6346.902286401925,male,0-4,344,0.04600775712184031,0.03905399744133112
E02003806,E06000050,6715,333949,37,2518,0.014694201747418586,98.6715647339158,female,0-4,235,0.034996276991809384,0.0005142423545261903
E02003806,E06000050,6715,333949,37,2518,0.014694201747418586,98.6715647339158,male,0-4,210,0.03127326880119136,0.0004595357210659573
E02003802,E06000050,8520,333949,63,3572,0.017637178051511757,150.26875699888018,female,0-4,193,0.022652582159624412,0.00039952762487579444
E02003802,E06000050,8520,333949,63,3572,0.017637178051511757,150.26875699888018,male,0-4,260,0.03051643192488263,0.0005382237433559925
E02003843,E06000050,5906,333949,205,3161,0.06485289465359063,383.02119582410626,female,0-4,156,0.026413816457839485,0.0017130124561395427
E02003843,E06000050,5906,333949,205,3161,0.06485289465359063,383.02119582410626,male,0-4,167,0.028276329156789706,0.0018338017959955361
E02001508,E08000015,8247,321700,3204,3928,0.8156822810590632,6726.931771894094,female,0-4,261,0.031647871953437615,0.025814608385645144
