msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004261,E06000059,10400,8,5124,0.00156128024980484,16.237314597970336,female,0-4,324,0.031153846153846153,4.8639884705458476e-05
E02004261,E06000059,10400,8,5124,0.00156128024980484,16.237314597970336,male,0-4,308,0.029615384615384616,4.623791509037411e-05
E02003179,E06000058,6567,8,3437,0.0023276112889147513,15.285423334303172,female,0-4,189,0.028780264961169484,6.698926962157576e-05
E02003179,E06000058,6567,8,3437,0.0023276112889147513,15.285423334303172,male,0-4,220,0.03350083752093802,7.797692760183421e-05
E02004277,E06000059,11372,9,5386,0.0016709988860007428,19.002599331600447,female,0-4,226,0.019873373197326766,3.3208384473810046e-05
E02004277,E06000059,11372,9,5386,0.0016709988860007428,19.002599331600447,male,0-4,297,0.026116778051354202,4.364110702974152e-05
E02004262,E06000059,7900,9,3428,0.0026254375729288216,20.74095682613769,female,0-4,144,0.018227848101265823,4.785607727870257e-05
E02004262,E06000059,7900,9,3428,0.0026254375729288216,20.74095682613769,male,0-4,161,0.02037974683544304,5.3505753068549404e-05
E02004259,E06000059,7300,8,3056,0.002617801047120419,19.10994764397906,female,0-4,134,0.018356164383561645,4.805278634440222e-05
E02004259,E06000059,7300,8,3056,0.002617801047120419,19.10994764397906,male,0-4,118,0.016164383561643837,4.2315140213727324e-05
E02004285,E06000059,7435,8,3429,0.0023330417031204435,17.346165062700496,female,0-4,169,0.02273032952252858,5.3030806701728975e-05
E02004285,E06000059,7435,8,3429,0.0023330417031204435,17.346165062700496,male,0-4,202,0.027168796234028243,6.338593463756955e-05
E02004272,E06000059,11641,20,5067,0.003947108742845865,45.94829287546872,female,0-4,263,0.022592560776565587,8.917529416445859e-05
E02004272,E06000059,11641,20,5067,0.003947108742845865,45.94829287546872,male,0-4,261,0.02242075423073619,8.849715504533724e-05
E02006086,E07000189,6994,86,2741,0.03137541043414812,219.43962057643193,female,0-4,191,0.02730912210466114,0.0008568349146300102
E02006086,E07000189,6994,86,2741,0.03137541043414812,219.43962057643193,male,0-4,201,0.028738919073491565,0.0009016953813645657
E02006091,E07000189,9746,108,3577,0.030192899077439196,294.2599944087224,female,0-4,199,0.02041863328545044,0.0006164977340868458
E02006091,E07000189,9746,108,3577,0.030192899077439196,294.2599944087224,male,0-4,220,0.022573363431151242,0.0006815552839151061
E02006639,E06000054,8441,103,3079,0.03345241961675869,282.3718739850601,female,0-4,142,0.016822651344627414,0.0005627583918469061
E02006639,E06000054,8441,103,3079,0.03345241961675869,282.3718739850601,male,0-4,177,0.02096907949295107,0.0007014664461753688
E02006085,E07000189,6920,94,2880,0.03263888888888889,225.86111111111111,female,0-4,197,0.02846820809248555,0.0009291706807964034
E02006085,E07000189,6920,94,2880,0.03263888888888889,225.86111111111111,male,0-4,252,0.03641618497109827,0.0011885838150289018
E02006638,E06000054,6277,84,2713,0.030962034647991153,194.34869148544047,female,0-4,145,0.02310020710530508,0.0007152294127702273
E02006638,E06000054,6277,84,2713,0.030962034647991153,194.34869148544047,male,0-4,150,0.023896765971005256,0.0007398924959692006
E02006641,E06000054,7918,38,2422,0.01568951279933939,124.22956234516928,female,0-4,140,0.017681232634503663,0.0002774099257271425
E02006641,E06000054,7918,38,2422,0.01568951279933939,124.22956234516928,male,0-4,153,0.019323061379136145,0.00030316941883037717
E02006637,E06000054,11160,89,4209,0.021145165122356854,235.9800427655025,female,0-4,346,0.03100358422939068,0.0006555759079153648
E02006637,E06000054,11160,89,4209,0.021145165122356854,235.9800427655025,male,0-4,325,0.029121863799283155,0.0006157866187066288
E02006640,E06000054,7280,23,2480,0.009274193548387096,67.51612903225806,female,0-4,164,0.022527472527472527,0.00020892414037575327
E02006640,E06000054,7280,23,2480,0.009274193548387096,67.51612903225806,male,0-4,157,0.021565934065934066,0.00020000664657922722
E02004135,E07000040,8263,15,3363,0.0044603033006244425,36.85548617305977,female,0-4,109,0.01319133486627133,5.88373544436723e-05
E02004135,E07000040,8263,15,3363,0.0044603033006244425,36.85548617305977,male,0-4,156,0.018879341643470895,8.420758984598972e-05
E02004133,E07000040,8893,39,3773,0.010336602173336868,91.92340312748476,female,0-4,211,0.023726526481502305,0.0002452516651944315
E02004133,E07000040,8893,39,3773,0.010336602173336868,91.92340312748476,male,0-4,227,0.025525694366355562,0.0002638489478632035
E02006691,E06000054,14223,233,5319,0.0438052265463433,623.0417371686408,female,0-4,459,0.032271672642902344,0.0014136679311517665
E02006691,E06000054,14223,233,5319,0.0438052265463433,623.0417371686408,male,0-4,466,0.032763833227870354,0.0014352271370734711
E02006080,E07000189,7151,88,2616,0.03363914373088685,240.55351681957185,female,0-4,189,0.026429869948258983,0.0008890781939781308
E02006080,E07000189,7151,88,2616,0.03363914373088685,240.55351681957185,male,0-4,196,0.027408754020416724,0.0009220070159773209
E02006642,E06000054,5708,14,1994,0.007021063189568706,40.07622868605817,female,0-4,124,0.021723896285914507,0.00015252484854704268
E02006642,E06000054,5708,14,1994,0.007021063189568706,40.07622868605817,male,0-4,150,0.026278906797477224,0.0001845058651778742
E02006694,E06000054,6061,47,2654,0.017709118311981915,107.33496608892239,female,0-4,100,0.01649892756970797,0.00029218146035277866
E02006694,E06000054,6061,47,2654,0.017709118311981915,107.33496608892239,male,0-4,125,0.02062365946213496,0.00036522682544097335
E02006079,E07000189,7711,109,3002,0.036309127248501,279.9796802131912,female,0-4,235,0.03047594345739852,0.0011065549090128045
E02006079,E07000189,7711,109,3002,0.036309127248501,279.9796802131912,male,0-4,243,0.03151342238360783,0.0011442248633621766
E02006693,E06000054,5977,53,2457,0.02157102157102157,128.92999592999593,female,0-4,153,0.025598126150242595,0.0005521777313646143
E02006693,E06000054,5977,53,2457,0.02157102157102157,128.92999592999593,male,0-4,149,0.024928894094027106,0.0005377417122439709
E02006692,E06000054,5759,51,2676,0.01905829596412556,109.7567264573991,female,0-4,218,0.03785379406146901,0.0007214288105885349
E02006692,E06000054,5759,51,2676,0.01905829596412556,109.7567264573991,male,0-4,262,0.045494009376627884,0.0008670382952944776
E02006082,E07000189,6634,75,2738,0.02739225712198685,181.72023374726078,female,0-4,176,0.026529996985227615,0.0007267164988648908
E02006082,E07000189,6634,75,2738,0.02739225712198685,181.72023374726078,male,0-4,154,0.023213747362074162,0.0006358769365067794
E02006695,E06000054,6365,34,2327,0.01461108723678556,92.99957026214008,female,0-4,91,0.014296936370777691,0.00020889378453220519
E02006695,E06000054,6365,34,2327,0.01461108723678556,92.99957026214008,male,0-4,128,0.020109976433621366,0.00029382862000134355
E02006665,E06000054,6682,14,2524,0.005546751188589541,37.06339144215531,female,0-4,150,0.022448368751870697,0.0001245155160563351
E02006665,E06000054,6682,14,2524,0.005546751188589541,37.06339144215531,male,0-4,121,0.018108350793175697,0.00010044251628544365
E02006643,E06000054,17089,8,6812,0.0011743981209630064,20.069289489136818,female,0-4,836,0.04892035812510972,5.7451976658966194e-05
E02006643,E06000054,17089,8,6812,0.0011743981209630064,20.069289489136818,male,0-4,853,0.04991515009655334,5.862025848097867e-05
E02004270,E06000059,7537,60,3150,0.01904761904761905,143.56190476190477,female,0-4,127,0.016850205652116226,0.0003209562981355472
E02004270,E06000059,7537,60,3150,0.01904761904761905,143.56190476190477,male,0-4,116,0.015390739020830569,0.0002931569337301061
E02004269,E06000059,9754,99,4315,0.02294322132097335,223.78818076477404,female,0-4,192,0.01968423210990363,0.0004516196938309292
E02004269,E06000059,9754,99,4315,0.02294322132097335,223.78818076477404,male,0-4,190,0.019479188025425465,0.0004469153220201903
E02004256,E06000059,9157,34,3628,0.009371554575523704,85.81532524807056,female,0-4,183,0.019984711149939938,0.0001872878112177392
E02004256,E06000059,9157,34,3628,0.009371554575523704,85.81532524807056,male,0-4,176,0.01922026864693677,0.0001801237965809951
E02004271,E06000059,9799,27,4499,0.006001333629695488,58.80706823738608,female,0-4,177,0.018063067659965303,0.00010840249540321476
E02004271,E06000059,9799,27,4499,0.006001333629695488,58.80706823738608,male,0-4,235,0.02398203898356975,0.00014392421706076533
E02004255,E06000059,7663,22,3557,0.006184987348889514,47.395558054540345,female,0-4,141,0.018400104397755447,0.00011380441291836375
E02004255,E06000059,7663,22,3557,0.006184987348889514,47.395558054540345,male,0-4,197,0.0257079472791335,0.0001590033286873593
E02004273,E06000059,7105,16,3039,0.0052648897663705166,37.40704179006252,female,0-4,100,0.014074595355383532,7.410119305236476e-05
E02004273,E06000059,7105,16,3039,0.0052648897663705166,37.40704179006252,male,0-4,99,0.013933849401829698,7.336018112184112e-05
E02004258,E06000059,10401,53,4822,0.010991289921194525,114.32040647034425,female,0-4,227,0.021824824536102298,0.00023988297395550014
E02004258,E06000059,10401,53,4822,0.010991289921194525,114.32040647034425,male,0-4,206,0.019805787905009135,0.00021769115698164334
E02006089,E07000189,6754,73,2959,0.024670496789455897,166.62453531598513,female,0-4,207,0.030648504589872668,0.000756113834086078
E02006089,E07000189,6754,73,2959,0.024670496789455897,166.62453531598513,male,0-4,238,0.035238377257921234,0.0008693482730071815
E02006075,E07000189,5503,78,1621,0.048118445404071564,264.7958050586058,female,0-4,112,0.020352534980919497,0.0009793323433138314
E02006075,E07000189,5503,78,1621,0.048118445404071564,264.7958050586058,male,0-4,108,0.019625658731600944,0.0009443561881954804
E02006690,E06000054,6624,105,2283,0.045992115637319315,304.6517739816031,female,0-4,139,0.020984299516908212,0.0009651123299497863
E02006690,E06000054,6624,105,2283,0.045992115637319315,304.6517739816031,male,0-4,146,0.022041062801932368,0.0010137151091558908
E02003935,E06000052,10271,36,3660,0.009836065573770493,101.02622950819674,female,0-4,393,0.038263070781812875,0.0003763580732637332
E02003935,E06000052,10271,36,3660,0.009836065573770493,101.02622950819674,male,0-4,363,0.035342225683964563,0.00034762844935047117
E02006687,E06000054,7713,135,2665,0.05065666041275797,390.71482176360223,female,0-4,277,0.03591339297290289,0.0018192525520982702
E02006687,E06000054,7713,135,2665,0.05065666041275797,390.71482176360223,male,0-4,284,0.03682095164008816,0.0018652264433065297
E02006682,E06000054,9844,179,3399,0.052662547808178875,518.4101206237128,female,0-4,223,0.02265339292970337,0.0011929853881779652
E02006682,E06000054,9844,179,3399,0.052662547808178875,518.4101206237128,male,0-4,223,0.02265339292970337,0.0011929853881779652
E02006679,E06000054,11207,176,3915,0.04495530012771392,503.81404853128987,female,0-4,351,0.03131971089497636,0.0014079870031968936
E02006679,E06000054,11207,176,3915,0.04495530012771392,503.81404853128987,male,0-4,321,0.028642812527884358,0.0012876462336928855
E02002991,E06000022,10521,152,2924,0.05198358413132695,546.9192886456908,female,0-4,143,0.013591863891265089,0.0007065538000931237
E02002991,E06000022,10521,152,2924,0.05198358413132695,546.9192886456908,male,0-4,138,0.01311662389506701,0.0006818491217681893
E02002996,E06000022,11877,118,2379,0.049600672551492225,589.1071878940731,female,0-4,140,0.01178748842300244,0.0005846673534738496
E02002996,E06000022,11877,118,2379,0.049600672551492225,589.1071878940731,male,0-4,130,0.010945524964216554,0.0005429053996542889
E02006081,E07000189,5348,58,504,0.11507936507936507,615.4444444444445,female,0-4,107,0.0200074794315632,0.002302448029822749
E02006081,E07000189,5348,58,504,0.11507936507936507,615.4444444444445,male,0-4,91,0.017015706806282723,0.0019581567356436467
E02006097,E07000189,6829,85,610,0.13934426229508196,951.5819672131147,female,0-4,211,0.03089764240738029,0.004305409187913646
E02006097,E07000189,6829,85,610,0.13934426229508196,951.5819672131147,male,0-4,184,0.026943915653829257,0.0037544800501237486
E02006098,E07000189,7341,72,896,0.08035714285714286,589.9017857142858,female,0-4,127,0.017300095354856288,0.0013901862338723803
E02006098,E07000189,7341,72,896,0.08035714285714286,589.9017857142858,male,0-4,162,0.022067838169186758,0.0017733084243096503
E02006059,E07000187,6605,103,1774,0.0580608793686584,383.49210822998873,female,0-4,127,0.01922785768357305,0.0011163863254836663
E02006059,E07000187,6605,103,1774,0.0580608793686584,383.49210822998873,male,0-4,117,0.017713853141559426,0.0010284818904062124
E02006096,E07000189,6893,82,581,0.14113597246127366,972.8502581755594,female,0-4,196,0.028434643841578414,0.004013151110171136
E02006096,E07000189,6893,82,581,0.14113597246127366,972.8502581755594,male,0-4,212,0.030755839257217466,0.004340755282430004
E02006093,E07000189,8743,113,812,0.13916256157635468,1216.6982758620688,female,0-4,208,0.023790460940180717,0.00331074148551776
E02006093,E07000189,8743,113,812,0.13916256157635468,1216.6982758620688,male,0-4,253,0.028937435662815966,0.004027007672288429
E02006072,E07000188,9455,158,539,0.29313543599257885,2771.595547309833,female,0-4,152,0.016076150185087255,0.00471248929358773
E02006072,E07000188,9455,158,539,0.29313543599257885,2771.595547309833,male,0-4,189,0.019989423585404547,0.005859608397947901
