msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006045,E06000051,10976,2404,4956,0.4850686037126715,5324.112994350283,female,0-4,256,0.023323615160349854,0.0113135534393626
E02006045,E06000051,10976,2404,4956,0.4850686037126715,5324.112994350283,male,0-4,230,0.02095481049562682,0.010164520668177336
E02006021,E06000051,8300,2568,3438,0.7469458987783595,6199.650959860383,female,0-4,139,0.016746987951807228,0.012509093967493008
E02006021,E06000051,8300,2568,3438,0.7469458987783595,6199.650959860383,male,0-4,150,0.018072289156626505,0.013499022267078786
E02003810,E06000050,8596,78,3590,0.021727019498607242,186.76545961002785,female,0-4,194,0.022568636575151232,0.0004903492069252914
E02003810,E06000050,8596,78,3590,0.021727019498607242,186.76545961002785,male,0-4,225,0.026174965100046535,0.0005687039771040751
E02006015,E06000051,10146,2983,4343,0.6868524061708496,6968.804513009441,female,0-4,255,0.025133057362507392,0.01726270092386819
E02006015,E06000051,10146,2983,4343,0.6868524061708496,6968.804513009441,male,0-4,292,0.02877981470530258,0.01976748497948828
E02006016,E06000051,8010,1941,3475,0.5585611510791367,4474.0748201438855,female,0-4,160,0.019975031210986267,0.011157276426050172
E02006016,E06000051,8010,1941,3475,0.5585611510791367,4474.0748201438855,male,0-4,180,0.02247191011235955,0.012551935979306443
E02003831,E06000049,9331,8,4103,0.0019497928345113332,18.19351693882525,female,0-4,220,0.02357732290215411,4.597089525158003e-05
E02003831,E06000049,9331,8,4103,0.0019497928345113332,18.19351693882525,male,0-4,217,0.023255813953488372,4.5344019407240305e-05
E02003837,E06000049,13463,9,5494,0.0016381507098653077,22.054423006916636,female,0-4,358,0.02659139864814677,4.356071857177302e-05
E02003837,E06000049,13463,9,5494,0.0016381507098653077,22.054423006916636,male,0-4,385,0.028596895194236055,4.68460241623816e-05
E02003840,E06000049,10356,73,4786,0.015252820727120768,157.9582114500627,female,0-4,168,0.016222479721900347,0.000247438574947498
E02003840,E06000049,10356,73,4786,0.015252820727120768,157.9582114500627,male,0-4,169,0.016319042101197372,0.0002489114236078997
E02006172,E07000195,9489,10,3647,0.002741979709350151,26.01864546202358,female,0-4,187,0.019707029191695646,5.403627417520057e-05
E02006172,E07000195,9489,10,3647,0.002741979709350151,26.01864546202358,male,0-4,198,0.020866266202971863,5.7214878538447664e-05
E02006027,E06000051,5432,1551,2238,0.693029490616622,3764.5361930294907,female,0-4,97,0.017857142857142856,0.012375526618153963
E02006027,E06000051,5432,1551,2238,0.693029490616622,3764.5361930294907,male,0-4,128,0.023564064801178203,0.016330591826017603
E02006039,E06000051,8045,2820,3599,0.783550986385107,6303.6676854681855,female,0-4,176,0.021876942200124302,0.01714169963999737
E02006039,E06000051,8045,2820,3599,0.783550986385107,6303.6676854681855,male,0-4,152,0.01889372280919826,0.01480419514363409
E02006173,E07000195,6912,232,2680,0.08656716417910448,598.3522388059702,female,0-4,89,0.012876157407407407,0.0011146524322830293
E02006173,E07000195,6912,232,2680,0.08656716417910448,598.3522388059702,male,0-4,105,0.015190972222222222,0.0013150393864013268
E02006040,E06000051,7718,2286,2909,0.785837057408044,6065.090409075284,female,0-4,145,0.018787250583052605,0.014763717714973618
E02006040,E06000051,7718,2286,2909,0.785837057408044,6065.090409075284,male,0-4,127,0.016455040165846074,0.012930980343459651
E02006199,E07000197,8071,21,3195,0.006572769953051643,53.04882629107981,female,0-4,162,0.02007186222277289,0.000131927732919634
E02006199,E07000197,8071,21,3195,0.006572769953051643,53.04882629107981,male,0-4,160,0.019824061454590508,0.00013029899547618173
E02006197,E07000197,9545,16,3710,0.00431266846361186,41.16442048517521,female,0-4,350,0.03666841278156103,0.0001581387074137403
E02006197,E07000197,9545,16,3710,0.00431266846361186,41.16442048517521,male,0-4,365,0.03823991618648507,0.00016491608058861486
E02002910,E06000019,8136,15,3418,0.004388531304856641,35.70509069631363,female,0-4,154,0.018928220255653883,8.306708713715864e-05
E02002910,E06000019,8136,15,3418,0.004388531304856641,35.70509069631363,male,0-4,194,0.02384464110127827,0.00010464295392603103
E02006178,E07000196,7962,8,3495,0.0022889842632331904,18.22489270386266,female,0-4,172,0.021602612408942477,4.944803984879537e-05
E02006178,E07000196,7962,8,3495,0.0022889842632331904,18.22489270386266,male,0-4,206,0.025872896257221802,5.922265237704562e-05
E02002134,E08000030,8989,16,3709,0.004313831221353465,38.7770288487463,female,0-4,307,0.034152853487595954,0.000147329645673102
E02002134,E08000030,8989,16,3709,0.004313831221353465,38.7770288487463,male,0-4,353,0.03927021915674714,0.00016940509746776874
E02006180,E07000196,6989,11,2908,0.003782668500687758,26.43707015130674,female,0-4,177,0.02532551151809987,9.579801468332138e-05
E02006180,E07000196,6989,11,2908,0.003782668500687758,26.43707015130674,male,0-4,179,0.025611675490055802,9.688047812607078e-05
E02006130,E07000192,7383,8,2958,0.002704530087897228,19.967545638945232,female,0-4,190,0.025734796153325207,6.960053050256986e-05
E02006130,E07000192,7383,8,2958,0.002704530087897228,19.967545638945232,male,0-4,193,0.02614113503995666,7.069948624734729e-05
E02006177,E07000196,9927,21,4267,0.004921490508554019,48.855636278415744,female,0-4,233,0.02347134078775058,0.00011551398090995129
E02006177,E07000196,9927,21,4267,0.004921490508554019,48.855636278415744,male,0-4,285,0.028709579933514657,0.0001412939251473653
E02002127,E08000030,9537,8,4278,0.0018700327255726976,17.834502103786818,female,0-4,465,0.048757470902799624,9.117806620439388e-05
E02002127,E08000030,9537,8,4278,0.0018700327255726976,17.834502103786818,male,0-4,431,0.045192408514207826,8.451128286901885e-05
E02006124,E07000192,7648,9,3170,0.0028391167192429023,21.713564668769717,female,0-4,260,0.03399581589958159,9.651808930480578e-05
E02006124,E07000192,7648,9,3170,0.0028391167192429023,21.713564668769717,male,0-4,264,0.034518828451882845,9.800298298641818e-05
E02006128,E07000192,8539,19,3575,0.005314685314685315,45.382097902097904,female,0-4,163,0.019088886286450404,0.00010145142362029585
E02006128,E07000192,8539,19,3575,0.005314685314685315,45.382097902097904,male,0-4,207,0.024241714486473828,0.00012883708398405672
E02006129,E07000192,8182,10,3384,0.002955082742316785,24.178486997635932,female,0-4,263,0.03214373013933024,9.498738220842268e-05
E02006129,E07000192,8182,10,3384,0.002955082742316785,24.178486997635932,male,0-4,282,0.03446590075776094,0.00010184958852766235
E02002153,E08000031,7334,9,3102,0.0029013539651837525,21.27852998065764,female,0-4,216,0.029451868011998908,8.545029403868155e-05
E02002153,E08000031,7334,9,3102,0.0029013539651837525,21.27852998065764,male,0-4,220,0.029997272975184074,8.703270689124973e-05
E02006122,E07000192,7161,11,2587,0.004252029377657518,30.44878237340549,female,0-4,187,0.026113671274961597,0.00011103609741962797
