msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001063,E08000003,14036,547627,8,3425,0.0023357664233576644,32.784817518248175,female,0-4,231,0.016457680250783698,3.844129693613711e-05
E02001063,E08000003,14036,547627,8,3425,0.0023357664233576644,32.784817518248175,male,0-4,305,0.021729837560558563,5.075582495896891e-05
E02002956,E06000021,9209,255833,8,4170,0.0019184652278177458,17.667146282973622,female,0-4,352,0.03822347703333695,7.333041157474715e-05
E02002956,E06000021,9209,255833,8,4170,0.0019184652278177458,17.667146282973622,male,0-4,321,0.034857204908241936,6.687233555538021e-05
E02002966,E06000021,10049,255833,12,3737,0.003211131924003211,32.26866470430827,female,0-4,256,0.025475171658871528,8.18041369832642e-05
E02002966,E06000021,10049,255833,12,3737,0.003211131924003211,32.26866470430827,male,0-4,280,0.027863469001890736,8.947327482544523e-05
E02002169,E08000031,8697,262008,16,3219,0.004970487729108419,43.22833178005592,female,0-4,211,0.02426123950787628,0.00012059019326685942
E02002169,E08000031,8697,262008,16,3219,0.004970487729108419,43.22833178005592,male,0-4,190,0.021846613774864895,0.00010858832569053692
E02006711,E07000235,8288,78113,11,2828,0.0038896746817538895,32.23762376237624,female,0-4,157,0.018943050193050193,7.368230273110047e-05
E02006711,E07000235,8288,78113,11,2828,0.0038896746817538895,32.23762376237624,male,0-4,143,0.017253861003861004,6.711190630921889e-05
E02002925,E06000019,11330,192107,9,4439,0.0020274836674926784,22.971389952692046,female,0-4,268,0.023654015887025596,4.7958130881556736e-05
E02002925,E06000019,11330,192107,9,4439,0.0020274836674926784,22.971389952692046,male,0-4,304,0.026831421006178288,5.440026786564645e-05
E02002927,E06000019,11832,192107,8,4519,0.0017703031644169065,20.946227041380837,female,0-4,202,0.01707234617985125,3.0223228466211554e-05
E02002927,E06000019,11832,192107,8,4519,0.0017703031644169065,20.946227041380837,male,0-4,183,0.015466531440162272,2.7380449551072843e-05
E02006742,E07000237,9004,101891,13,3153,0.004123057405645417,37.12400888043133,female,0-4,243,0.026988005330964016,0.00011127309524342917
