date,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2021-01-02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
2021-01-05,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0,8.0,5.0,4.0,1.0,0.0,1.0,269.0,186.0,67.0
2021-01-06,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,241.0,212.0,99.0
2021-01-07,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,218.0,221.0,64.0
2021-01-08,0.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,4.0,13.0,6.0,1.0,2.0,0.0,159.0,108.0,36.0
2021-01-09,0.0,0.0,0.0,2.0,3.0,7.0,6.0,6.0,10.0,7.0,9.0,1.0,1.0,1.0,440.0,229.0,77.0
2021-01-10,0.0,0.0,3.0,4.0,3.0,5.0,14.0,13.0,19.0,18.0,12.0,6.0,2.0,4.0,358.0,215.0,56.0
2021-01-11,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,0.0,0.0,2.0,2.0,4.0,2.0,3.0,8.0,6.0,10.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
2021-01-30,0.0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-04,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-02-10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-02-11,0.0,0.0,4.0,2.0,2.0,3.0,4.0,5.0,9.0,4.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
2021-02-18,0.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,6.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
2021-02-19,0.0,0.0,1.0,3.0,1.0,3.0,2.0,14.0,12.0,15.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0
2021-02-20,0.0,0.0,0.0,5.0,6.0,3.0,9.0,11.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,0.0,0.0,2.0,1.0,5.0,9.0,7.0,13.0,11.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,2.0,4.0,1.0,12.0,8.0,12.0,9.0,11.0,9.0,2.0,2.0,0.0,56.0,47.0,13.0
2021-02-24,0.0,0.0,3.0,5.0,8.0,7.0,9.0,11.0,13.0,8.0,9.0,3.0,4.0,1.0,0.0,1.0,0.0
2021-02-25,0.0,0.0,7.0,10.0,12.0,13.0,11.0,6.0,26.0,16.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,5.0,9.0,3.0,13.0,10.0,7.0,5.0,7.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0
2021-02-27,0.0,0.0,1.0,2.0,9.0,10.0,11.0,11.0,21.0,8.0,7.0,2.0,0.0,3.0,3.0,0.0,2.0
2021-02-28,0.0,0.0,4.0,3.0,8.0,7.0,12.0,12.0,18.0,20.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,3.0,7.0,8.0,10.0,3.0,8.0,14.0,13.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,5.0,7.0,5.0,13.0,8.0,9.0,16.0,18.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0
2021-03-03,0.0,0.0,6.0,8.0,6.0,13.0,8.0,15.0,22.0,15.0,10.0,10.0,0.0,3.0,7.0,4.0,1.0
2021-03-04,0.0,0.0,1.0,9.0,9.0,9.0,10.0,6.0,11.0,13.0,9.0,6.0,9.0,2.0,31.0,22.0,11.0
2021-03-05,0.0,0.0,6.0,6.0,9.0,5.0,12.0,8.0,14.0,15.0,11.0,10.0,3.0,0.0,10.0,28.0,13.0
2021-03-06,0.0,0.0,2.0,4.0,4.0,4.0,1.0,6.0,7.0,6.0,6.0,5.0,2.0,0.0,3.0,0.0,0.0
2021-03-07,0.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-03-08,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,0.0,0.0,7.0,5.0,14.0,15.0,6.0,11.0,16.0,16.0,5.0,2.0,1.0,4.0,147.0,67.0,36.0
2021-03-10,0.0,0.0,1.0,8.0,10.0,6.0,6.0,5.0,11.0,14.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0
2021-03-11,0.0,0.0,5.0,8.0,2.0,2.0,12.0,6.0,5.0,16.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0
2021-03-12,0.0,0.0,2.0,7.0,8.0,12.0,12.0,7.0,12.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0
2021-03-13,0.0,0.0,2.0,5.0,2.0,6.0,8.0,3.0,0.0,8.0,3.0,2.0,1.0,0.0,15.0,3.0,2.0
2021-03-14,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,1.0,2.0,3.0,0.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2021-03-16,0.0,0.0,10.0,14.0,21.0,21.0,20.0,34.0,51.0,40.0,29.0,9.0,5.0,3.0,1.0,5.0,0.0
2021-03-17,0.0,0.0,10.0,15.0,26.0,32.0,24.0,27.0,33.0,24.0,17.0,8.0,5.0,14.0,243.0,127.0,35.0
2021-03-18,0.0,0.0,16.0,16.0,41.0,46.0,46.0,65.0,79.0,74.0,44.0,21.0,24.0,61.0,244.0,107.0,44.0
2021-03-19,0.0,0.0,9.0,15.0,21.0,30.0,23.0,30.0,35.0,26.0,18.0,1.0,10.0,32.0,269.0,247.0,104.0
2021-03-20,0.0,0.0,8.0,14.0,20.0,20.0,13.0,19.0,20.0,22.0,22.0,9.0,8.0,13.0,252.0,124.0,49.0
2021-03-21,0.0,0.0,7.0,8.0,4.0,9.0,5.0,9.0,7.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
2021-03-22,0.0,1.0,7.0,19.0,20.0,19.0,22.0,21.0,31.0,16.0,12.0,7.0,8.0,18.0,80.0,36.0,26.0
2021-03-23,0.0,1.0,25.0,25.0,31.0,50.0,44.0,45.0,62.0,55.0,50.0,42.0,24.0,114.0,177.0,81.0,51.0
2021-03-24,0.0,0.0,27.0,30.0,37.0,34.0,57.0,56.0,68.0,67.0,52.0,29.0,22.0,264.0,654.0,386.0,226.0
2021-03-25,0.0,3.0,31.0,47.0,45.0,47.0,56.0,73.0,92.0,94.0,68.0,34.0,56.0,270.0,845.0,462.0,191.0
2021-03-26,0.0,2.0,43.0,42.0,56.0,76.0,63.0,87.0,105.0,89.0,58.0,26.0,33.0,145.0,441.0,291.0,136.0
2021-03-27,0.0,2.0,43.0,39.0,56.0,48.0,64.0,63.0,87.0,91.0,66.0,29.0,20.0,100.0,47.0,25.0,20.0
2021-03-28,0.0,0.0,12.0,16.0,10.0,15.0,21.0,30.0,15.0,17.0,11.0,6.0,2.0,9.0,2.0,2.0,0.0
2021-03-29,0.0,1.0,23.0,17.0,17.0,34.0,23.0,26.0,41.0,33.0,36.0,15.0,10.0,58.0,30.0,43.0,47.0
2021-03-30,0.0,0.0,31.0,43.0,46.0,44.0,54.0,62.0,84.0,81.0,59.0,17.0,64.0,201.0,149.0,99.0,62.0
2021-03-31,0.0,1.0,35.0,29.0,53.0,55.0,56.0,64.0,81.0,82.0,45.0,28.0,119.0,514.0,371.0,235.0,146.0
2021-04-01,0.0,0.0,46.0,33.0,58.0,68.0,60.0,65.0,95.0,71.0,80.0,41.0,278.0,1006.0,664.0,408.0,185.0
2021-04-02,0.0,1.0,25.0,36.0,41.0,45.0,39.0,45.0,62.0,70.0,56.0,28.0,94.0,559.0,177.0,94.0,49.0
2021-04-03,0.0,1.0,37.0,32.0,46.0,31.0,42.0,36.0,55.0,38.0,36.0,16.0,17.0,210.0,73.0,45.0,17.0
2021-04-04,0.0,0.0,7.0,9.0,14.0,6.0,3.0,2.0,15.0,12.0,5.0,1.0,2.0,8.0,15.0,13.0,7.0
2021-04-05,0.0,0.0,10.0,19.0,10.0,24.0,16.0,18.0,13.0,19.0,10.0,6.0,6.0,15.0,19.0,11.0,3.0
2021-04-06,0.0,1.0,33.0,42.0,42.0,58.0,50.0,51.0,67.0,54.0,48.0,33.0,93.0,247.0,88.0,53.0,65.0
2021-04-07,0.0,0.0,30.0,52.0,44.0,55.0,50.0,59.0,52.0,68.0,54.0,46.0,119.0,418.0,179.0,110.0,79.0
2021-04-08,0.0,0.0,31.0,47.0,43.0,39.0,64.0,54.0,87.0,82.0,48.0,49.0,154.0,331.0,158.0,103.0,62.0
2021-04-09,0.0,0.0,26.0,45.0,51.0,60.0,68.0,67.0,84.0,82.0,65.0,50.0,152.0,889.0,266.0,87.0,61.0
2021-04-10,0.0,1.0,30.0,29.0,51.0,48.0,53.0,73.0,67.0,77.0,57.0,70.0,213.0,828.0,217.0,73.0,32.0
2021-04-11,0.0,0.0,15.0,17.0,22.0,14.0,19.0,22.0,13.0,21.0,11.0,6.0,10.0,124.0,35.0,17.0,5.0
2021-04-12,0.0,0.0,39.0,46.0,54.0,52.0,75.0,71.0,90.0,96.0,54.0,41.0,188.0,310.0,71.0,40.0,34.0
2021-04-13,0.0,0.0,48.0,48.0,59.0,80.0,69.0,66.0,95.0,94.0,70.0,82.0,187.0,135.0,45.0,30.0,35.0
2021-04-14,0.0,0.0,38.0,64.0,84.0,61.0,68.0,105.0,120.0,128.0,111.0,130.0,401.0,563.0,113.0,65.0,43.0
2021-04-15,0.0,2.0,55.0,60.0,66.0,63.0,74.0,93.0,105.0,127.0,121.0,120.0,577.0,383.0,116.0,54.0,15.0
